State,Date,Cases,Recovered,Deaths,Active,source
Andhra Pradesh,28/03/2020,19,1,0,18,covid19india
Arunachal Pradesh,28/03/2020,0,0,0,0,covid19india
Assam,28/03/2020,0,0,0,0,covid19india
Bihar,28/03/2020,11,0,1,10,covid19india
Chandigarh,28/03/2020,8,0,0,8,covid19india
Chhattisgarh,28/03/2020,7,0,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,28/03/2020,0,0,0,0,covid19india
Delhi,28/03/2020,49,6,1,42,covid19india
Goa,28/03/2020,3,0,0,3,covid19india
Gujarat,28/03/2020,55,0,4,51,covid19india
Haryana,28/03/2020,35,11,0,24,covid19india
Himachal Pradesh,28/03/2020,3,2,1,0,covid19india
Jammu and Kashmir,28/03/2020,33,1,1,31,covid19india
Jharkhand,28/03/2020,0,0,0,0,covid19india
Karnataka,28/03/2020,81,5,3,73,covid19india
Kerala,28/03/2020,182,12,1,169,covid19india
Ladakh,28/03/2020,13,3,0,10,covid19india
Lakshadweep,28/03/2020,0,0,0,0,covid19india
Madhya Pradesh,28/03/2020,39,0,2,37,covid19india
Maharashtra,28/03/2020,186,25,6,155,covid19india
Manipur,28/03/2020,1,0,0,1,covid19india
Meghalaya,28/03/2020,0,0,0,0,covid19india
Mizoram,28/03/2020,1,0,0,1,covid19india
Nagaland,28/03/2020,0,0,0,0,covid19india
Odisha,28/03/2020,3,0,0,3,covid19india
Pondicherry,28/03/2020,1,0,0,1,covid19india
Punjab,28/03/2020,38,1,1,36,covid19india
Rajasthan,28/03/2020,54,3,0,51,covid19india
Sikkim,28/03/2020,0,0,0,0,covid19india
Tamil Nadu,28/03/2020,42,2,1,39,covid19india
Telangana,28/03/2020,67,1,1,65,covid19india
Tripura,28/03/2020,0,0,0,0,covid19india
Uttar Pradesh,28/03/2020,65,11,0,54,covid19india
Uttarakhand,28/03/2020,6,1,0,5,covid19india
West Bengal,28/03/2020,18,0,1,17,covid19india
Andaman and Nicobar Islands,29/03/2020,9,0,0,9,covid19india
Andhra Pradesh,29/03/2020,21,1,0,20,covid19india
Arunachal Pradesh,29/03/2020,0,0,0,0,covid19india
Assam,29/03/2020,0,0,0,0,covid19india
Bihar,29/03/2020,15,0,1,14,covid19india
Chandigarh,29/03/2020,8,0,0,8,covid19india
Chhattisgarh,29/03/2020,7,0,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,29/03/2020,0,0,0,0,covid19india
Delhi,29/03/2020,72,6,2,64,covid19india
Goa,29/03/2020,5,0,0,5,covid19india
Gujarat,29/03/2020,63,1,5,57,covid19india
Haryana,29/03/2020,35,11,0,24,covid19india
Himachal Pradesh,29/03/2020,3,2,1,0,covid19india
Jammu and Kashmir,29/03/2020,38,1,1,36,covid19india
Jharkhand,29/03/2020,0,0,0,0,covid19india
Karnataka,29/03/2020,83,5,3,75,covid19india
Kerala,29/03/2020,202,16,1,185,covid19india
Ladakh,29/03/2020,13,3,0,10,covid19india
Lakshadweep,29/03/2020,0,0,0,0,covid19india
Madhya Pradesh,29/03/2020,39,0,2,37,covid19india
Maharashtra,29/03/2020,203,25,7,171,covid19india
Manipur,29/03/2020,1,0,0,1,covid19india
Meghalaya,29/03/2020,0,0,0,0,covid19india
Mizoram,29/03/2020,1,0,0,1,covid19india
Nagaland,29/03/2020,0,0,0,0,covid19india
Odisha,29/03/2020,3,0,0,3,covid19india
Pondicherry,29/03/2020,1,0,0,1,covid19india
Punjab,29/03/2020,38,1,1,36,covid19india
Rajasthan,29/03/2020,59,3,0,56,covid19india
Sikkim,29/03/2020,0,0,0,0,covid19india
Tamil Nadu,29/03/2020,50,2,1,47,covid19india
Telangana,29/03/2020,70,1,1,68,covid19india
Tripura,29/03/2020,0,0,0,0,covid19india
Uttar Pradesh,29/03/2020,72,11,0,61,covid19india
Uttarakhand,29/03/2020,7,1,0,6,covid19india
West Bengal,29/03/2020,21,0,1,20,covid19india
Andaman and Nicobar Islands,30/03/2020,10,0,0,10,covid19india
Andhra Pradesh,30/03/2020,23,1,0,22,covid19india
Arunachal Pradesh,30/03/2020,0,0,0,0,covid19india
Assam,30/03/2020,0,0,0,0,covid19india
Bihar,30/03/2020,15,0,1,14,covid19india
Chandigarh,30/03/2020,13,0,0,13,covid19india
Chhattisgarh,30/03/2020,8,0,0,8,covid19india
Dadra and Nagar Haveli and Daman and Diu,30/03/2020,0,0,0,0,covid19india
Delhi,30/03/2020,97,6,2,89,covid19india
Goa,30/03/2020,5,0,0,5,covid19india
Gujarat,30/03/2020,70,3,6,61,covid19india
Haryana,30/03/2020,36,17,0,19,covid19india
Himachal Pradesh,30/03/2020,3,2,1,0,covid19india
Jammu and Kashmir,30/03/2020,49,1,1,47,covid19india
Jharkhand,30/03/2020,0,0,0,0,covid19india
Karnataka,30/03/2020,88,6,3,79,covid19india
Kerala,30/03/2020,234,20,1,213,covid19india
Ladakh,30/03/2020,13,3,0,10,covid19india
Lakshadweep,30/03/2020,0,0,0,0,covid19india
Madhya Pradesh,30/03/2020,47,0,4,43,covid19india
Maharashtra,30/03/2020,220,39,9,172,covid19india
Manipur,30/03/2020,1,0,0,1,covid19india
Meghalaya,30/03/2020,0,0,0,0,covid19india
Mizoram,30/03/2020,1,0,0,1,covid19india
Nagaland,30/03/2020,0,0,0,0,covid19india
Odisha,30/03/2020,3,0,0,3,covid19india
Pondicherry,30/03/2020,1,0,0,1,covid19india
Punjab,30/03/2020,41,1,3,37,covid19india
Rajasthan,30/03/2020,79,3,0,76,covid19india
Sikkim,30/03/2020,0,0,0,0,covid19india
Tamil Nadu,30/03/2020,67,4,1,62,covid19india
Telangana,30/03/2020,77,14,6,57,covid19india
Tripura,30/03/2020,0,0,0,0,covid19india
Uttar Pradesh,30/03/2020,96,17,0,79,covid19india
Uttarakhand,30/03/2020,7,2,0,5,covid19india
West Bengal,30/03/2020,22,0,2,20,covid19india
Andaman and Nicobar Islands,31/03/2020,10,0,0,10,covid19india
Andhra Pradesh,31/03/2020,44,1,0,43,covid19india
Arunachal Pradesh,31/03/2020,0,0,0,0,covid19india
Assam,31/03/2020,1,0,0,1,covid19india
Bihar,31/03/2020,21,0,1,20,covid19india
Chandigarh,31/03/2020,15,0,0,15,covid19india
Chhattisgarh,31/03/2020,9,2,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,31/03/2020,0,0,0,0,covid19india
Delhi,31/03/2020,120,6,2,112,covid19india
Goa,31/03/2020,5,0,0,5,covid19india
Gujarat,31/03/2020,74,5,6,63,covid19india
Haryana,31/03/2020,43,17,0,26,covid19india
Himachal Pradesh,31/03/2020,3,2,1,0,covid19india
Jammu and Kashmir,31/03/2020,55,1,2,52,covid19india
Jharkhand,31/03/2020,1,0,0,1,covid19india
Karnataka,31/03/2020,101,8,3,90,covid19india
Kerala,31/03/2020,241,24,2,215,covid19india
Ladakh,31/03/2020,13,3,0,10,covid19india
Lakshadweep,31/03/2020,0,0,0,0,covid19india
Madhya Pradesh,31/03/2020,66,0,5,61,covid19india
Maharashtra,31/03/2020,302,39,10,253,covid19india
Manipur,31/03/2020,1,0,0,1,covid19india
Meghalaya,31/03/2020,0,0,0,0,covid19india
Mizoram,31/03/2020,1,0,0,1,covid19india
Nagaland,31/03/2020,0,0,0,0,covid19india
Odisha,31/03/2020,4,0,0,4,covid19india
Pondicherry,31/03/2020,1,0,0,1,covid19india
Punjab,31/03/2020,42,1,4,37,covid19india
Rajasthan,31/03/2020,93,3,0,90,covid19india
Sikkim,31/03/2020,0,0,0,0,covid19india
Tamil Nadu,31/03/2020,124,6,1,117,covid19india
Telangana,31/03/2020,97,14,6,77,covid19india
Tripura,31/03/2020,0,0,0,0,covid19india
Uttar Pradesh,31/03/2020,104,17,0,87,covid19india
Uttarakhand,31/03/2020,7,2,0,5,covid19india
West Bengal,31/03/2020,37,3,3,31,covid19india
Andaman and Nicobar Islands,01/04/2020,10,0,0,10,covid19india
Andhra Pradesh,01/04/2020,111,2,0,109,covid19india
Arunachal Pradesh,01/04/2020,0,0,0,0,covid19india
Assam,01/04/2020,16,0,0,16,covid19india
Bihar,01/04/2020,24,0,1,23,covid19india
Chandigarh,01/04/2020,17,0,0,17,covid19india
Chhattisgarh,01/04/2020,9,2,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,01/04/2020,0,0,0,0,covid19india
Delhi,01/04/2020,152,6,2,144,covid19india
Goa,01/04/2020,5,0,0,5,covid19india
Gujarat,01/04/2020,87,5,6,76,covid19india
Haryana,01/04/2020,43,27,0,16,covid19india
Himachal Pradesh,01/04/2020,3,2,1,0,covid19india
Jammu and Kashmir,01/04/2020,62,2,2,58,covid19india
Jharkhand,01/04/2020,1,0,0,1,covid19india
Karnataka,01/04/2020,110,9,3,98,covid19india
Kerala,01/04/2020,265,26,2,237,covid19india
Ladakh,01/04/2020,13,3,0,10,covid19india
Lakshadweep,01/04/2020,0,0,0,0,covid19india
Madhya Pradesh,01/04/2020,98,0,6,92,covid19india
Maharashtra,01/04/2020,335,39,13,283,covid19india
Manipur,01/04/2020,1,0,0,1,covid19india
Meghalaya,01/04/2020,0,0,0,0,covid19india
Mizoram,01/04/2020,1,0,0,1,covid19india
Nagaland,01/04/2020,0,0,0,0,covid19india
Odisha,01/04/2020,5,1,0,4,covid19india
Pondicherry,01/04/2020,3,0,0,3,covid19india
Punjab,01/04/2020,46,1,4,41,covid19india
Rajasthan,01/04/2020,120,3,0,117,covid19india
Sikkim,01/04/2020,0,0,0,0,covid19india
Tamil Nadu,01/04/2020,234,6,1,227,covid19india
Telangana,01/04/2020,127,14,9,104,covid19india
Tripura,01/04/2020,0,0,0,0,covid19india
Uttar Pradesh,01/04/2020,117,17,2,98,covid19india
Uttarakhand,01/04/2020,7,2,0,5,covid19india
West Bengal,01/04/2020,37,3,3,31,covid19india
Andaman and Nicobar Islands,02/04/2020,10,0,0,10,covid19india
Andhra Pradesh,02/04/2020,149,2,0,147,covid19india
Arunachal Pradesh,02/04/2020,1,0,0,1,covid19india
Assam,02/04/2020,16,0,0,16,covid19india
Bihar,02/04/2020,29,3,1,25,covid19india
Chandigarh,02/04/2020,18,0,0,18,covid19india
Chhattisgarh,02/04/2020,9,3,0,6,covid19india
Dadra and Nagar Haveli and Daman and Diu,02/04/2020,0,0,0,0,covid19india
Delhi,02/04/2020,293,8,4,281,covid19india
Goa,02/04/2020,5,0,0,5,covid19india
Gujarat,02/04/2020,88,10,7,71,covid19india
Haryana,02/04/2020,49,27,0,22,covid19india
Himachal Pradesh,02/04/2020,6,2,1,3,covid19india
Jammu and Kashmir,02/04/2020,70,3,2,65,covid19india
Jharkhand,02/04/2020,2,0,0,2,covid19india
Karnataka,02/04/2020,124,11,3,110,covid19india
Kerala,02/04/2020,286,28,2,256,covid19india
Ladakh,02/04/2020,13,3,0,10,covid19india
Lakshadweep,02/04/2020,0,0,0,0,covid19india
Madhya Pradesh,02/04/2020,107,0,8,99,covid19india
Maharashtra,02/04/2020,423,42,21,360,covid19india
Manipur,02/04/2020,2,0,0,2,covid19india
Meghalaya,02/04/2020,0,0,0,0,covid19india
Mizoram,02/04/2020,1,0,0,1,covid19india
Nagaland,02/04/2020,0,0,0,0,covid19india
Odisha,02/04/2020,5,1,0,4,covid19india
Pondicherry,02/04/2020,5,0,0,5,covid19india
Punjab,02/04/2020,47,1,5,41,covid19india
Rajasthan,02/04/2020,133,3,0,130,covid19india
Sikkim,02/04/2020,0,0,0,0,covid19india
Tamil Nadu,02/04/2020,309,6,1,302,covid19india
Telangana,02/04/2020,154,17,9,128,covid19india
Tripura,02/04/2020,0,0,0,0,covid19india
Uttar Pradesh,02/04/2020,128,17,2,109,covid19india
Uttarakhand,02/04/2020,10,2,0,8,covid19india
West Bengal,02/04/2020,53,3,3,47,covid19india
Andaman and Nicobar Islands,03/04/2020,10,0,0,10,covid19india
Andhra Pradesh,03/04/2020,164,2,1,161,covid19india
Arunachal Pradesh,03/04/2020,1,0,0,1,covid19india
Assam,03/04/2020,23,0,0,23,covid19india
Bihar,03/04/2020,31,3,1,27,covid19india
Chandigarh,03/04/2020,18,0,0,18,covid19india
Chhattisgarh,03/04/2020,9,3,0,6,covid19india
Dadra and Nagar Haveli and Daman and Diu,03/04/2020,0,0,0,0,covid19india
Delhi,03/04/2020,386,8,6,372,covid19india
Goa,03/04/2020,6,0,0,6,covid19india
Gujarat,03/04/2020,95,10,9,76,covid19india
Haryana,03/04/2020,58,27,0,31,covid19india
Himachal Pradesh,03/04/2020,6,2,2,2,covid19india
Jammu and Kashmir,03/04/2020,75,3,2,70,covid19india
Jharkhand,03/04/2020,2,0,0,2,covid19india
Karnataka,03/04/2020,128,11,4,113,covid19india
Kerala,03/04/2020,295,42,2,251,covid19india
Ladakh,03/04/2020,14,3,0,11,covid19india
Lakshadweep,03/04/2020,0,0,0,0,covid19india
Madhya Pradesh,03/04/2020,154,0,8,146,covid19india
Maharashtra,03/04/2020,487,50,26,411,covid19india
Manipur,03/04/2020,2,0,0,2,covid19india
Meghalaya,03/04/2020,0,0,0,0,covid19india
Mizoram,03/04/2020,1,0,0,1,covid19india
Nagaland,03/04/2020,0,0,0,0,covid19india
Odisha,03/04/2020,20,2,0,18,covid19india
Pondicherry,03/04/2020,5,0,0,5,covid19india
Punjab,03/04/2020,53,1,5,47,covid19india
Rajasthan,03/04/2020,179,3,0,176,covid19india
Sikkim,03/04/2020,0,0,0,0,covid19india
Tamil Nadu,03/04/2020,411,6,1,404,covid19india
Telangana,03/04/2020,229,32,11,186,covid19india
Tripura,03/04/2020,0,0,0,0,covid19india
Uttar Pradesh,03/04/2020,174,17,2,155,covid19india
Uttarakhand,03/04/2020,16,2,0,14,covid19india
West Bengal,03/04/2020,53,3,3,47,covid19india
Andaman and Nicobar Islands,04/04/2020,10,0,0,10,covid19india
Andhra Pradesh,04/04/2020,192,2,1,189,covid19india
Arunachal Pradesh,04/04/2020,1,0,0,1,covid19india
Assam,04/04/2020,26,0,0,26,covid19india
Bihar,04/04/2020,32,3,1,28,covid19india
Chandigarh,04/04/2020,18,3,0,15,covid19india
Chhattisgarh,04/04/2020,10,3,0,7,covid19india
Dadra and Nagar Haveli and Daman and Diu,04/04/2020,0,0,0,0,covid19india
Delhi,04/04/2020,445,16,6,423,covid19india
Goa,04/04/2020,7,0,0,7,covid19india
Gujarat,04/04/2020,108,13,10,85,covid19india
Haryana,04/04/2020,84,28,0,56,covid19india
Himachal Pradesh,04/04/2020,13,2,2,9,covid19india
Jammu and Kashmir,04/04/2020,92,3,2,87,covid19india
Jharkhand,04/04/2020,2,0,0,2,covid19india
Karnataka,04/04/2020,144,11,4,129,covid19india
Kerala,04/04/2020,306,50,2,254,covid19india
Ladakh,04/04/2020,14,3,0,11,covid19india
Lakshadweep,04/04/2020,0,0,0,0,covid19india
Madhya Pradesh,04/04/2020,179,0,11,168,covid19india
Maharashtra,04/04/2020,635,52,32,551,covid19india
Manipur,04/04/2020,2,0,0,2,covid19india
Meghalaya,04/04/2020,0,0,0,0,covid19india
Mizoram,04/04/2020,1,0,0,1,covid19india
Nagaland,04/04/2020,0,0,0,0,covid19india
Odisha,04/04/2020,21,2,0,19,covid19india
Pondicherry,04/04/2020,5,0,0,5,covid19india
Punjab,04/04/2020,65,3,5,57,covid19india
Rajasthan,04/04/2020,206,25,1,180,covid19india
Sikkim,04/04/2020,0,0,0,0,covid19india
Tamil Nadu,04/04/2020,485,8,3,474,covid19india
Telangana,04/04/2020,272,33,11,228,covid19india
Tripura,04/04/2020,0,0,0,0,covid19india
Uttar Pradesh,04/04/2020,234,21,2,211,covid19india
Uttarakhand,04/04/2020,22,2,0,20,covid19india
West Bengal,04/04/2020,53,3,3,47,covid19india
Andaman and Nicobar Islands,05/04/2020,10,0,0,10,covid19india
Andhra Pradesh,05/04/2020,256,5,1,250,covid19india
Arunachal Pradesh,05/04/2020,1,0,0,1,covid19india
Assam,05/04/2020,26,0,0,26,covid19india
Bihar,05/04/2020,32,3,1,28,covid19india
Chandigarh,05/04/2020,18,5,0,13,covid19india
Chhattisgarh,05/04/2020,10,8,0,2,covid19india
Dadra and Nagar Haveli and Daman and Diu,05/04/2020,0,0,0,0,covid19india
Delhi,05/04/2020,503,16,7,480,covid19india
Goa,05/04/2020,7,0,0,7,covid19india
Gujarat,05/04/2020,128,21,11,96,covid19india
Haryana,05/04/2020,90,28,0,62,covid19india
Himachal Pradesh,05/04/2020,14,2,2,10,covid19india
Jammu and Kashmir,05/04/2020,106,4,2,100,covid19india
Jharkhand,05/04/2020,3,0,0,3,covid19india
Karnataka,05/04/2020,151,12,4,135,covid19india
Kerala,05/04/2020,314,56,2,256,covid19india
Ladakh,05/04/2020,14,3,0,11,covid19india
Lakshadweep,05/04/2020,0,0,0,0,covid19india
Madhya Pradesh,05/04/2020,193,3,13,177,covid19india
Maharashtra,05/04/2020,747,56,45,646,covid19india
Manipur,05/04/2020,2,0,0,2,covid19india
Meghalaya,05/04/2020,0,0,0,0,covid19india
Mizoram,05/04/2020,1,0,0,1,covid19india
Nagaland,05/04/2020,0,0,0,0,covid19india
Odisha,05/04/2020,39,2,0,37,covid19india
Pondicherry,05/04/2020,5,0,0,5,covid19india
Punjab,05/04/2020,68,4,7,57,covid19india
Rajasthan,05/04/2020,266,25,1,240,covid19india
Sikkim,05/04/2020,0,0,0,0,covid19india
Tamil Nadu,05/04/2020,571,8,5,558,covid19india
Telangana,05/04/2020,334,33,11,290,covid19india
Tripura,05/04/2020,0,0,0,0,covid19india
Uttar Pradesh,05/04/2020,278,21,3,254,covid19india
Uttarakhand,05/04/2020,26,4,0,22,covid19india
West Bengal,05/04/2020,80,10,3,67,covid19india
Andaman and Nicobar Islands,06/04/2020,10,0,0,10,covid19india
Andhra Pradesh,06/04/2020,303,5,3,295,covid19india
Arunachal Pradesh,06/04/2020,1,0,0,1,covid19india
Assam,06/04/2020,26,0,0,26,covid19india
Bihar,06/04/2020,32,9,1,22,covid19india
Chandigarh,06/04/2020,18,5,0,13,covid19india
Chhattisgarh,06/04/2020,10,8,0,2,covid19india
Dadra and Nagar Haveli and Daman and Diu,06/04/2020,0,0,0,0,covid19india
Delhi,06/04/2020,525,16,7,502,covid19india
Goa,06/04/2020,7,0,0,7,covid19india
Gujarat,06/04/2020,146,22,12,112,covid19india
Haryana,06/04/2020,110,28,2,80,covid19india
Himachal Pradesh,06/04/2020,18,2,2,14,covid19india
Jammu and Kashmir,06/04/2020,109,4,2,103,covid19india
Jharkhand,06/04/2020,4,0,0,4,covid19india
Karnataka,06/04/2020,163,20,4,139,covid19india
Kerala,06/04/2020,327,59,2,266,covid19india
Ladakh,06/04/2020,14,10,0,4,covid19india
Lakshadweep,06/04/2020,0,0,0,0,covid19india
Madhya Pradesh,06/04/2020,256,11,15,230,covid19india
Maharashtra,06/04/2020,868,70,52,746,covid19india
Manipur,06/04/2020,2,1,0,1,covid19india
Meghalaya,06/04/2020,0,0,0,0,covid19india
Mizoram,06/04/2020,1,0,0,1,covid19india
Nagaland,06/04/2020,0,0,0,0,covid19india
Odisha,06/04/2020,40,2,0,38,covid19india
Pondicherry,06/04/2020,5,0,0,5,covid19india
Punjab,06/04/2020,79,4,7,68,covid19india
Rajasthan,06/04/2020,301,25,2,274,covid19india
Sikkim,06/04/2020,0,0,0,0,covid19india
Tamil Nadu,06/04/2020,621,13,6,602,covid19india
Telangana,06/04/2020,364,45,11,308,covid19india
Tripura,06/04/2020,1,0,0,1,covid19india
Uttar Pradesh,06/04/2020,305,21,3,281,covid19india
Uttarakhand,06/04/2020,31,4,0,27,covid19india
West Bengal,06/04/2020,80,10,3,67,covid19india
Andaman and Nicobar Islands,07/04/2020,10,0,0,10,covid19india
Andhra Pradesh,07/04/2020,314,5,4,305,covid19india
Arunachal Pradesh,07/04/2020,1,0,0,1,covid19india
Assam,07/04/2020,28,0,0,28,covid19india
Bihar,07/04/2020,38,15,1,22,covid19india
Chandigarh,07/04/2020,18,7,0,11,covid19india
Chhattisgarh,07/04/2020,10,9,0,1,covid19india
Dadra and Nagar Haveli and Daman and Diu,07/04/2020,0,0,0,0,covid19india
Delhi,07/04/2020,576,20,9,547,covid19india
Goa,07/04/2020,7,0,0,7,covid19india
Gujarat,07/04/2020,175,25,14,136,covid19india
Haryana,07/04/2020,143,30,2,111,covid19india
Himachal Pradesh,07/04/2020,27,3,2,22,covid19india
Jammu and Kashmir,07/04/2020,125,4,3,118,covid19india
Jharkhand,07/04/2020,4,0,0,4,covid19india
Karnataka,07/04/2020,175,25,4,146,covid19india
Kerala,07/04/2020,336,71,2,263,covid19india
Ladakh,07/04/2020,14,10,0,4,covid19india
Lakshadweep,07/04/2020,0,0,0,0,covid19india
Madhya Pradesh,07/04/2020,290,21,21,248,covid19india
Maharashtra,07/04/2020,1018,79,64,875,covid19india
Manipur,07/04/2020,2,1,0,1,covid19india
Meghalaya,07/04/2020,0,0,0,0,covid19india
Mizoram,07/04/2020,1,0,0,1,covid19india
Nagaland,07/04/2020,0,0,0,0,covid19india
Odisha,07/04/2020,42,2,1,39,covid19india
Pondicherry,07/04/2020,5,1,0,4,covid19india
Punjab,07/04/2020,99,14,8,77,covid19india
Rajasthan,07/04/2020,343,25,2,316,covid19india
Sikkim,07/04/2020,0,0,0,0,covid19india
Tamil Nadu,07/04/2020,690,19,7,664,covid19india
Telangana,07/04/2020,404,45,11,348,covid19india
Tripura,07/04/2020,1,0,0,1,covid19india
Uttar Pradesh,07/04/2020,332,21,3,308,covid19india
Uttarakhand,07/04/2020,31,4,0,27,covid19india
West Bengal,07/04/2020,91,13,3,75,covid19india
Andaman and Nicobar Islands,08/04/2020,11,0,0,11,covid19india
Andhra Pradesh,08/04/2020,348,6,4,338,covid19india
Arunachal Pradesh,08/04/2020,1,0,0,1,covid19india
Assam,08/04/2020,28,0,0,28,covid19india
Bihar,08/04/2020,39,15,1,23,covid19india
Chandigarh,08/04/2020,18,7,0,11,covid19india
Chhattisgarh,08/04/2020,10,9,0,1,covid19india
Dadra and Nagar Haveli and Daman and Diu,08/04/2020,0,0,0,0,covid19india
Delhi,08/04/2020,669,21,9,639,covid19india
Goa,08/04/2020,7,0,0,7,covid19india
Gujarat,08/04/2020,186,25,16,145,covid19india
Haryana,08/04/2020,167,31,2,134,covid19india
Himachal Pradesh,08/04/2020,27,3,2,22,covid19india
Jammu and Kashmir,08/04/2020,158,6,3,149,covid19india
Jharkhand,08/04/2020,4,0,0,4,covid19india
Karnataka,08/04/2020,181,28,5,148,covid19india
Kerala,08/04/2020,345,84,2,259,covid19india
Ladakh,08/04/2020,14,10,0,4,covid19india
Lakshadweep,08/04/2020,0,0,0,0,covid19india
Madhya Pradesh,08/04/2020,341,25,24,292,covid19india
Maharashtra,08/04/2020,1135,117,72,946,covid19india
Manipur,08/04/2020,2,1,0,1,covid19india
Meghalaya,08/04/2020,0,0,0,0,covid19india
Mizoram,08/04/2020,1,0,0,1,covid19india
Nagaland,08/04/2020,0,0,0,0,covid19india
Odisha,08/04/2020,42,2,1,39,covid19india
Pondicherry,08/04/2020,5,1,0,4,covid19india
Punjab,08/04/2020,106,14,9,83,covid19india
Rajasthan,08/04/2020,383,45,3,335,covid19india
Sikkim,08/04/2020,0,0,0,0,covid19india
Tamil Nadu,08/04/2020,738,21,8,709,covid19india
Telangana,08/04/2020,453,45,11,397,covid19india
Tripura,08/04/2020,1,0,0,1,covid19india
Uttar Pradesh,08/04/2020,361,31,4,326,covid19india
Uttarakhand,08/04/2020,35,5,0,30,covid19india
West Bengal,08/04/2020,99,13,5,81,covid19india
Andaman and Nicobar Islands,09/04/2020,11,10,0,1,covid19india
Andhra Pradesh,09/04/2020,363,10,6,347,covid19india
Arunachal Pradesh,09/04/2020,1,0,0,1,covid19india
Assam,09/04/2020,29,0,0,29,covid19india
Bihar,09/04/2020,58,15,1,42,covid19india
Chandigarh,09/04/2020,18,7,0,11,covid19india
Chhattisgarh,09/04/2020,18,9,0,9,covid19india
Dadra and Nagar Haveli and Daman and Diu,09/04/2020,0,0,0,0,covid19india
Delhi,09/04/2020,720,25,12,683,covid19india
Goa,09/04/2020,7,0,0,7,covid19india
Gujarat,09/04/2020,262,26,18,218,covid19india
Haryana,09/04/2020,170,31,2,137,covid19india
Himachal Pradesh,09/04/2020,28,3,2,23,covid19india
Jammu and Kashmir,09/04/2020,184,6,4,174,covid19india
Jharkhand,09/04/2020,13,0,1,12,covid19india
Karnataka,09/04/2020,197,30,6,161,covid19india
Kerala,09/04/2020,357,97,2,258,covid19india
Ladakh,09/04/2020,14,10,0,4,covid19india
Lakshadweep,09/04/2020,0,0,0,0,covid19india
Madhya Pradesh,09/04/2020,411,25,33,353,covid19india
Maharashtra,09/04/2020,1364,125,97,1142,covid19india
Manipur,09/04/2020,2,1,0,1,covid19india
Meghalaya,09/04/2020,0,0,0,0,covid19india
Mizoram,09/04/2020,1,0,0,1,covid19india
Nagaland,09/04/2020,0,0,0,0,covid19india
Odisha,09/04/2020,48,2,1,45,covid19india
Pondicherry,09/04/2020,5,1,0,4,covid19india
Punjab,09/04/2020,130,18,10,102,covid19india
Rajasthan,09/04/2020,463,60,3,400,covid19india
Sikkim,09/04/2020,0,0,0,0,covid19india
Tamil Nadu,09/04/2020,834,27,8,799,covid19india
Telangana,09/04/2020,471,45,12,414,covid19india
Tripura,09/04/2020,1,0,0,1,covid19india
Uttar Pradesh,09/04/2020,410,31,4,375,covid19india
Uttarakhand,09/04/2020,35,5,0,30,covid19india
West Bengal,09/04/2020,103,16,5,82,covid19india
Andaman and Nicobar Islands,10/04/2020,11,10,0,1,covid19india
Andhra Pradesh,10/04/2020,381,10,6,365,covid19india
Arunachal Pradesh,10/04/2020,1,0,0,1,covid19india
Assam,10/04/2020,29,0,1,28,covid19india
Bihar,10/04/2020,60,15,1,44,covid19india
Chandigarh,10/04/2020,19,7,0,12,covid19india
Chhattisgarh,10/04/2020,18,9,0,9,covid19india
Dadra and Nagar Haveli and Daman and Diu,10/04/2020,0,0,0,0,covid19india
Delhi,10/04/2020,903,27,14,862,covid19india
Goa,10/04/2020,7,1,0,6,covid19india
Gujarat,10/04/2020,378,33,19,326,covid19india
Haryana,10/04/2020,176,35,2,139,covid19india
Himachal Pradesh,10/04/2020,28,3,2,23,covid19india
Jammu and Kashmir,10/04/2020,207,6,4,197,covid19india
Jharkhand,10/04/2020,14,0,1,13,covid19india
Karnataka,10/04/2020,207,34,6,167,covid19india
Kerala,10/04/2020,364,124,2,238,covid19india
Ladakh,10/04/2020,15,11,0,4,covid19india
Lakshadweep,10/04/2020,0,0,0,0,covid19india
Madhya Pradesh,10/04/2020,451,37,37,377,covid19india
Maharashtra,10/04/2020,1574,188,109,1277,covid19india
Manipur,10/04/2020,2,1,0,1,covid19india
Meghalaya,10/04/2020,0,0,0,0,covid19india
Mizoram,10/04/2020,1,0,0,1,covid19india
Nagaland,10/04/2020,0,0,0,0,covid19india
Odisha,10/04/2020,50,12,1,37,covid19india
Pondicherry,10/04/2020,7,1,0,6,covid19india
Punjab,10/04/2020,151,20,11,120,covid19india
Rajasthan,10/04/2020,561,60,3,498,covid19india
Sikkim,10/04/2020,0,0,0,0,covid19india
