Dates,variable,value,color,type
2020-06-06,mod_4_up,440786,Moderate return CI,solid
2020-06-06,mod_5,59071,Normal (pre-intervention),solid
2020-06-06,mod_5_up,1257511,Normal (pre-intervention) CI,solid
2020-06-06,mod_6,10580,Cautious return,solid
2020-06-06,mod_6_up,90531,Cautious return CI,solid
2020-06-07,mod_2,40599,Soc. Dist. + Travel Ban,solid
2020-06-07,mod_2_up,354285,Soc. Dist. + Travel Ban CI,solid
2020-06-07,mod_3_up,37199,No Intervention CI,solid
2020-06-07,mod_4,26325,Moderate return,solid
2020-06-07,mod_4_up,474469,Moderate return CI,solid
2020-06-07,mod_5,59365,Normal (pre-intervention),solid
2020-06-07,mod_5_up,1190243,Normal (pre-intervention) CI,solid
2020-06-07,mod_6,10929,Cautious return,solid
2020-06-07,mod_6_up,103000,Cautious return CI,solid
2020-06-08,mod_2,40405,Soc. Dist. + Travel Ban,solid
2020-06-08,mod_2_up,311090,Soc. Dist. + Travel Ban CI,solid
2020-06-08,mod_3_up,17458,No Intervention CI,solid
2020-06-08,mod_4,26933,Moderate return,solid
2020-06-08,mod_4_up,492746,Moderate return CI,solid
2020-06-08,mod_5,59458,Normal (pre-intervention),solid
2020-06-08,mod_5_up,1109273,Normal (pre-intervention) CI,solid
2020-06-08,mod_6,11295,Cautious return,solid
2020-06-08,mod_6_up,106449,Cautious return CI,solid
2020-06-09,mod_2,40189,Soc. Dist. + Travel Ban,solid
2020-06-09,mod_2_up,291731,Soc. Dist. + Travel Ban CI,solid
2020-06-09,mod_3_up,52525,No Intervention CI,solid
2020-06-09,mod_4,27504,Moderate return,solid
2020-06-09,mod_4_up,531299,Moderate return CI,solid
2020-06-09,mod_5,59398,Normal (pre-intervention),solid
2020-06-09,mod_5_up,1068818,Normal (pre-intervention) CI,solid
2020-06-09,mod_6,11620,Cautious return,solid
2020-06-09,mod_6_up,114187,Cautious return CI,solid
2020-06-10,mod_2,39983,Soc. Dist. + Travel Ban,solid
2020-06-10,mod_2_up,291595,Soc. Dist. + Travel Ban CI,solid
2020-06-10,mod_3_up,38078,No Intervention CI,solid
2020-06-10,mod_4,28033,Moderate return,solid
2020-06-10,mod_4_up,549275,Moderate return CI,solid
2020-06-10,mod_5,59225,Normal (pre-intervention),solid
2020-06-10,mod_5_up,1017266,Normal (pre-intervention) CI,solid
2020-06-10,mod_6,11970,Cautious return,solid
2020-06-10,mod_6_up,133681,Cautious return CI,solid
2020-06-11,mod_2,39673,Soc. Dist. + Travel Ban,solid
2020-06-11,mod_2_up,264578,Soc. Dist. + Travel Ban CI,solid
2020-06-11,mod_3_up,48524,No Intervention CI,solid
2020-06-11,mod_4,28511,Moderate return,solid
2020-06-11,mod_4_up,611634,Moderate return CI,solid
2020-06-11,mod_5,58957,Normal (pre-intervention),solid
2020-06-11,mod_5_up,957282,Normal (pre-intervention) CI,solid
2020-06-11,mod_6,12281,Cautious return,solid
2020-06-11,mod_6_up,138813,Cautious return CI,solid
2020-06-12,mod_2,39412,Soc. Dist. + Travel Ban,solid
2020-06-12,mod_2_up,234488,Soc. Dist. + Travel Ban CI,solid
2020-06-12,mod_3_up,26243,No Intervention CI,solid
2020-06-12,mod_4,28922,Moderate return,solid
2020-06-12,mod_4_up,610465,Moderate return CI,solid
2020-06-12,mod_5,58517,Normal (pre-intervention),solid
2020-06-12,mod_5_up,866388,Normal (pre-intervention) CI,solid
2020-06-12,mod_6,12592,Cautious return,solid
2020-06-12,mod_6_up,150790,Cautious return CI,solid
2020-06-13,mod_2,39148,Soc. Dist. + Travel Ban,solid
2020-06-13,mod_2_up,243659,Soc. Dist. + Travel Ban CI,solid
2020-06-13,mod_3_up,13586,No Intervention CI,solid
2020-06-13,mod_4,29263,Moderate return,solid
2020-06-13,mod_4_up,656360,Moderate return CI,solid
2020-06-13,mod_5,57981,Normal (pre-intervention),solid
2020-06-13,mod_5_up,808394,Normal (pre-intervention) CI,solid
2020-06-13,mod_6,12882,Cautious return,solid
2020-06-13,mod_6_up,152205,Cautious return CI,solid
2020-06-14,mod_2,38767,Soc. Dist. + Travel Ban,solid
2020-06-14,mod_2_up,180064,Soc. Dist. + Travel Ban CI,solid
2020-06-14,mod_3_up,26013,No Intervention CI,solid
2020-06-14,mod_4,29561,Moderate return,solid
2020-06-14,mod_4_up,695143,Moderate return CI,solid
2020-06-14,mod_5,57342,Normal (pre-intervention),solid
2020-06-14,mod_5_up,706156,Normal (pre-intervention) CI,solid
2020-06-14,mod_6,13139,Cautious return,solid
2020-06-14,mod_6_up,182295,Cautious return CI,solid
2020-06-15,mod_2,38487,Soc. Dist. + Travel Ban,solid
2020-06-15,mod_2_up,190496,Soc. Dist. + Travel Ban CI,solid
2020-06-15,mod_3_up,28472,No Intervention CI,solid
2020-06-15,mod_4,29846,Moderate return,solid
2020-06-15,mod_4_up,694858,Moderate return CI,solid
2020-06-15,mod_5,56632,Normal (pre-intervention),solid
2020-06-15,mod_5_up,638412,Normal (pre-intervention) CI,solid
2020-06-15,mod_6,13426,Cautious return,solid
2020-06-15,mod_6_up,182328,Cautious return CI,solid
2020-06-16,mod_2,38159,Soc. Dist. + Travel Ban,solid
2020-06-16,mod_2_up,172057,Soc. Dist. + Travel Ban CI,solid
2020-06-16,mod_3_up,37191,No Intervention CI,solid
2020-06-16,mod_4,30072,Moderate return,solid
2020-06-16,mod_4_up,707148,Moderate return CI,solid
2020-06-16,mod_5,55835,Normal (pre-intervention),solid
2020-06-16,mod_5_up,570733,Normal (pre-intervention) CI,solid
2020-06-16,mod_6,13688,Cautious return,solid
2020-06-16,mod_6_up,196925,Cautious return CI,solid
2020-06-17,mod_2,37783,Soc. Dist. + Travel Ban,solid
2020-06-17,mod_2_up,187626,Soc. Dist. + Travel Ban CI,solid
2020-06-17,mod_3_up,2761,No Intervention CI,solid
2020-06-17,mod_4,30263,Moderate return,solid
2020-06-17,mod_4_up,742433,Moderate return CI,solid
2020-06-17,mod_5,54996,Normal (pre-intervention),solid
2020-06-17,mod_5_up,529985,Normal (pre-intervention) CI,solid
2020-06-17,mod_6,13902,Cautious return,solid
2020-06-17,mod_6_up,193441,Cautious return CI,solid
2020-06-18,mod_2,37450,Soc. Dist. + Travel Ban,solid
2020-06-18,mod_2_up,127398,Soc. Dist. + Travel Ban CI,solid
2020-06-18,mod_3_up,13834,No Intervention CI,solid
2020-06-18,mod_4,30408,Moderate return,solid
2020-06-18,mod_4_up,734930,Moderate return CI,solid
2020-06-18,mod_5,54058,Normal (pre-intervention),solid
2020-06-18,mod_5_up,432812,Normal (pre-intervention) CI,solid
2020-06-18,mod_6,14153,Cautious return,solid
2020-06-18,mod_6_up,223628,Cautious return CI,solid
2020-06-19,mod_2,37067,Soc. Dist. + Travel Ban,solid
2020-06-19,mod_2_up,144970,Soc. Dist. + Travel Ban CI,solid
2020-06-19,mod_3_up,15845,No Intervention CI,solid
2020-06-19,mod_4,30504,Moderate return,solid
2020-06-19,mod_4_up,735790,Moderate return CI,solid
2020-06-19,mod_5,53120,Normal (pre-intervention),solid
2020-06-19,mod_5_up,369828,Normal (pre-intervention) CI,solid
2020-06-19,mod_6,14334,Cautious return,solid
2020-06-19,mod_6_up,237908,Cautious return CI,solid
2020-06-20,mod_2,36678,Soc. Dist. + Travel Ban,solid
2020-06-20,mod_2_up,141156,Soc. Dist. + Travel Ban CI,solid
2020-06-20,mod_3_up,996,No Intervention CI,solid
2020-06-20,mod_4,30593,Moderate return,solid
2020-06-20,mod_4_up,703970,Moderate return CI,solid
2020-06-20,mod_5,52114,Normal (pre-intervention),solid
2020-06-20,mod_5_up,331260,Normal (pre-intervention) CI,solid
2020-06-20,mod_6,14531,Cautious return,solid
2020-06-20,mod_6_up,251227,Cautious return CI,solid
2020-06-21,mod_2,36301,Soc. Dist. + Travel Ban,solid
2020-06-21,mod_2_up,99085,Soc. Dist. + Travel Ban CI,solid
2020-06-21,mod_3_up,-16980,No Intervention CI,solid
2020-06-21,mod_4,30630,Moderate return,solid
2020-06-21,mod_4_up,732250,Moderate return CI,solid
2020-06-21,mod_5,51109,Normal (pre-intervention),solid
2020-06-21,mod_5_up,310395,Normal (pre-intervention) CI,solid
2020-06-21,mod_6,14703,Cautious return,solid
2020-06-21,mod_6_up,255710,Cautious return CI,solid
2020-06-22,mod_2,35956,Soc. Dist. + Travel Ban,solid
2020-06-22,mod_2_up,151726,Soc. Dist. + Travel Ban CI,solid
2020-06-22,mod_3_up,14754,No Intervention CI,solid
2020-06-22,mod_4,30602,Moderate return,solid
2020-06-22,mod_4_up,684304,Moderate return CI,solid
2020-06-22,mod_5,50110,Normal (pre-intervention),solid
2020-06-22,mod_5_up,268425,Normal (pre-intervention) CI,solid
2020-06-22,mod_6,14867,Cautious return,solid
2020-06-22,mod_6_up,286887,Cautious return CI,solid
2020-06-23,mod_2,35555,Soc. Dist. + Travel Ban,solid
2020-06-23,mod_2_up,132054,Soc. Dist. + Travel Ban CI,solid
2020-06-23,mod_3_up,-7823,No Intervention CI,solid
2020-06-23,mod_4,30622,Moderate return,solid
2020-06-23,mod_4_up,644007,Moderate return CI,solid
2020-06-23,mod_5,49072,Normal (pre-intervention),solid
2020-06-23,mod_5_up,205399,Normal (pre-intervention) CI,solid
2020-06-23,mod_6,14992,Cautious return,solid
2020-06-23,mod_6_up,279851,Cautious return CI,solid
2020-06-24,mod_2,35137,Soc. Dist. + Travel Ban,solid
2020-06-24,mod_2_up,105718,Soc. Dist. + Travel Ban CI,solid
2020-06-24,mod_3_up,2624,No Intervention CI,solid
2020-06-24,mod_4,30530,Moderate return,solid
2020-06-24,mod_4_up,666245,Moderate return CI,solid
2020-06-24,mod_5,48007,Normal (pre-intervention),solid
2020-06-24,mod_5_up,235719,Normal (pre-intervention) CI,solid
2020-06-24,mod_6,15126,Cautious return,solid
2020-06-24,mod_6_up,308116,Cautious return CI,solid
2020-06-25,mod_2,34730,Soc. Dist. + Travel Ban,solid
2020-06-25,mod_2_up,121507,Soc. Dist. + Travel Ban CI,solid
2020-06-25,mod_3_up,4899,No Intervention CI,solid
2020-06-25,mod_4,30385,Moderate return,solid
2020-06-25,mod_4_up,637920,Moderate return CI,solid
2020-06-25,mod_5,47010,Normal (pre-intervention),solid
2020-06-25,mod_5_up,156872,Normal (pre-intervention) CI,solid
2020-06-25,mod_6,15258,Cautious return,solid
2020-06-25,mod_6_up,293974,Cautious return CI,solid
2020-06-26,mod_2,34315,Soc. Dist. + Travel Ban,solid
2020-06-26,mod_2_up,88953,Soc. Dist. + Travel Ban CI,solid
2020-06-26,mod_3_up,-18887,No Intervention CI,solid
2020-06-26,mod_4,30241,Moderate return,solid
2020-06-26,mod_4_up,569848,Moderate return CI,solid
2020-06-26,mod_5,45893,Normal (pre-intervention),solid
2020-06-26,mod_5_up,161537,Normal (pre-intervention) CI,solid
2020-06-26,mod_6,15331,Cautious return,solid
2020-06-26,mod_6_up,340166,Cautious return CI,solid
2020-06-27,mod_2,33914,Soc. Dist. + Travel Ban,solid
2020-06-27,mod_2_up,70414,Soc. Dist. + Travel Ban CI,solid
2020-06-27,mod_3_up,231,No Intervention CI,solid
2020-06-27,mod_4,30131,Moderate return,solid
2020-06-27,mod_4_up,550280,Moderate return CI,solid
2020-06-27,mod_5,44909,Normal (pre-intervention),solid
2020-06-27,mod_5_up,140555,Normal (pre-intervention) CI,solid
2020-06-27,mod_6,15409,Cautious return,solid
2020-06-27,mod_6_up,338162,Cautious return CI,solid
2020-06-28,mod_2,33498,Soc. Dist. + Travel Ban,solid
2020-06-28,mod_2_up,87005,Soc. Dist. + Travel Ban CI,solid
2020-06-28,mod_3_up,-14872,No Intervention CI,solid
2020-06-28,mod_4,29960,Moderate return,solid
2020-06-28,mod_4_up,561200,Moderate return CI,solid
2020-06-28,mod_5,43972,Normal (pre-intervention),solid
2020-06-28,mod_5_up,114042,Normal (pre-intervention) CI,solid
2020-06-28,mod_6,15487,Cautious return,solid
2020-06-28,mod_6_up,341712,Cautious return CI,solid
2020-06-29,mod_2,33036,Soc. Dist. + Travel Ban,solid
2020-06-29,mod_2_up,66218,Soc. Dist. + Travel Ban CI,solid
2020-06-29,mod_3_up,-7782,No Intervention CI,solid
2020-06-29,mod_4,29701,Moderate return,solid
2020-06-29,mod_4_up,459199,Moderate return CI,solid
2020-06-29,mod_5,42941,Normal (pre-intervention),solid
2020-06-29,mod_5_up,111062,Normal (pre-intervention) CI,solid
2020-06-29,mod_6,15550,Cautious return,solid
2020-06-29,mod_6_up,363604,Cautious return CI,solid
2020-06-30,mod_2,32675,Soc. Dist. + Travel Ban,solid
2020-06-30,mod_2_up,108011,Soc. Dist. + Travel Ban CI,solid
2020-06-30,mod_3_up,-27371,No Intervention CI,solid
2020-06-30,mod_4,29513,Moderate return,solid
2020-06-30,mod_4_up,479438,Moderate return CI,solid
2020-06-30,mod_5,41887,Normal (pre-intervention),solid
2020-06-30,mod_5_up,95137,Normal (pre-intervention) CI,solid
2020-06-30,mod_6,15609,Cautious return,solid
2020-06-30,mod_6_up,385050,Cautious return CI,solid
2020-07-01,mod_2,32258,Soc. Dist. + Travel Ban,solid
2020-07-01,mod_2_up,67131,Soc. Dist. + Travel Ban CI,solid
2020-07-01,mod_3_up,-12192,No Intervention CI,solid
2020-07-01,mod_4,29249,Moderate return,solid
2020-07-01,mod_4_up,426682,Moderate return CI,solid
2020-07-01,mod_5,40867,Normal (pre-intervention),solid
2020-07-01,mod_5_up,85110,Normal (pre-intervention) CI,solid
2020-07-01,mod_6,15628,Cautious return,solid
2020-07-01,mod_6_up,391951,Cautious return CI,solid
2020-07-02,mod_2,31770,Soc. Dist. + Travel Ban,solid
2020-07-02,mod_2_up,53513,Soc. Dist. + Travel Ban CI,solid
2020-07-02,mod_3_up,-5931,No Intervention CI,solid
2020-07-02,mod_4,28974,Moderate return,solid
2020-07-02,mod_4_up,374487,Moderate return CI,solid
2020-07-02,mod_5,39919,Normal (pre-intervention),solid
2020-07-02,mod_5_up,65679,Normal (pre-intervention) CI,solid
2020-07-02,mod_6,15675,Cautious return,solid
2020-07-02,mod_6_up,371311,Cautious return CI,solid
2020-07-03,mod_2,31399,Soc. Dist. + Travel Ban,solid
2020-07-03,mod_2_up,55435,Soc. Dist. + Travel Ban CI,solid
2020-07-03,mod_3_up,-35767,No Intervention CI,solid
2020-07-03,mod_4,28738,Moderate return,solid
2020-07-03,mod_4_up,336293,Moderate return CI,solid
2020-07-03,mod_5,38923,Normal (pre-intervention),solid
2020-07-03,mod_5_up,36978,Normal (pre-intervention) CI,solid
2020-07-03,mod_6,15673,Cautious return,solid
2020-07-03,mod_6_up,401637,Cautious return CI,solid
2020-07-04,mod_2,30995,Soc. Dist. + Travel Ban,solid
2020-07-04,mod_2_up,57112,Soc. Dist. + Travel Ban CI,solid
2020-07-04,mod_3_up,-10081,No Intervention CI,solid
2020-07-04,mod_4,28400,Moderate return,solid
2020-07-04,mod_4_up,306952,Moderate return CI,solid
2020-07-04,mod_5,37984,Normal (pre-intervention),solid
2020-07-04,mod_5_up,51144,Normal (pre-intervention) CI,solid
2020-07-04,mod_6,15680,Cautious return,solid
2020-07-04,mod_6_up,387286,Cautious return CI,solid
2020-07-05,mod_2,30524,Soc. Dist. + Travel Ban,solid
2020-07-05,mod_2_up,50050,Soc. Dist. + Travel Ban CI,solid
2020-07-05,mod_3_up,288,No Intervention CI,solid
2020-07-05,mod_4,28131,Moderate return,solid
2020-07-05,mod_4_up,294976,Moderate return CI,solid
2020-07-05,mod_5,37036,Normal (pre-intervention),solid
2020-07-05,mod_5_up,19253,Normal (pre-intervention) CI,solid
2020-07-05,mod_6,15659,Cautious return,solid
2020-07-05,mod_6_up,405402,Cautious return CI,solid
2020-07-06,mod_2,30118,Soc. Dist. + Travel Ban,solid
2020-07-06,mod_2_up,64726,Soc. Dist. + Travel Ban CI,solid
2020-07-06,mod_3_up,-8027,No Intervention CI,solid
2020-07-06,mod_4,27823,Moderate return,solid
2020-07-06,mod_4_up,290037,Moderate return CI,solid
2020-07-06,mod_5,36040,Normal (pre-intervention),solid
2020-07-06,mod_5_up,35102,Normal (pre-intervention) CI,solid
2020-07-06,mod_6,15691,Cautious return,solid
2020-07-06,mod_6_up,433503,Cautious return CI,solid
2020-07-07,mod_2,29692,Soc. Dist. + Travel Ban,solid
2020-07-07,mod_2_up,35797,Soc. Dist. + Travel Ban CI,solid
2020-07-07,mod_3_up,-30537,No Intervention CI,solid
2020-07-07,mod_4,27482,Moderate return,solid
2020-07-07,mod_4_up,255982,Moderate return CI,solid
2020-07-07,mod_5,35207,Normal (pre-intervention),solid
2020-07-07,mod_5_up,39087,Normal (pre-intervention) CI,solid
2020-07-07,mod_6,15622,Cautious return,solid
2020-07-07,mod_6_up,426205,Cautious return CI,solid
2020-07-08,mod_2,29308,Soc. Dist. + Travel Ban,solid
2020-07-08,mod_2_up,52039,Soc. Dist. + Travel Ban CI,solid
2020-07-08,mod_3_up,-22224,No Intervention CI,solid
2020-07-08,mod_4,27182,Moderate return,solid
2020-07-08,mod_4_up,249366,Moderate return CI,solid
2020-07-08,mod_5,34274,Normal (pre-intervention),solid
2020-07-08,mod_5_up,18312,Normal (pre-intervention) CI,solid
2020-07-08,mod_6,15621,Cautious return,solid
2020-07-08,mod_6_up,413883,Cautious return CI,solid
2020-07-09,mod_2,28907,Soc. Dist. + Travel Ban,solid
2020-07-09,mod_2_up,27332,Soc. Dist. + Travel Ban CI,solid
2020-07-09,mod_3_up,-13295,No Intervention CI,solid
2020-07-09,mod_4,26852,Moderate return,solid
2020-07-09,mod_4_up,192247,Moderate return CI,solid
2020-07-09,mod_5,33372,Normal (pre-intervention),solid
2020-07-09,mod_5_up,30167,Normal (pre-intervention) CI,solid
2020-07-09,mod_6,15614,Cautious return,solid
2020-07-09,mod_6_up,394625,Cautious return CI,solid
2020-07-10,mod_2,28519,Soc. Dist. + Travel Ban,solid
2020-07-10,mod_2_up,45916,Soc. Dist. + Travel Ban CI,solid
2020-07-10,mod_3_up,-15900,No Intervention CI,solid
2020-07-10,mod_4,26485,Moderate return,solid
2020-07-10,mod_4_up,189484,Moderate return CI,solid
2020-07-10,mod_5,32564,Normal (pre-intervention),solid
2020-07-10,mod_5_up,14816,Normal (pre-intervention) CI,solid
2020-07-10,mod_6,15576,Cautious return,solid
2020-07-10,mod_6_up,423611,Cautious return CI,solid
2020-07-11,mod_2,28099,Soc. Dist. + Travel Ban,solid
2020-07-11,mod_2_up,43581,Soc. Dist. + Travel Ban CI,solid
2020-07-11,mod_3_up,-15176,No Intervention CI,solid
2020-07-11,mod_4,26155,Moderate return,solid
2020-07-11,mod_4_up,218181,Moderate return CI,solid
2020-07-11,mod_5,31695,Normal (pre-intervention),solid
2020-07-11,mod_5_up,19135,Normal (pre-intervention) CI,solid
2020-07-11,mod_6,15487,Cautious return,solid
2020-07-11,mod_6_up,405787,Cautious return CI,solid
2020-07-12,mod_2,27654,Soc. Dist. + Travel Ban,solid
2020-07-12,mod_2_up,32091,Soc. Dist. + Travel Ban CI,solid
2020-07-12,mod_3_up,-24238,No Intervention CI,solid
2020-07-12,mod_4,25777,Moderate return,solid
2020-07-12,mod_4_up,164917,Moderate return CI,solid
2020-07-12,mod_5,30849,Normal (pre-intervention),solid
2020-07-12,mod_5_up,33709,Normal (pre-intervention) CI,solid
2020-07-12,mod_6,15493,Cautious return,solid
2020-07-12,mod_6_up,391130,Cautious return CI,solid
2020-07-13,mod_2,27305,Soc. Dist. + Travel Ban,solid
2020-07-13,mod_2_up,19231,Soc. Dist. + Travel Ban CI,solid
2020-07-13,mod_3_up,-22573,No Intervention CI,solid
2020-07-13,mod_4,25393,Moderate return,solid
2020-07-13,mod_4_up,162006,Moderate return CI,solid
2020-07-13,mod_5,30071,Normal (pre-intervention),solid
2020-07-13,mod_5_up,-5525,Normal (pre-intervention) CI,solid
2020-07-13,mod_6,15432,Cautious return,solid
2020-07-13,mod_6_up,359670,Cautious return CI,solid
2020-07-14,mod_2,26899,Soc. Dist. + Travel Ban,solid
2020-07-14,mod_2_up,44670,Soc. Dist. + Travel Ban CI,solid
2020-07-14,mod_3_up,-24849,No Intervention CI,solid
2020-07-14,mod_4,25091,Moderate return,solid
2020-07-14,mod_4_up,159353,Moderate return CI,solid
2020-07-14,mod_5,29371,Normal (pre-intervention),solid
2020-07-14,mod_5_up,14053,Normal (pre-intervention) CI,solid
2020-07-14,mod_6,15326,Cautious return,solid
2020-07-14,mod_6_up,414144,Cautious return CI,solid
2020-07-15,mod_2,26511,Soc. Dist. + Travel Ban,solid
2020-07-15,mod_2_up,34952,Soc. Dist. + Travel Ban CI,solid
2020-07-15,mod_3_up,-23763,No Intervention CI,solid
2020-07-15,mod_4,24722,Moderate return,solid
2020-07-15,mod_4_up,159412,Moderate return CI,solid
2020-07-15,mod_5,28580,Normal (pre-intervention),solid
2020-07-15,mod_5_up,4558,Normal (pre-intervention) CI,solid
2020-07-15,mod_6,15290,Cautious return,solid
2020-07-15,mod_6_up,374752,Cautious return CI,solid
2020-07-16,mod_2,26129,Soc. Dist. + Travel Ban,solid
2020-07-16,mod_2_up,34942,Soc. Dist. + Travel Ban CI,solid
2020-07-16,mod_3_up,-33256,No Intervention CI,solid
2020-07-16,mod_4,24395,Moderate return,solid
2020-07-16,mod_4_up,126609,Moderate return CI,solid
2020-07-16,mod_5,27847,Normal (pre-intervention),solid
2020-07-16,mod_5_up,-962,Normal (pre-intervention) CI,solid
2020-07-16,mod_6,15195,Cautious return,solid
2020-07-16,mod_6_up,363994,Cautious return CI,solid
2020-07-17,mod_2,25728,Soc. Dist. + Travel Ban,solid
2020-07-17,mod_2_up,14911,Soc. Dist. + Travel Ban CI,solid
2020-07-17,mod_3_up,-16358,No Intervention CI,solid
2020-07-17,mod_4,23986,Moderate return,solid
2020-07-17,mod_4_up,100531,Moderate return CI,solid
2020-07-17,mod_5,27159,Normal (pre-intervention),solid
2020-07-17,mod_5_up,-23409,Normal (pre-intervention) CI,solid
2020-07-17,mod_6,15119,Cautious return,solid
2020-07-17,mod_6_up,335811,Cautious return CI,solid
2020-07-18,mod_2,25385,Soc. Dist. + Travel Ban,solid
2020-07-18,mod_2_up,16925,Soc. Dist. + Travel Ban CI,solid
2020-07-18,mod_3_up,-20580,No Intervention CI,solid
2020-07-18,mod_4,23661,Moderate return,solid
2020-07-18,mod_4_up,120391,Moderate return CI,solid
2020-07-18,mod_5,26502,Normal (pre-intervention),solid
2020-07-18,mod_5_up,-6755,Normal (pre-intervention) CI,solid
2020-07-18,mod_6,15069,Cautious return,solid
2020-07-18,mod_6_up,348223,Cautious return CI,solid
2020-07-19,mod_2,24979,Soc. Dist. + Travel Ban,solid
2020-07-19,mod_2_up,25754,Soc. Dist. + Travel Ban CI,solid
2020-07-19,mod_3_up,-25760,No Intervention CI,solid
2020-07-19,mod_4,23271,Moderate return,solid
2020-07-19,mod_4_up,88869,Moderate return CI,solid
2020-07-19,mod_5,25783,Normal (pre-intervention),solid
2020-07-19,mod_5_up,-15352,Normal (pre-intervention) CI,solid
2020-07-19,mod_6,14986,Cautious return,solid
2020-07-19,mod_6_up,336081,Cautious return CI,solid
2020-07-20,mod_2,24625,Soc. Dist. + Travel Ban,solid
2020-07-20,mod_2_up,6497,Soc. Dist. + Travel Ban CI,solid
2020-07-20,mod_3_up,-25636,No Intervention CI,solid
2020-07-20,mod_4,22945,Moderate return,solid
2020-07-20,mod_4_up,87433,Moderate return CI,solid
2020-07-20,mod_5,25182,Normal (pre-intervention),solid
2020-07-20,mod_5_up,-36470,Normal (pre-intervention) CI,solid
2020-07-20,mod_6,14883,Cautious return,solid
2020-07-20,mod_6_up,281935,Cautious return CI,solid
2020-07-21,mod_2,24256,Soc. Dist. + Travel Ban,solid
2020-07-21,mod_2_up,4202,Soc. Dist. + Travel Ban CI,solid
2020-07-21,mod_3_up,1733,No Intervention CI,solid
2020-07-21,mod_4,22608,Moderate return,solid
2020-07-21,mod_4_up,85504,Moderate return CI,solid
2020-07-21,mod_5,24516,Normal (pre-intervention),solid
2020-07-21,mod_5_up,21598,Normal (pre-intervention) CI,solid
2020-07-21,mod_6,14813,Cautious return,solid
2020-07-21,mod_6_up,271137,Cautious return CI,solid
2020-07-22,mod_2,23905,Soc. Dist. + Travel Ban,solid
2020-07-22,mod_2_up,38721,Soc. Dist. + Travel Ban CI,solid
2020-07-22,mod_3_up,-23165,No Intervention CI,solid
2020-07-22,mod_4,22238,Moderate return,solid
2020-07-22,mod_4_up,84035,Moderate return CI,solid
2020-07-22,mod_5,23889,Normal (pre-intervention),solid
2020-07-22,mod_5_up,-8599,Normal (pre-intervention) CI,solid
2020-07-22,mod_6,14685,Cautious return,solid
2020-07-22,mod_6_up,260881,Cautious return CI,solid
2020-07-23,mod_2,23530,Soc. Dist. + Travel Ban,solid
2020-07-23,mod_2_up,20691,Soc. Dist. + Travel Ban CI,solid
2020-07-23,mod_3_up,-9362,No Intervention CI,solid
2020-07-23,mod_4,21872,Moderate return,solid
2020-07-23,mod_4_up,54063,Moderate return CI,solid
2020-07-23,mod_5,23377,Normal (pre-intervention),solid
2020-07-23,mod_5_up,-14219,Normal (pre-intervention) CI,solid
2020-07-23,mod_6,14622,Cautious return,solid
2020-07-23,mod_6_up,262520,Cautious return CI,solid
2020-07-24,mod_2,23160,Soc. Dist. + Travel Ban,solid
2020-07-24,mod_2_up,494,Soc. Dist. + Travel Ban CI,solid
2020-07-24,mod_3_up,-15011,No Intervention CI,solid
2020-07-24,mod_4,21483,Moderate return,solid
2020-07-24,mod_4_up,58417,Moderate return CI,solid
2020-07-24,mod_5,22743,Normal (pre-intervention),solid
2020-07-24,mod_5_up,-8857,Normal (pre-intervention) CI,solid
2020-07-24,mod_6,14543,Cautious return,solid
2020-07-24,mod_6_up,238823,Cautious return CI,solid
2020-07-25,mod_2,22810,Soc. Dist. + Travel Ban,solid
2020-07-25,mod_2_up,31107,Soc. Dist. + Travel Ban CI,solid
2020-07-25,mod_3_up,-41614,No Intervention CI,solid
2020-07-25,mod_4,21164,Moderate return,solid
2020-07-25,mod_4_up,44171,Moderate return CI,solid
2020-07-25,mod_5,22214,Normal (pre-intervention),solid
2020-07-25,mod_5_up,-29691,Normal (pre-intervention) CI,solid
2020-07-25,mod_6,14410,Cautious return,solid
2020-07-25,mod_6_up,235678,Cautious return CI,solid
2020-07-26,mod_2,22523,Soc. Dist. + Travel Ban,solid
2020-07-26,mod_2_up,5178,Soc. Dist. + Travel Ban CI,solid
2020-07-26,mod_3_up,-26464,No Intervention CI,solid
2020-07-26,mod_4,20840,Moderate return,solid
2020-07-26,mod_4_up,73380,Moderate return CI,solid
2020-07-26,mod_5,21636,Normal (pre-intervention),solid
2020-07-26,mod_5_up,-25243,Normal (pre-intervention) CI,solid
2020-07-26,mod_6,14320,Cautious return,solid
2020-07-26,mod_6_up,204218,Cautious return CI,solid
2020-07-27,mod_2,22092,Soc. Dist. + Travel Ban,solid
2020-07-27,mod_2_up,10602,Soc. Dist. + Travel Ban CI,solid
2020-07-27,mod_3_up,-14057,No Intervention CI,solid
2020-07-27,mod_4,20483,Moderate return,solid
2020-07-27,mod_4_up,48701,Moderate return CI,solid
2020-07-27,mod_5,21111,Normal (pre-intervention),solid
2020-07-27,mod_5_up,-33337,Normal (pre-intervention) CI,solid
2020-07-27,mod_6,14196,Cautious return,solid
2020-07-27,mod_6_up,217533,Cautious return CI,solid
2020-07-28,mod_2,21834,Soc. Dist. + Travel Ban,solid
2020-07-28,mod_2_up,12902,Soc. Dist. + Travel Ban CI,solid
2020-07-28,mod_3_up,-24534,No Intervention CI,solid
2020-07-28,mod_4,20139,Moderate return,solid
2020-07-28,mod_4_up,61944,Moderate return CI,solid
2020-07-28,mod_5,20606,Normal (pre-intervention),solid
