Date,State,Name,Type,Count,date.fmt,count.fmt,text
2021-02-22,ut,Uttarakhand,New Cases,32,Feb 22,32,Feb 22: 32 New Cases
2021-02-23,ut,Uttarakhand,New Cases,54,Feb 23,54,Feb 23: 54 New Cases
2021-02-24,ut,Uttarakhand,New Cases,47,Feb 24,47,Feb 24: 47 New Cases
2021-02-25,ut,Uttarakhand,New Cases,17,Feb 25,17,Feb 25: 17 New Cases
2021-02-26,ut,Uttarakhand,New Cases,53,Feb 26,53,Feb 26: 53 New Cases
2021-02-27,ut,Uttarakhand,New Cases,59,Feb 27,59,Feb 27: 59 New Cases
2021-02-28,ut,Uttarakhand,New Cases,43,Feb 28,43,Feb 28: 43 New Cases
2021-03-01,ut,Uttarakhand,New Cases,27,Mar  1,27,Mar  1: 27 New Cases
2021-03-02,ut,Uttarakhand,New Cases,70,Mar  2,70,Mar  2: 70 New Cases
2021-03-03,ut,Uttarakhand,New Cases,45,Mar  3,45,Mar  3: 45 New Cases
2021-03-04,ut,Uttarakhand,New Cases,100,Mar  4,100,Mar  4: 100 New Cases
2021-03-05,ut,Uttarakhand,New Cases,51,Mar  5,51,Mar  5: 51 New Cases
2021-03-06,ut,Uttarakhand,New Cases,78,Mar  6,78,Mar  6: 78 New Cases
2021-03-07,ut,Uttarakhand,New Cases,59,Mar  7,59,Mar  7: 59 New Cases
2021-03-08,ut,Uttarakhand,New Cases,58,Mar  8,58,Mar  8: 58 New Cases
2021-03-09,ut,Uttarakhand,New Cases,49,Mar  9,49,Mar  9: 49 New Cases
2021-03-10,ut,Uttarakhand,New Cases,36,Mar 10,36,Mar 10: 36 New Cases
2021-03-11,ut,Uttarakhand,New Cases,69,Mar 11,69,Mar 11: 69 New Cases
2021-03-12,ut,Uttarakhand,New Cases,66,Mar 12,66,Mar 12: 66 New Cases
2021-03-13,ut,Uttarakhand,New Cases,54,Mar 13,54,Mar 13: 54 New Cases
2021-03-14,ut,Uttarakhand,New Cases,52,Mar 14,52,Mar 14: 52 New Cases
2021-03-15,ut,Uttarakhand,New Cases,60,Mar 15,60,Mar 15: 60 New Cases
2021-03-16,ut,Uttarakhand,New Cases,65,Mar 16,65,Mar 16: 65 New Cases
2021-03-17,ut,Uttarakhand,New Cases,110,Mar 17,110,Mar 17: 110 New Cases
2021-03-18,ut,Uttarakhand,New Cases,88,Mar 18,88,Mar 18: 88 New Cases
2021-03-19,ut,Uttarakhand,New Cases,99,Mar 19,99,Mar 19: 99 New Cases
2021-03-20,ut,Uttarakhand,New Cases,83,Mar 20,83,Mar 20: 83 New Cases
2021-03-21,ut,Uttarakhand,New Cases,137,Mar 21,137,Mar 21: 137 New Cases
2021-03-22,ut,Uttarakhand,New Cases,104,Mar 22,104,Mar 22: 104 New Cases
2021-03-23,ut,Uttarakhand,New Cases,94,Mar 23,94,Mar 23: 94 New Cases
2021-03-24,ut,Uttarakhand,New Cases,234,Mar 24,234,Mar 24: 234 New Cases
2021-03-25,ut,Uttarakhand,New Cases,192,Mar 25,192,Mar 25: 192 New Cases
2021-03-26,ut,Uttarakhand,New Cases,186,Mar 26,186,Mar 26: 186 New Cases
2021-03-27,ut,Uttarakhand,New Cases,257,Mar 27,257,Mar 27: 257 New Cases
2021-03-28,ut,Uttarakhand,New Cases,366,Mar 28,366,Mar 28: 366 New Cases
2021-03-29,ut,Uttarakhand,New Cases,109,Mar 29,109,Mar 29: 109 New Cases
2021-03-30,ut,Uttarakhand,New Cases,128,Mar 30,128,Mar 30: 128 New Cases
2021-03-31,ut,Uttarakhand,New Cases,293,Mar 31,293,Mar 31: 293 New Cases
2021-04-01,ut,Uttarakhand,New Cases,500,Apr  1,500,Apr  1: 500 New Cases
2021-04-02,ut,Uttarakhand,New Cases,364,Apr  2,364,Apr  2: 364 New Cases
2021-04-03,ut,Uttarakhand,New Cases,439,Apr  3,439,Apr  3: 439 New Cases
2021-04-04,ut,Uttarakhand,New Cases,550,Apr  4,550,Apr  4: 550 New Cases
2021-04-05,ut,Uttarakhand,New Cases,547,Apr  5,547,Apr  5: 547 New Cases
2021-04-06,ut,Uttarakhand,New Cases,791,Apr  6,791,Apr  6: 791 New Cases
2021-04-07,ut,Uttarakhand,New Cases,1109,Apr  7,"1,109","Apr  7: 1,109 New Cases"
2021-04-08,ut,Uttarakhand,New Cases,787,Apr  8,787,Apr  8: 787 New Cases
2021-04-09,ut,Uttarakhand,New Cases,748,Apr  9,748,Apr  9: 748 New Cases
2021-04-10,ut,Uttarakhand,New Cases,1233,Apr 10,"1,233","Apr 10: 1,233 New Cases"
2021-04-11,ut,Uttarakhand,New Cases,1333,Apr 11,"1,333","Apr 11: 1,333 New Cases"
2021-04-12,ut,Uttarakhand,New Cases,1334,Apr 12,"1,334","Apr 12: 1,334 New Cases"
2021-04-13,ut,Uttarakhand,New Cases,1925,Apr 13,"1,925","Apr 13: 1,925 New Cases"
2021-04-14,ut,Uttarakhand,New Cases,1953,Apr 14,"1,953","Apr 14: 1,953 New Cases"
2021-04-15,ut,Uttarakhand,New Cases,2220,Apr 15,"2,220","Apr 15: 2,220 New Cases"
2021-04-16,ut,Uttarakhand,New Cases,2402,Apr 16,"2,402","Apr 16: 2,402 New Cases"
2021-04-17,ut,Uttarakhand,New Cases,2757,Apr 17,"2,757","Apr 17: 2,757 New Cases"
2021-04-18,ut,Uttarakhand,New Cases,2630,Apr 18,"2,630","Apr 18: 2,630 New Cases"
2021-04-19,ut,Uttarakhand,New Cases,2160,Apr 19,"2,160","Apr 19: 2,160 New Cases"
2021-04-20,ut,Uttarakhand,New Cases,3012,Apr 20,"3,012","Apr 20: 3,012 New Cases"
2021-04-21,ut,Uttarakhand,New Cases,4807,Apr 21,"4,807","Apr 21: 4,807 New Cases"
2021-04-22,ut,Uttarakhand,New Cases,3998,Apr 22,"3,998","Apr 22: 3,998 New Cases"
2021-04-23,ut,Uttarakhand,New Cases,4339,Apr 23,"4,339","Apr 23: 4,339 New Cases"
2021-04-24,ut,Uttarakhand,New Cases,5084,Apr 24,"5,084","Apr 24: 5,084 New Cases"
2021-04-25,ut,Uttarakhand,New Cases,4368,Apr 25,"4,368","Apr 25: 4,368 New Cases"
2021-04-26,ut,Uttarakhand,New Cases,5058,Apr 26,"5,058","Apr 26: 5,058 New Cases"
2021-04-27,ut,Uttarakhand,New Cases,5703,Apr 27,"5,703","Apr 27: 5,703 New Cases"
2021-04-28,ut,Uttarakhand,New Cases,6054,Apr 28,"6,054","Apr 28: 6,054 New Cases"
2021-04-29,ut,Uttarakhand,New Cases,6251,Apr 29,"6,251","Apr 29: 6,251 New Cases"
2021-04-30,ut,Uttarakhand,New Cases,5654,Apr 30,"5,654","Apr 30: 5,654 New Cases"
2021-05-01,ut,Uttarakhand,New Cases,5493,May  1,"5,493","May  1: 5,493 New Cases"
2021-05-02,ut,Uttarakhand,New Cases,5606,May  2,"5,606","May  2: 5,606 New Cases"
2021-05-03,ut,Uttarakhand,New Cases,5403,May  3,"5,403","May  3: 5,403 New Cases"
2021-05-04,ut,Uttarakhand,New Cases,7028,May  4,"7,028","May  4: 7,028 New Cases"
2021-05-05,ut,Uttarakhand,New Cases,7783,May  5,"7,783","May  5: 7,783 New Cases"
2021-05-06,ut,Uttarakhand,New Cases,8517,May  6,"8,517","May  6: 8,517 New Cases"
2021-05-07,ut,Uttarakhand,New Cases,9642,May  7,"9,642","May  7: 9,642 New Cases"
2021-05-08,ut,Uttarakhand,New Cases,8390,May  8,"8,390","May  8: 8,390 New Cases"
2021-05-09,ut,Uttarakhand,New Cases,5890,May  9,"5,890","May  9: 5,890 New Cases"
2021-05-10,ut,Uttarakhand,New Cases,5541,May 10,"5,541","May 10: 5,541 New Cases"
2021-05-11,ut,Uttarakhand,New Cases,7120,May 11,"7,120","May 11: 7,120 New Cases"
2021-05-12,ut,Uttarakhand,New Cases,7749,May 12,"7,749","May 12: 7,749 New Cases"
2021-05-13,ut,Uttarakhand,New Cases,7127,May 13,"7,127","May 13: 7,127 New Cases"
2021-05-14,ut,Uttarakhand,New Cases,5775,May 14,"5,775","May 14: 5,775 New Cases"
2021-05-15,ut,Uttarakhand,New Cases,5654,May 15,"5,654","May 15: 5,654 New Cases"
2021-05-16,ut,Uttarakhand,New Cases,4047,May 16,"4,047","May 16: 4,047 New Cases"
2021-05-17,ut,Uttarakhand,New Cases,3719,May 17,"3,719","May 17: 3,719 New Cases"
2021-05-18,ut,Uttarakhand,New Cases,4785,May 18,"4,785","May 18: 4,785 New Cases"
2021-05-19,ut,Uttarakhand,New Cases,4492,May 19,"4,492","May 19: 4,492 New Cases"
2021-05-20,ut,Uttarakhand,New Cases,3658,May 20,"3,658","May 20: 3,658 New Cases"
2021-05-21,ut,Uttarakhand,New Cases,3626,May 21,"3,626","May 21: 3,626 New Cases"
2021-05-22,ut,Uttarakhand,New Cases,2903,May 22,"2,903","May 22: 2,903 New Cases"
2021-05-23,ut,Uttarakhand,New Cases,3050,May 23,"3,050","May 23: 3,050 New Cases"
2021-05-24,ut,Uttarakhand,New Cases,2071,May 24,"2,071","May 24: 2,071 New Cases"
2021-05-25,ut,Uttarakhand,New Cases,2756,May 25,"2,756","May 25: 2,756 New Cases"
2021-05-26,ut,Uttarakhand,New Cases,2991,May 26,"2,991","May 26: 2,991 New Cases"
2021-05-27,ut,Uttarakhand,New Cases,2146,May 27,"2,146","May 27: 2,146 New Cases"
2021-05-28,ut,Uttarakhand,New Cases,1942,May 28,"1,942","May 28: 1,942 New Cases"
2021-05-29,ut,Uttarakhand,New Cases,1687,May 29,"1,687","May 29: 1,687 New Cases"
2021-05-30,ut,Uttarakhand,New Cases,1226,May 30,"1,226","May 30: 1,226 New Cases"
2021-05-31,ut,Uttarakhand,New Cases,1156,May 31,"1,156","May 31: 1,156 New Cases"
2021-06-01,ut,Uttarakhand,New Cases,981,Jun  1,981,Jun  1: 981 New Cases
2021-06-02,ut,Uttarakhand,New Cases,1003,Jun  2,"1,003","Jun  2: 1,003 New Cases"
2021-06-03,ut,Uttarakhand,New Cases,589,Jun  3,589,Jun  3: 589 New Cases
2021-06-04,ut,Uttarakhand,New Cases,892,Jun  4,892,Jun  4: 892 New Cases
2021-06-05,ut,Uttarakhand,New Cases,619,Jun  5,619,Jun  5: 619 New Cases
2021-06-06,ut,Uttarakhand,New Cases,446,Jun  6,446,Jun  6: 446 New Cases
2021-06-07,ut,Uttarakhand,New Cases,395,Jun  7,395,Jun  7: 395 New Cases
2021-06-08,ut,Uttarakhand,New Cases,546,Jun  8,546,Jun  8: 546 New Cases
2021-06-09,ut,Uttarakhand,New Cases,513,Jun  9,513,Jun  9: 513 New Cases
2021-06-10,ut,Uttarakhand,New Cases,388,Jun 10,388,Jun 10: 388 New Cases
2021-06-11,ut,Uttarakhand,New Cases,287,Jun 11,287,Jun 11: 287 New Cases
2021-06-12,ut,Uttarakhand,New Cases,463,Jun 12,463,Jun 12: 463 New Cases
2021-06-13,ut,Uttarakhand,New Cases,263,Jun 13,263,Jun 13: 263 New Cases
2021-06-14,ut,Uttarakhand,New Cases,296,Jun 14,296,Jun 14: 296 New Cases
2021-06-15,ut,Uttarakhand,New Cases,274,Jun 15,274,Jun 15: 274 New Cases
2021-06-16,ut,Uttarakhand,New Cases,353,Jun 16,353,Jun 16: 353 New Cases
2021-06-17,ut,Uttarakhand,New Cases,264,Jun 17,264,Jun 17: 264 New Cases
2021-06-18,ut,Uttarakhand,New Cases,222,Jun 18,222,Jun 18: 222 New Cases
2021-06-19,ut,Uttarakhand,New Cases,220,Jun 19,220,Jun 19: 220 New Cases
2021-06-20,ut,Uttarakhand,New Cases,136,Jun 20,136,Jun 20: 136 New Cases
2021-06-21,ut,Uttarakhand,New Cases,163,Jun 21,163,Jun 21: 163 New Cases
2021-06-22,ut,Uttarakhand,New Cases,171,Jun 22,171,Jun 22: 171 New Cases
2021-06-23,ut,Uttarakhand,New Cases,149,Jun 23,149,Jun 23: 149 New Cases
2021-06-24,ut,Uttarakhand,New Cases,118,Jun 24,118,Jun 24: 118 New Cases
2021-06-25,ut,Uttarakhand,New Cases,128,Jun 25,128,Jun 25: 128 New Cases
2021-06-26,ut,Uttarakhand,New Cases,164,Jun 26,164,Jun 26: 164 New Cases
2021-06-27,ut,Uttarakhand,New Cases,82,Jun 27,82,Jun 27: 82 New Cases
2021-06-28,ut,Uttarakhand,New Cases,120,Jun 28,120,Jun 28: 120 New Cases
2021-06-29,ut,Uttarakhand,New Cases,194,Jun 29,194,Jun 29: 194 New Cases
2021-06-30,ut,Uttarakhand,New Cases,322,Jun 30,322,Jun 30: 322 New Cases
2021-07-01,ut,Uttarakhand,New Cases,124,Jul  1,124,Jul  1: 124 New Cases
2021-07-02,ut,Uttarakhand,New Cases,109,Jul  2,109,Jul  2: 109 New Cases
2021-07-03,ut,Uttarakhand,New Cases,158,Jul  3,158,Jul  3: 158 New Cases
2021-07-04,ut,Uttarakhand,New Cases,78,Jul  4,78,Jul  4: 78 New Cases
2021-07-05,ut,Uttarakhand,New Cases,69,Jul  5,69,Jul  5: 69 New Cases
2021-07-06,ut,Uttarakhand,New Cases,89,Jul  6,89,Jul  6: 89 New Cases
2021-07-07,ut,Uttarakhand,New Cases,77,Jul  7,77,Jul  7: 77 New Cases
2021-07-08,ut,Uttarakhand,New Cases,64,Jul  8,64,Jul  8: 64 New Cases
2021-07-09,ut,Uttarakhand,New Cases,65,Jul  9,65,Jul  9: 65 New Cases
2021-07-10,ut,Uttarakhand,New Cases,49,Jul 10,49,Jul 10: 49 New Cases
2021-07-11,ut,Uttarakhand,New Cases,42,Jul 11,42,Jul 11: 42 New Cases
2021-07-12,ut,Uttarakhand,New Cases,51,Jul 12,51,Jul 12: 51 New Cases
2021-07-13,ut,Uttarakhand,New Cases,44,Jul 13,44,Jul 13: 44 New Cases
2021-07-14,ut,Uttarakhand,New Cases,33,Jul 14,33,Jul 14: 33 New Cases
2021-07-15,ut,Uttarakhand,New Cases,55,Jul 15,55,Jul 15: 55 New Cases
2021-07-16,ut,Uttarakhand,New Cases,39,Jul 16,39,Jul 16: 39 New Cases
2021-07-17,ut,Uttarakhand,New Cases,32,Jul 17,32,Jul 17: 32 New Cases
2021-07-18,ut,Uttarakhand,New Cases,19,Jul 18,19,Jul 18: 19 New Cases
2021-07-19,ut,Uttarakhand,New Cases,34,Jul 19,34,Jul 19: 34 New Cases
2021-07-20,ut,Uttarakhand,New Cases,50,Jul 20,50,Jul 20: 50 New Cases
2021-07-21,ut,Uttarakhand,New Cases,37,Jul 21,37,Jul 21: 37 New Cases
2021-07-22,ut,Uttarakhand,New Cases,56,Jul 22,56,Jul 22: 56 New Cases
2021-07-23,ut,Uttarakhand,New Cases,11,Jul 23,11,Jul 23: 11 New Cases
2021-07-24,ut,Uttarakhand,New Cases,33,Jul 24,33,Jul 24: 33 New Cases
2021-07-25,ut,Uttarakhand,New Cases,51,Jul 25,51,Jul 25: 51 New Cases
2021-07-26,ut,Uttarakhand,New Cases,54,Jul 26,54,Jul 26: 54 New Cases
2021-07-27,ut,Uttarakhand,New Cases,96,Jul 27,96,Jul 27: 96 New Cases
2021-07-28,ut,Uttarakhand,New Cases,60,Jul 28,60,Jul 28: 60 New Cases
2021-07-29,ut,Uttarakhand,New Cases,48,Jul 29,48,Jul 29: 48 New Cases
2021-07-30,ut,Uttarakhand,New Cases,41,Jul 30,41,Jul 30: 41 New Cases
2021-07-31,ut,Uttarakhand,New Cases,116,Jul 31,116,Jul 31: 116 New Cases
2021-08-01,ut,Uttarakhand,New Cases,22,Aug  1,22,Aug  1: 22 New Cases
2021-08-02,ut,Uttarakhand,New Cases,37,Aug  2,37,Aug  2: 37 New Cases
2021-08-03,ut,Uttarakhand,New Cases,48,Aug  3,48,Aug  3: 48 New Cases
2021-08-04,ut,Uttarakhand,New Cases,37,Aug  4,37,Aug  4: 37 New Cases
2021-08-05,ut,Uttarakhand,New Cases,24,Aug  5,24,Aug  5: 24 New Cases
2021-08-06,ut,Uttarakhand,New Cases,29,Aug  6,29,Aug  6: 29 New Cases
2021-08-07,ut,Uttarakhand,New Cases,38,Aug  7,38,Aug  7: 38 New Cases
2021-08-08,ut,Uttarakhand,New Cases,18,Aug  8,18,Aug  8: 18 New Cases
2021-08-09,ut,Uttarakhand,New Cases,31,Aug  9,31,Aug  9: 31 New Cases
2021-08-10,ut,Uttarakhand,New Cases,39,Aug 10,39,Aug 10: 39 New Cases
2021-08-11,ut,Uttarakhand,New Cases,40,Aug 11,40,Aug 11: 40 New Cases
2021-08-12,ut,Uttarakhand,New Cases,24,Aug 12,24,Aug 12: 24 New Cases
2021-08-13,ut,Uttarakhand,New Cases,27,Aug 13,27,Aug 13: 27 New Cases
2020-05-01,ut,Uttarakhand,Recovered,1,May  1,1,May  1: 1 Recovered
2020-05-02,ut,Uttarakhand,Recovered,2,May  2,2,May  2: 2 Recovered
2020-05-03,ut,Uttarakhand,Recovered,0,May  3,0,May  3: 0 Recovered
2020-05-04,ut,Uttarakhand,Recovered,0,May  4,0,May  4: 0 Recovered
2020-05-05,ut,Uttarakhand,Recovered,0,May  5,0,May  5: 0 Recovered
2020-05-06,ut,Uttarakhand,Recovered,0,May  6,0,May  6: 0 Recovered
2020-05-07,ut,Uttarakhand,Recovered,0,May  7,0,May  7: 0 Recovered
2020-05-08,ut,Uttarakhand,Recovered,6,May  8,6,May  8: 6 Recovered
2020-05-09,ut,Uttarakhand,Recovered,1,May  9,1,May  9: 1 Recovered
2020-05-10,ut,Uttarakhand,Recovered,0,May 10,0,May 10: 0 Recovered
2020-05-11,ut,Uttarakhand,Recovered,0,May 11,0,May 11: 0 Recovered
2020-05-12,ut,Uttarakhand,Recovered,0,May 12,0,May 12: 0 Recovered
2020-05-13,ut,Uttarakhand,Recovered,0,May 13,0,May 13: 0 Recovered
2020-05-14,ut,Uttarakhand,Recovered,4,May 14,4,May 14: 4 Recovered
2020-05-15,ut,Uttarakhand,Recovered,1,May 15,1,May 15: 1 Recovered
2020-05-16,ut,Uttarakhand,Recovered,0,May 16,0,May 16: 0 Recovered
2020-05-17,ut,Uttarakhand,Recovered,1,May 17,1,May 17: 1 Recovered
2020-05-18,ut,Uttarakhand,Recovered,0,May 18,0,May 18: 0 Recovered
2020-05-19,ut,Uttarakhand,Recovered,0,May 19,0,May 19: 0 Recovered
2020-05-20,ut,Uttarakhand,Recovered,1,May 20,1,May 20: 1 Recovered
2020-05-21,ut,Uttarakhand,Recovered,0,May 21,0,May 21: 0 Recovered
2020-05-22,ut,Uttarakhand,Recovered,0,May 22,0,May 22: 0 Recovered
2020-05-23,ut,Uttarakhand,Recovered,2,May 23,2,May 23: 2 Recovered
2020-05-24,ut,Uttarakhand,Recovered,3,May 24,3,May 24: 3 Recovered
2020-05-25,ut,Uttarakhand,Recovered,0,May 25,0,May 25: 0 Recovered
2020-05-26,ut,Uttarakhand,Recovered,6,May 26,6,May 26: 6 Recovered
2020-05-27,ut,Uttarakhand,Recovered,15,May 27,15,May 27: 15 Recovered
2020-05-28,ut,Uttarakhand,Recovered,0,May 28,0,May 28: 0 Recovered
2020-05-29,ut,Uttarakhand,Recovered,23,May 29,23,May 29: 23 Recovered
2020-05-30,ut,Uttarakhand,Recovered,0,May 30,0,May 30: 0 Recovered
2020-05-31,ut,Uttarakhand,Recovered,0,May 31,0,May 31: 0 Recovered
2020-06-01,ut,Uttarakhand,Recovered,120,Jun  1,120,Jun  1: 120 Recovered
2020-06-02,ut,Uttarakhand,Recovered,30,Jun  2,30,Jun  2: 30 Recovered
2020-06-03,ut,Uttarakhand,Recovered,7,Jun  3,7,Jun  3: 7 Recovered
2020-06-04,ut,Uttarakhand,Recovered,38,Jun  4,38,Jun  4: 38 Recovered
2020-06-05,ut,Uttarakhand,Recovered,47,Jun  5,47,Jun  5: 47 Recovered
2020-06-06,ut,Uttarakhand,Recovered,78,Jun  6,78,Jun  6: 78 Recovered
2020-06-07,ut,Uttarakhand,Recovered,106,Jun  7,106,Jun  7: 106 Recovered
2020-06-08,ut,Uttarakhand,Recovered,186,Jun  8,186,Jun  8: 186 Recovered
2020-06-09,ut,Uttarakhand,Recovered,41,Jun  9,41,Jun  9: 41 Recovered
2020-06-10,ut,Uttarakhand,Recovered,76,Jun 10,76,Jun 10: 76 Recovered
2020-06-11,ut,Uttarakhand,Recovered,55,Jun 11,55,Jun 11: 55 Recovered
2020-06-12,ut,Uttarakhand,Recovered,61,Jun 12,61,Jun 12: 61 Recovered
2020-06-13,ut,Uttarakhand,Recovered,130,Jun 13,130,Jun 13: 130 Recovered
2020-06-14,ut,Uttarakhand,Recovered,34,Jun 14,34,Jun 14: 34 Recovered
2020-06-15,ut,Uttarakhand,Recovered,78,Jun 15,78,Jun 15: 78 Recovered
2020-06-16,ut,Uttarakhand,Recovered,27,Jun 16,27,Jun 16: 27 Recovered
2020-06-17,ut,Uttarakhand,Recovered,38,Jun 17,38,Jun 17: 38 Recovered
2020-06-18,ut,Uttarakhand,Recovered,132,Jun 18,132,Jun 18: 132 Recovered
2020-06-19,ut,Uttarakhand,Recovered,47,Jun 19,47,Jun 19: 47 Recovered
2020-06-20,ut,Uttarakhand,Recovered,17,Jun 20,17,Jun 20: 17 Recovered
2020-06-21,ut,Uttarakhand,Recovered,50,Jun 21,50,Jun 21: 50 Recovered
2020-06-22,ut,Uttarakhand,Recovered,21,Jun 22,21,Jun 22: 21 Recovered
2020-06-23,ut,Uttarakhand,Recovered,81,Jun 23,81,Jun 23: 81 Recovered
2020-06-24,ut,Uttarakhand,Recovered,119,Jun 24,119,Jun 24: 119 Recovered
2020-06-25,ut,Uttarakhand,Recovered,37,Jun 25,37,Jun 25: 37 Recovered
2020-06-26,ut,Uttarakhand,Recovered,64,Jun 26,64,Jun 26: 64 Recovered
2020-06-27,ut,Uttarakhand,Recovered,87,Jun 27,87,Jun 27: 87 Recovered
2020-06-28,ut,Uttarakhand,Recovered,109,Jun 28,109,Jun 28: 109 Recovered
2020-06-29,ut,Uttarakhand,Recovered,93,Jun 29,93,Jun 29: 93 Recovered
2020-06-30,ut,Uttarakhand,Recovered,120,Jun 30,120,Jun 30: 120 Recovered
2020-07-01,ut,Uttarakhand,Recovered,86,Jul  1,86,Jul  1: 86 Recovered
2020-07-02,ut,Uttarakhand,Recovered,88,Jul  2,88,Jul  2: 88 Recovered
2020-07-03,ut,Uttarakhand,Recovered,76,Jul  3,76,Jul  3: 76 Recovered
2020-07-04,ut,Uttarakhand,Recovered,21,Jul  4,21,Jul  4: 21 Recovered
2020-07-05,ut,Uttarakhand,Recovered,22,Jul  5,22,Jul  5: 22 Recovered
2020-07-06,ut,Uttarakhand,Recovered,62,Jul  6,62,Jul  6: 62 Recovered
2020-07-07,ut,Uttarakhand,Recovered,35,Jul  7,35,Jul  7: 35 Recovered
2020-07-08,ut,Uttarakhand,Recovered,29,Jul  8,29,Jul  8: 29 Recovered
2020-07-09,ut,Uttarakhand,Recovered,22,Jul  9,22,Jul  9: 22 Recovered
2020-07-10,ut,Uttarakhand,Recovered,34,Jul 10,34,Jul 10: 34 Recovered
2020-07-11,ut,Uttarakhand,Recovered,12,Jul 11,12,Jul 11: 12 Recovered
2020-07-12,ut,Uttarakhand,Recovered,68,Jul 12,68,Jul 12: 68 Recovered
2020-07-13,ut,Uttarakhand,Recovered,70,Jul 13,70,Jul 13: 70 Recovered
2020-07-14,ut,Uttarakhand,Recovered,11,Jul 14,11,Jul 14: 11 Recovered
2020-07-15,ut,Uttarakhand,Recovered,81,Jul 15,81,Jul 15: 81 Recovered
2020-07-16,ut,Uttarakhand,Recovered,47,Jul 16,47,Jul 16: 47 Recovered
2020-07-17,ut,Uttarakhand,Recovered,26,Jul 17,26,Jul 17: 26 Recovered
2020-07-18,ut,Uttarakhand,Recovered,60,Jul 18,60,Jul 18: 60 Recovered
2020-07-19,ut,Uttarakhand,Recovered,35,Jul 19,35,Jul 19: 35 Recovered
2020-07-20,ut,Uttarakhand,Recovered,96,Jul 20,96,Jul 20: 96 Recovered
2020-07-21,ut,Uttarakhand,Recovered,85,Jul 21,85,Jul 21: 85 Recovered
2020-07-22,ut,Uttarakhand,Recovered,52,Jul 22,52,Jul 22: 52 Recovered
2020-07-23,ut,Uttarakhand,Recovered,50,Jul 23,50,Jul 23: 50 Recovered
2020-07-24,ut,Uttarakhand,Recovered,42,Jul 24,42,Jul 24: 42 Recovered
2020-07-25,ut,Uttarakhand,Recovered,54,Jul 25,54,Jul 25: 54 Recovered
2020-07-26,ut,Uttarakhand,Recovered,71,Jul 26,71,Jul 26: 71 Recovered
2020-07-27,ut,Uttarakhand,Recovered,109,Jul 27,109,Jul 27: 109 Recovered
2020-07-28,ut,Uttarakhand,Recovered,45,Jul 28,45,Jul 28: 45 Recovered
2020-07-29,ut,Uttarakhand,Recovered,91,Jul 29,91,Jul 29: 91 Recovered
2020-07-30,ut,Uttarakhand,Recovered,185,Jul 30,185,Jul 30: 185 Recovered
2020-07-31,ut,Uttarakhand,Recovered,172,Jul 31,172,Jul 31: 172 Recovered
2020-08-01,ut,Uttarakhand,Recovered,162,Aug  1,162,Aug  1: 162 Recovered
2020-08-02,ut,Uttarakhand,Recovered,107,Aug  2,107,Aug  2: 107 Recovered
2020-08-03,ut,Uttarakhand,Recovered,101,Aug  3,101,Aug  3: 101 Recovered
2020-08-04,ut,Uttarakhand,Recovered,309,Aug  4,309,Aug  4: 309 Recovered
2020-08-05,ut,Uttarakhand,Recovered,386,Aug  5,386,Aug  5: 386 Recovered
2020-08-06,ut,Uttarakhand,Recovered,194,Aug  6,194,Aug  6: 194 Recovered
2020-08-07,ut,Uttarakhand,Recovered,304,Aug  7,304,Aug  7: 304 Recovered
2020-08-08,ut,Uttarakhand,Recovered,232,Aug  8,232,Aug  8: 232 Recovered
2020-08-09,ut,Uttarakhand,Recovered,171,Aug  9,171,Aug  9: 171 Recovered
2020-08-10,ut,Uttarakhand,Recovered,167,Aug 10,167,Aug 10: 167 Recovered
2020-08-11,ut,Uttarakhand,Recovered,169,Aug 11,169,Aug 11: 169 Recovered
2020-08-12,ut,Uttarakhand,Recovered,217,Aug 12,217,Aug 12: 217 Recovered
2020-08-13,ut,Uttarakhand,Recovered,327,Aug 13,327,Aug 13: 327 Recovered
2020-08-14,ut,Uttarakhand,Recovered,488,Aug 14,488,Aug 14: 488 Recovered
2020-08-15,ut,Uttarakhand,Recovered,246,Aug 15,246,Aug 15: 246 Recovered
2020-08-16,ut,Uttarakhand,Recovered,352,Aug 16,352,Aug 16: 352 Recovered
2020-08-17,ut,Uttarakhand,Recovered,385,Aug 17,385,Aug 17: 385 Recovered
2020-08-18,ut,Uttarakhand,Recovered,239,Aug 18,239,Aug 18: 239 Recovered
2020-08-19,ut,Uttarakhand,Recovered,408,Aug 19,408,Aug 19: 408 Recovered
2020-08-20,ut,Uttarakhand,Recovered,301,Aug 20,301,Aug 20: 301 Recovered
2020-08-21,ut,Uttarakhand,Recovered,243,Aug 21,243,Aug 21: 243 Recovered
2020-08-22,ut,Uttarakhand,Recovered,345,Aug 22,345,Aug 22: 345 Recovered
2020-08-23,ut,Uttarakhand,Recovered,459,Aug 23,459,Aug 23: 459 Recovered
2020-08-24,ut,Uttarakhand,Recovered,432,Aug 24,432,Aug 24: 432 Recovered
2020-08-25,ut,Uttarakhand,Recovered,289,Aug 25,289,Aug 25: 289 Recovered
2020-08-26,ut,Uttarakhand,Recovered,323,Aug 26,323,Aug 26: 323 Recovered
2020-08-27,ut,Uttarakhand,Recovered,251,Aug 27,251,Aug 27: 251 Recovered
2020-08-28,ut,Uttarakhand,Recovered,349,Aug 28,349,Aug 28: 349 Recovered
2020-08-29,ut,Uttarakhand,Recovered,400,Aug 29,400,Aug 29: 400 Recovered
