Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-06-29,mod_2,173007,167466,Soc. Dist. + Travel Ban,solid,Jun 29,"173,007","Jun 29: 173,007 projected cases per day"
2020-06-29,mod_4,42276,776221,Moderate return,solid,Jun 29,"42,276","Jun 29: 42,276 projected cases per day"
2020-06-29,mod_5,86962,1585934,Normal (pre-intervention),solid,Jun 29,"86,962","Jun 29: 86,962 projected cases per day"
2020-06-29,mod_6,16339,80681,Cautious return,solid,Jun 29,"16,339","Jun 29: 16,339 projected cases per day"
2020-06-30,mod_2,169954,180926,Soc. Dist. + Travel Ban,solid,Jun 30,"169,954","Jun 30: 169,954 projected cases per day"
2020-06-30,mod_4,42358,853445,Moderate return,solid,Jun 30,"42,358","Jun 30: 42,358 projected cases per day"
2020-06-30,mod_5,85854,1348320,Normal (pre-intervention),solid,Jun 30,"85,854","Jun 30: 85,854 projected cases per day"
2020-06-30,mod_6,16661,71116,Cautious return,solid,Jun 30,"16,661","Jun 30: 16,661 projected cases per day"
2020-07-01,mod_2,166987,178350,Soc. Dist. + Travel Ban,solid,Jul 01,"166,987","Jul 01: 166,987 projected cases per day"
2020-07-01,mod_4,42532,930279,Moderate return,solid,Jul 01,"42,532","Jul 01: 42,532 projected cases per day"
2020-07-01,mod_5,84652,1401427,Normal (pre-intervention),solid,Jul 01,"84,652","Jul 01: 84,652 projected cases per day"
2020-07-01,mod_6,16942,72379,Cautious return,solid,Jul 01,"16,942","Jul 01: 16,942 projected cases per day"
2020-07-02,mod_2,164095,173652,Soc. Dist. + Travel Ban,solid,Jul 02,"164,095","Jul 02: 164,095 projected cases per day"
2020-07-02,mod_4,42572,955712,Moderate return,solid,Jul 02,"42,572","Jul 02: 42,572 projected cases per day"
2020-07-02,mod_5,83358,1130739,Normal (pre-intervention),solid,Jul 02,"83,358","Jul 02: 83,358 projected cases per day"
2020-07-02,mod_6,17181,99711,Cautious return,solid,Jul 02,"17,181","Jul 02: 17,181 projected cases per day"
2020-07-03,mod_2,161200,128518,Soc. Dist. + Travel Ban,solid,Jul 03,"161,200","Jul 03: 161,200 projected cases per day"
2020-07-03,mod_4,42755,1031167,Moderate return,solid,Jul 03,"42,755","Jul 03: 42,755 projected cases per day"
2020-07-03,mod_5,82185,1012198,Normal (pre-intervention),solid,Jul 03,"82,185","Jul 03: 82,185 projected cases per day"
2020-07-03,mod_6,17446,92244,Cautious return,solid,Jul 03,"17,446","Jul 03: 17,446 projected cases per day"
2020-07-04,mod_2,158118,117397,Soc. Dist. + Travel Ban,solid,Jul 04,"158,118","Jul 04: 158,118 projected cases per day"
2020-07-04,mod_4,42770,978791,Moderate return,solid,Jul 04,"42,770","Jul 04: 42,770 projected cases per day"
2020-07-04,mod_5,80871,870182,Normal (pre-intervention),solid,Jul 04,"80,871","Jul 04: 80,871 projected cases per day"
2020-07-04,mod_6,17671,96884,Cautious return,solid,Jul 04,"17,671","Jul 04: 17,671 projected cases per day"
2020-07-05,mod_2,155443,102571,Soc. Dist. + Travel Ban,solid,Jul 05,"155,443","Jul 05: 155,443 projected cases per day"
2020-07-05,mod_4,42827,1096216,Moderate return,solid,Jul 05,"42,827","Jul 05: 42,827 projected cases per day"
2020-07-05,mod_5,79568,970268,Normal (pre-intervention),solid,Jul 05,"79,568","Jul 05: 79,568 projected cases per day"
2020-07-05,mod_6,17881,101874,Cautious return,solid,Jul 05,"17,881","Jul 05: 17,881 projected cases per day"
2020-07-06,mod_2,152451,148557,Soc. Dist. + Travel Ban,solid,Jul 06,"152,451","Jul 06: 152,451 projected cases per day"
2020-07-06,mod_4,42830,1052460,Moderate return,solid,Jul 06,"42,830","Jul 06: 42,830 projected cases per day"
2020-07-06,mod_5,78357,724360,Normal (pre-intervention),solid,Jul 06,"78,357","Jul 06: 78,357 projected cases per day"
2020-07-06,mod_6,18079,102525,Cautious return,solid,Jul 06,"18,079","Jul 06: 18,079 projected cases per day"
2020-07-07,mod_2,149905,75056,Soc. Dist. + Travel Ban,solid,Jul 07,"149,905","Jul 07: 149,905 projected cases per day"
2020-07-07,mod_4,42748,1191736,Moderate return,solid,Jul 07,"42,748","Jul 07: 42,748 projected cases per day"
2020-07-07,mod_5,77093,615260,Normal (pre-intervention),solid,Jul 07,"77,093","Jul 07: 77,093 projected cases per day"
2020-07-07,mod_6,18285,112530,Cautious return,solid,Jul 07,"18,285","Jul 07: 18,285 projected cases per day"
2020-07-08,mod_2,146952,41269,Soc. Dist. + Travel Ban,solid,Jul 08,"146,952","Jul 08: 146,952 projected cases per day"
2020-07-08,mod_4,42718,1223993,Moderate return,solid,Jul 08,"42,718","Jul 08: 42,718 projected cases per day"
2020-07-08,mod_5,75748,719816,Normal (pre-intervention),solid,Jul 08,"75,748","Jul 08: 75,748 projected cases per day"
2020-07-08,mod_6,18400,133069,Cautious return,solid,Jul 08,"18,400","Jul 08: 18,400 projected cases per day"
2020-07-09,mod_2,144165,88354,Soc. Dist. + Travel Ban,solid,Jul 09,"144,165","Jul 09: 144,165 projected cases per day"
2020-07-09,mod_4,42594,1262530,Moderate return,solid,Jul 09,"42,594","Jul 09: 42,594 projected cases per day"
2020-07-09,mod_5,74551,650203,Normal (pre-intervention),solid,Jul 09,"74,551","Jul 09: 74,551 projected cases per day"
2020-07-09,mod_6,18540,118876,Cautious return,solid,Jul 09,"18,540","Jul 09: 18,540 projected cases per day"
2020-07-10,mod_2,141637,61992,Soc. Dist. + Travel Ban,solid,Jul 10,"141,637","Jul 10: 141,637 projected cases per day"
2020-07-10,mod_4,42497,1235308,Moderate return,solid,Jul 10,"42,497","Jul 10: 42,497 projected cases per day"
2020-07-10,mod_5,73175,565660,Normal (pre-intervention),solid,Jul 10,"73,175","Jul 10: 73,175 projected cases per day"
2020-07-10,mod_6,18696,143092,Cautious return,solid,Jul 10,"18,696","Jul 10: 18,696 projected cases per day"
2020-07-11,mod_2,138817,100755,Soc. Dist. + Travel Ban,solid,Jul 11,"138,817","Jul 11: 138,817 projected cases per day"
2020-07-11,mod_4,42425,1293654,Moderate return,solid,Jul 11,"42,425","Jul 11: 42,425 projected cases per day"
2020-07-11,mod_5,72011,405649,Normal (pre-intervention),solid,Jul 11,"72,011","Jul 11: 72,011 projected cases per day"
2020-07-11,mod_6,18861,142814,Cautious return,solid,Jul 11,"18,861","Jul 11: 18,861 projected cases per day"
2020-07-12,mod_2,136162,99134,Soc. Dist. + Travel Ban,solid,Jul 12,"136,162","Jul 12: 136,162 projected cases per day"
2020-07-12,mod_4,42277,1358395,Moderate return,solid,Jul 12,"42,277","Jul 12: 42,277 projected cases per day"
2020-07-12,mod_5,70726,448383,Normal (pre-intervention),solid,Jul 12,"70,726","Jul 12: 70,726 projected cases per day"
2020-07-12,mod_6,18993,153052,Cautious return,solid,Jul 12,"18,993","Jul 12: 18,993 projected cases per day"
2020-07-13,mod_2,133955,18691,Soc. Dist. + Travel Ban,solid,Jul 13,"133,955","Jul 13: 133,955 projected cases per day"
2020-07-13,mod_4,42025,1242496,Moderate return,solid,Jul 13,"42,025","Jul 13: 42,025 projected cases per day"
2020-07-13,mod_5,69427,363181,Normal (pre-intervention),solid,Jul 13,"69,427","Jul 13: 69,427 projected cases per day"
2020-07-13,mod_6,19088,158269,Cautious return,solid,Jul 13,"19,088","Jul 13: 19,088 projected cases per day"
2020-07-14,mod_2,131163,12422,Soc. Dist. + Travel Ban,solid,Jul 14,"131,163","Jul 14: 131,163 projected cases per day"
2020-07-14,mod_4,41911,1470582,Moderate return,solid,Jul 14,"41,911","Jul 14: 41,911 projected cases per day"
2020-07-14,mod_5,68336,293504,Normal (pre-intervention),solid,Jul 14,"68,336","Jul 14: 68,336 projected cases per day"
2020-07-14,mod_6,19148,152090,Cautious return,solid,Jul 14,"19,148","Jul 14: 19,148 projected cases per day"
2020-07-15,mod_2,128726,76123,Soc. Dist. + Travel Ban,solid,Jul 15,"128,726","Jul 15: 128,726 projected cases per day"
2020-07-15,mod_4,41687,1419502,Moderate return,solid,Jul 15,"41,687","Jul 15: 41,687 projected cases per day"
2020-07-15,mod_5,67103,358361,Normal (pre-intervention),solid,Jul 15,"67,103","Jul 15: 67,103 projected cases per day"
2020-07-15,mod_6,19266,189665,Cautious return,solid,Jul 15,"19,266","Jul 15: 19,266 projected cases per day"
2020-07-16,mod_2,126319,40476,Soc. Dist. + Travel Ban,solid,Jul 16,"126,319","Jul 16: 126,319 projected cases per day"
2020-07-16,mod_4,41356,1396709,Moderate return,solid,Jul 16,"41,356","Jul 16: 41,356 projected cases per day"
2020-07-16,mod_5,65827,228094,Normal (pre-intervention),solid,Jul 16,"65,827","Jul 16: 65,827 projected cases per day"
2020-07-16,mod_6,19327,185142,Cautious return,solid,Jul 16,"19,327","Jul 16: 19,327 projected cases per day"
2020-07-17,mod_2,123944,-12879,Soc. Dist. + Travel Ban,solid,Jul 17,"123,944","Jul 17: 123,944 projected cases per day"
2020-07-17,mod_4,41168,1405770,Moderate return,solid,Jul 17,"41,168","Jul 17: 41,168 projected cases per day"
2020-07-17,mod_5,64626,280148,Normal (pre-intervention),solid,Jul 17,"64,626","Jul 17: 64,626 projected cases per day"
2020-07-17,mod_6,19366,200940,Cautious return,solid,Jul 17,"19,366","Jul 17: 19,366 projected cases per day"
2020-07-18,mod_2,121429,64124,Soc. Dist. + Travel Ban,solid,Jul 18,"121,429","Jul 18: 121,429 projected cases per day"
2020-07-18,mod_4,40953,1256271,Moderate return,solid,Jul 18,"40,953","Jul 18: 40,953 projected cases per day"
2020-07-18,mod_5,63466,204569,Normal (pre-intervention),solid,Jul 18,"63,466","Jul 18: 63,466 projected cases per day"
2020-07-18,mod_6,19498,195838,Cautious return,solid,Jul 18,"19,498","Jul 18: 19,498 projected cases per day"
2020-07-19,mod_2,119000,26202,Soc. Dist. + Travel Ban,solid,Jul 19,"119,000","Jul 19: 119,000 projected cases per day"
2020-07-19,mod_4,40662,1382193,Moderate return,solid,Jul 19,"40,662","Jul 19: 40,662 projected cases per day"
2020-07-19,mod_5,62341,227139,Normal (pre-intervention),solid,Jul 19,"62,341","Jul 19: 62,341 projected cases per day"
2020-07-19,mod_6,19469,167705,Cautious return,solid,Jul 19,"19,469","Jul 19: 19,469 projected cases per day"
2020-07-20,mod_2,116722,11704,Soc. Dist. + Travel Ban,solid,Jul 20,"116,722","Jul 20: 116,722 projected cases per day"
2020-07-20,mod_4,40393,1232630,Moderate return,solid,Jul 20,"40,393","Jul 20: 40,393 projected cases per day"
2020-07-20,mod_5,61178,246855,Normal (pre-intervention),solid,Jul 20,"61,178","Jul 20: 61,178 projected cases per day"
2020-07-20,mod_6,19555,261754,Cautious return,solid,Jul 20,"19,555","Jul 20: 19,555 projected cases per day"
2020-07-21,mod_2,114561,44593,Soc. Dist. + Travel Ban,solid,Jul 21,"114,561","Jul 21: 114,561 projected cases per day"
2020-07-21,mod_4,40028,1286889,Moderate return,solid,Jul 21,"40,028","Jul 21: 40,028 projected cases per day"
2020-07-21,mod_5,60094,188835,Normal (pre-intervention),solid,Jul 21,"60,094","Jul 21: 60,094 projected cases per day"
2020-07-21,mod_6,19559,226388,Cautious return,solid,Jul 21,"19,559","Jul 21: 19,559 projected cases per day"
2020-07-22,mod_2,112169,-39115,Soc. Dist. + Travel Ban,solid,Jul 22,"112,169","Jul 22: 112,169 projected cases per day"
2020-07-22,mod_4,39689,1381377,Moderate return,solid,Jul 22,"39,689","Jul 22: 39,689 projected cases per day"
2020-07-22,mod_5,58967,139926,Normal (pre-intervention),solid,Jul 22,"58,967","Jul 22: 58,967 projected cases per day"
2020-07-22,mod_6,19605,251060,Cautious return,solid,Jul 22,"19,605","Jul 22: 19,605 projected cases per day"
2020-07-23,mod_2,110027,42726,Soc. Dist. + Travel Ban,solid,Jul 23,"110,027","Jul 23: 110,027 projected cases per day"
2020-07-23,mod_4,39332,1235459,Moderate return,solid,Jul 23,"39,332","Jul 23: 39,332 projected cases per day"
2020-07-23,mod_5,57820,136565,Normal (pre-intervention),solid,Jul 23,"57,820","Jul 23: 57,820 projected cases per day"
2020-07-23,mod_6,19535,221428,Cautious return,solid,Jul 23,"19,535","Jul 23: 19,535 projected cases per day"
2020-07-24,mod_2,107936,-11080,Soc. Dist. + Travel Ban,solid,Jul 24,"107,936","Jul 24: 107,936 projected cases per day"
2020-07-24,mod_4,38983,1158985,Moderate return,solid,Jul 24,"38,983","Jul 24: 38,983 projected cases per day"
2020-07-24,mod_5,56865,137669,Normal (pre-intervention),solid,Jul 24,"56,865","Jul 24: 56,865 projected cases per day"
2020-07-24,mod_6,19507,246599,Cautious return,solid,Jul 24,"19,507","Jul 24: 19,507 projected cases per day"
2020-07-25,mod_2,105756,-20431,Soc. Dist. + Travel Ban,solid,Jul 25,"105,756","Jul 25: 105,756 projected cases per day"
2020-07-25,mod_4,38549,1235190,Moderate return,solid,Jul 25,"38,549","Jul 25: 38,549 projected cases per day"
2020-07-25,mod_5,55722,139291,Normal (pre-intervention),solid,Jul 25,"55,722","Jul 25: 55,722 projected cases per day"
2020-07-25,mod_6,19516,310464,Cautious return,solid,Jul 25,"19,516","Jul 25: 19,516 projected cases per day"
2020-07-26,mod_2,103856,29192,Soc. Dist. + Travel Ban,solid,Jul 26,"103,856","Jul 26: 103,856 projected cases per day"
2020-07-26,mod_4,38209,1018582,Moderate return,solid,Jul 26,"38,209","Jul 26: 38,209 projected cases per day"
2020-07-26,mod_5,54680,140213,Normal (pre-intervention),solid,Jul 26,"54,680","Jul 26: 54,680 projected cases per day"
2020-07-26,mod_6,19554,245548,Cautious return,solid,Jul 26,"19,554","Jul 26: 19,554 projected cases per day"
2020-07-27,mod_2,101447,275,Soc. Dist. + Travel Ban,solid,Jul 27,"101,447","Jul 27: 101,447 projected cases per day"
2020-07-27,mod_4,37798,1081621,Moderate return,solid,Jul 27,"37,798","Jul 27: 37,798 projected cases per day"
2020-07-27,mod_5,53473,82566,Normal (pre-intervention),solid,Jul 27,"53,473","Jul 27: 53,473 projected cases per day"
2020-07-27,mod_6,19526,307595,Cautious return,solid,Jul 27,"19,526","Jul 27: 19,526 projected cases per day"
2020-07-28,mod_2,99630,-63560,Soc. Dist. + Travel Ban,solid,Jul 28,"99,630","Jul 28: 99,630 projected cases per day"
2020-07-28,mod_4,37442,975935,Moderate return,solid,Jul 28,"37,442","Jul 28: 37,442 projected cases per day"
2020-07-28,mod_5,52538,91016,Normal (pre-intervention),solid,Jul 28,"52,538","Jul 28: 52,538 projected cases per day"
2020-07-28,mod_6,19439,314910,Cautious return,solid,Jul 28,"19,439","Jul 28: 19,439 projected cases per day"
2020-07-29,mod_2,97609,-3104,Soc. Dist. + Travel Ban,solid,Jul 29,"97,609","Jul 29: 97,609 projected cases per day"
2020-07-29,mod_4,37068,899117,Moderate return,solid,Jul 29,"37,068","Jul 29: 37,068 projected cases per day"
2020-07-29,mod_5,51561,32496,Normal (pre-intervention),solid,Jul 29,"51,561","Jul 29: 51,561 projected cases per day"
2020-07-29,mod_6,19402,349990,Cautious return,solid,Jul 29,"19,402","Jul 29: 19,402 projected cases per day"
2020-07-30,mod_2,95581,-50934,Soc. Dist. + Travel Ban,solid,Jul 30,"95,581","Jul 30: 95,581 projected cases per day"
2020-07-30,mod_4,36661,954664,Moderate return,solid,Jul 30,"36,661","Jul 30: 36,661 projected cases per day"
2020-07-30,mod_5,50585,73447,Normal (pre-intervention),solid,Jul 30,"50,585","Jul 30: 50,585 projected cases per day"
2020-07-30,mod_6,19327,265124,Cautious return,solid,Jul 30,"19,327","Jul 30: 19,327 projected cases per day"
2020-07-31,mod_2,93796,37578,Soc. Dist. + Travel Ban,solid,Jul 31,"93,796","Jul 31: 93,796 projected cases per day"
2020-07-31,mod_4,36232,850599,Moderate return,solid,Jul 31,"36,232","Jul 31: 36,232 projected cases per day"
2020-07-31,mod_5,49531,67693,Normal (pre-intervention),solid,Jul 31,"49,531","Jul 31: 49,531 projected cases per day"
2020-07-31,mod_6,19316,350835,Cautious return,solid,Jul 31,"19,316","Jul 31: 19,316 projected cases per day"
2020-08-01,mod_2,91957,-39899,Soc. Dist. + Travel Ban,solid,Aug 01,"91,957","Aug 01: 91,957 projected cases per day"
2020-08-01,mod_4,35778,767312,Moderate return,solid,Aug 01,"35,778","Aug 01: 35,778 projected cases per day"
2020-08-01,mod_5,48644,56192,Normal (pre-intervention),solid,Aug 01,"48,644","Aug 01: 48,644 projected cases per day"
2020-08-01,mod_6,19218,361529,Cautious return,solid,Aug 01,"19,218","Aug 01: 19,218 projected cases per day"
2020-08-02,mod_2,90230,-49164,Soc. Dist. + Travel Ban,solid,Aug 02,"90,230","Aug 02: 90,230 projected cases per day"
2020-08-02,mod_4,35423,867552,Moderate return,solid,Aug 02,"35,423","Aug 02: 35,423 projected cases per day"
2020-08-02,mod_5,47756,-26185,Normal (pre-intervention),solid,Aug 02,"47,756","Aug 02: 47,756 projected cases per day"
2020-08-02,mod_6,19216,303203,Cautious return,solid,Aug 02,"19,216","Aug 02: 19,216 projected cases per day"
2020-08-03,mod_2,88445,-20884,Soc. Dist. + Travel Ban,solid,Aug 03,"88,445","Aug 03: 88,445 projected cases per day"
2020-08-03,mod_4,34890,611247,Moderate return,solid,Aug 03,"34,890","Aug 03: 34,890 projected cases per day"
2020-08-03,mod_5,46823,76905,Normal (pre-intervention),solid,Aug 03,"46,823","Aug 03: 46,823 projected cases per day"
2020-08-03,mod_6,19127,471735,Cautious return,solid,Aug 03,"19,127","Aug 03: 19,127 projected cases per day"
2020-08-04,mod_2,86563,-65656,Soc. Dist. + Travel Ban,solid,Aug 04,"86,563","Aug 04: 86,563 projected cases per day"
2020-08-04,mod_4,34633,760010,Moderate return,solid,Aug 04,"34,633","Aug 04: 34,633 projected cases per day"
2020-08-04,mod_5,45854,-24345,Normal (pre-intervention),solid,Aug 04,"45,854","Aug 04: 45,854 projected cases per day"
2020-08-04,mod_6,18992,353244,Cautious return,solid,Aug 04,"18,992","Aug 04: 18,992 projected cases per day"
2020-08-05,mod_2,84827,-24562,Soc. Dist. + Travel Ban,solid,Aug 05,"84,827","Aug 05: 84,827 projected cases per day"
2020-08-05,mod_4,34089,749872,Moderate return,solid,Aug 05,"34,089","Aug 05: 34,089 projected cases per day"
2020-08-05,mod_5,44965,35437,Normal (pre-intervention),solid,Aug 05,"44,965","Aug 05: 44,965 projected cases per day"
2020-08-05,mod_6,18949,401018,Cautious return,solid,Aug 05,"18,949","Aug 05: 18,949 projected cases per day"
2020-08-06,mod_2,82953,-38749,Soc. Dist. + Travel Ban,solid,Aug 06,"82,953","Aug 06: 82,953 projected cases per day"
2020-08-06,mod_4,33674,552665,Moderate return,solid,Aug 06,"33,674","Aug 06: 33,674 projected cases per day"
2020-08-06,mod_5,44009,42253,Normal (pre-intervention),solid,Aug 06,"44,009","Aug 06: 44,009 projected cases per day"
2020-08-06,mod_6,18860,415688,Cautious return,solid,Aug 06,"18,860","Aug 06: 18,860 projected cases per day"
2020-08-07,mod_2,81777,-27124,Soc. Dist. + Travel Ban,solid,Aug 07,"81,777","Aug 07: 81,777 projected cases per day"
2020-08-07,mod_4,33214,569024,Moderate return,solid,Aug 07,"33,214","Aug 07: 33,214 projected cases per day"
2020-08-07,mod_5,43293,-13245,Normal (pre-intervention),solid,Aug 07,"43,293","Aug 07: 43,293 projected cases per day"
2020-08-07,mod_6,18746,444256,Cautious return,solid,Aug 07,"18,746","Aug 07: 18,746 projected cases per day"
2020-08-08,mod_2,80029,-35104,Soc. Dist. + Travel Ban,solid,Aug 08,"80,029","Aug 08: 80,029 projected cases per day"
2020-08-08,mod_4,32845,671187,Moderate return,solid,Aug 08,"32,845","Aug 08: 32,845 projected cases per day"
2020-08-08,mod_5,42386,-27109,Normal (pre-intervention),solid,Aug 08,"42,386","Aug 08: 42,386 projected cases per day"
2020-08-08,mod_6,18622,369813,Cautious return,solid,Aug 08,"18,622","Aug 08: 18,622 projected cases per day"
2020-08-09,mod_2,78579,-55793,Soc. Dist. + Travel Ban,solid,Aug 09,"78,579","Aug 09: 78,579 projected cases per day"
2020-08-09,mod_4,32480,486147,Moderate return,solid,Aug 09,"32,480","Aug 09: 32,480 projected cases per day"
2020-08-09,mod_5,41475,-27100,Normal (pre-intervention),solid,Aug 09,"41,475","Aug 09: 41,475 projected cases per day"
2020-08-09,mod_6,18502,495343,Cautious return,solid,Aug 09,"18,502","Aug 09: 18,502 projected cases per day"
2020-08-10,mod_2,77083,-68582,Soc. Dist. + Travel Ban,solid,Aug 10,"77,083","Aug 10: 77,083 projected cases per day"
2020-08-10,mod_4,31967,572517,Moderate return,solid,Aug 10,"31,967","Aug 10: 31,967 projected cases per day"
2020-08-10,mod_5,40732,71737,Normal (pre-intervention),solid,Aug 10,"40,732","Aug 10: 40,732 projected cases per day"
2020-08-10,mod_6,18441,440411,Cautious return,solid,Aug 10,"18,441","Aug 10: 18,441 projected cases per day"
2020-08-11,mod_2,75520,-29856,Soc. Dist. + Travel Ban,solid,Aug 11,"75,520","Aug 11: 75,520 projected cases per day"
2020-08-11,mod_4,31680,383112,Moderate return,solid,Aug 11,"31,680","Aug 11: 31,680 projected cases per day"
2020-08-11,mod_5,39940,-24713,Normal (pre-intervention),solid,Aug 11,"39,940","Aug 11: 39,940 projected cases per day"
2020-08-11,mod_6,18340,470440,Cautious return,solid,Aug 11,"18,340","Aug 11: 18,340 projected cases per day"
2020-08-12,mod_2,73920,10035,Soc. Dist. + Travel Ban,solid,Aug 12,"73,920","Aug 12: 73,920 projected cases per day"
2020-08-12,mod_4,31195,433973,Moderate return,solid,Aug 12,"31,195","Aug 12: 31,195 projected cases per day"
2020-08-12,mod_5,39103,-45255,Normal (pre-intervention),solid,Aug 12,"39,103","Aug 12: 39,103 projected cases per day"
2020-08-12,mod_6,18214,620720,Cautious return,solid,Aug 12,"18,214","Aug 12: 18,214 projected cases per day"
2020-08-13,mod_2,72458,-50158,Soc. Dist. + Travel Ban,solid,Aug 13,"72,458","Aug 13: 72,458 projected cases per day"
2020-08-13,mod_4,30692,453851,Moderate return,solid,Aug 13,"30,692","Aug 13: 30,692 projected cases per day"
2020-08-13,mod_5,38405,43914,Normal (pre-intervention),solid,Aug 13,"38,405","Aug 13: 38,405 projected cases per day"
2020-08-13,mod_6,18258,451013,Cautious return,solid,Aug 13,"18,258","Aug 13: 18,258 projected cases per day"
2020-08-14,mod_2,71342,-43565,Soc. Dist. + Travel Ban,solid,Aug 14,"71,342","Aug 14: 71,342 projected cases per day"
2020-08-14,mod_4,30419,455072,Moderate return,solid,Aug 14,"30,419","Aug 14: 30,419 projected cases per day"
2020-08-14,mod_5,37646,-2901,Normal (pre-intervention),solid,Aug 14,"37,646","Aug 14: 37,646 projected cases per day"
2020-08-14,mod_6,18016,490977,Cautious return,solid,Aug 14,"18,016","Aug 14: 18,016 projected cases per day"
2020-08-15,mod_2,69750,-47938,Soc. Dist. + Travel Ban,solid,Aug 15,"69,750","Aug 15: 69,750 projected cases per day"
2020-08-15,mod_4,29902,312892,Moderate return,solid,Aug 15,"29,902","Aug 15: 29,902 projected cases per day"
2020-08-15,mod_5,36778,-45976,Normal (pre-intervention),solid,Aug 15,"36,778","Aug 15: 36,778 projected cases per day"
2020-08-15,mod_6,17874,602947,Cautious return,solid,Aug 15,"17,874","Aug 15: 17,874 projected cases per day"
2020-08-16,mod_2,68413,-26565,Soc. Dist. + Travel Ban,solid,Aug 16,"68,413","Aug 16: 68,413 projected cases per day"
2020-08-16,mod_4,29570,307810,Moderate return,solid,Aug 16,"29,570","Aug 16: 29,570 projected cases per day"
2020-08-16,mod_5,36119,7605,Normal (pre-intervention),solid,Aug 16,"36,119","Aug 16: 36,119 projected cases per day"
2020-08-16,mod_6,17778,582847,Cautious return,solid,Aug 16,"17,778","Aug 16: 17,778 projected cases per day"
2020-08-17,mod_2,67213,-49698,Soc. Dist. + Travel Ban,solid,Aug 17,"67,213","Aug 17: 67,213 projected cases per day"
2020-08-17,mod_4,29023,335321,Moderate return,solid,Aug 17,"29,023","Aug 17: 29,023 projected cases per day"
2020-08-17,mod_5,35435,-34466,Normal (pre-intervention),solid,Aug 17,"35,435","Aug 17: 35,435 projected cases per day"
2020-08-17,mod_6,17673,501537,Cautious return,solid,Aug 17,"17,673","Aug 17: 17,673 projected cases per day"
2020-08-18,mod_2,65680,-44533,Soc. Dist. + Travel Ban,solid,Aug 18,"65,680","Aug 18: 65,680 projected cases per day"
2020-08-18,mod_4,28733,272214,Moderate return,solid,Aug 18,"28,733","Aug 18: 28,733 projected cases per day"
2020-08-18,mod_5,34774,-54028,Normal (pre-intervention),solid,Aug 18,"34,774","Aug 18: 34,774 projected cases per day"
2020-08-18,mod_6,17541,570545,Cautious return,solid,Aug 18,"17,541","Aug 18: 17,541 projected cases per day"
2020-08-19,mod_2,64520,-45659,Soc. Dist. + Travel Ban,solid,Aug 19,"64,520","Aug 19: 64,520 projected cases per day"
2020-08-19,mod_4,28265,279035,Moderate return,solid,Aug 19,"28,265","Aug 19: 28,265 projected cases per day"
2020-08-19,mod_5,34088,-46026,Normal (pre-intervention),solid,Aug 19,"34,088","Aug 19: 34,088 projected cases per day"
2020-08-19,mod_6,17378,675860,Cautious return,solid,Aug 19,"17,378","Aug 19: 17,378 projected cases per day"
2020-08-20,mod_2,63439,-23269,Soc. Dist. + Travel Ban,solid,Aug 20,"63,439","Aug 20: 63,439 projected cases per day"
2020-08-20,mod_4,27877,247856,Moderate return,solid,Aug 20,"27,877","Aug 20: 27,877 projected cases per day"
2020-08-20,mod_5,33501,-30578,Normal (pre-intervention),solid,Aug 20,"33,501","Aug 20: 33,501 projected cases per day"
2020-08-20,mod_6,17270,552213,Cautious return,solid,Aug 20,"17,270","Aug 20: 17,270 projected cases per day"
2020-08-21,mod_2,62112,-37559,Soc. Dist. + Travel Ban,solid,Aug 21,"62,112","Aug 21: 62,112 projected cases per day"
2020-08-21,mod_4,27503,189104,Moderate return,solid,Aug 21,"27,503","Aug 21: 27,503 projected cases per day"
2020-08-21,mod_5,32699,-74012,Normal (pre-intervention),solid,Aug 21,"32,699","Aug 21: 32,699 projected cases per day"
2020-08-21,mod_6,17113,691934,Cautious return,solid,Aug 21,"17,113","Aug 21: 17,113 projected cases per day"
2020-08-22,mod_2,60972,-26460,Soc. Dist. + Travel Ban,solid,Aug 22,"60,972","Aug 22: 60,972 projected cases per day"
2020-08-22,mod_4,27153,240388,Moderate return,solid,Aug 22,"27,153","Aug 22: 27,153 projected cases per day"
2020-08-22,mod_5,32215,-80679,Normal (pre-intervention),solid,Aug 22,"32,215","Aug 22: 32,215 projected cases per day"
2020-08-22,mod_6,17014,613118,Cautious return,solid,Aug 22,"17,014","Aug 22: 17,014 projected cases per day"
2020-08-23,mod_2,59590,-39158,Soc. Dist. + Travel Ban,solid,Aug 23,"59,590","Aug 23: 59,590 projected cases per day"
2020-08-23,mod_4,26694,225718,Moderate return,solid,Aug 23,"26,694","Aug 23: 26,694 projected cases per day"
2020-08-23,mod_5,31583,-11203,Normal (pre-intervention),solid,Aug 23,"31,583","Aug 23: 31,583 projected cases per day"
2020-08-23,mod_6,16947,573941,Cautious return,solid,Aug 23,"16,947","Aug 23: 16,947 projected cases per day"
2020-08-24,mod_2,58467,-46408,Soc. Dist. + Travel Ban,solid,Aug 24,"58,467","Aug 24: 58,467 projected cases per day"
2020-08-24,mod_4,26292,181105,Moderate return,solid,Aug 24,"26,292","Aug 24: 26,292 projected cases per day"
2020-08-24,mod_5,30931,-48894,Normal (pre-intervention),solid,Aug 24,"30,931","Aug 24: 30,931 projected cases per day"
2020-08-24,mod_6,16791,760077,Cautious return,solid,Aug 24,"16,791","Aug 24: 16,791 projected cases per day"
