state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
Meghalaya,ml,2021-08-15,71808,917748,420,3756,0.111821086261981,Date: Aug 15<br>TPR:   11.18%
Manipur,mn,2021-08-15,108270,1157640,602,3907,0.154082416176094,Date: Aug 15<br>TPR:   15.41%
Madhya Pradesh,mp,2021-08-15,792036,15523734,13,76907,0.000169035328383632,Date: Aug 15<br>TPR:    0.02%
Mizoram,mz,2021-08-15,48462,732879,467,8772,0.0532375740994072,Date: Aug 15<br>TPR:    5.32%
Nagaland,nl,2021-08-15,29151,289606,54,1109,0.048692515779982,Date: Aug 15<br>TPR:    4.87%
Odisha,or,2021-08-15,994565,17026394,1058,69035,0.015325559498805,Date: Aug 15<br>TPR:    1.53%
Punjab,pb,2021-08-15,599942,12717324,46,47518,0.000968054211035818,Date: Aug 15<br>TPR:    0.10%
Pondicherry,py,2021-08-15,122282,1584498,79,5022,0.0157307845479889,Date: Aug 15<br>TPR:    1.57%
Rajasthan,rj,2021-08-15,953943,13345351,18,30183,0.000596362190637114,Date: Aug 15<br>TPR:    0.06%
Sikkim,sk,2021-08-15,28706,219035,152,934,0.162740899357602,Date: Aug 15<br>TPR:   16.27%
Telangana,tg,2021-08-15,652380,23394678,245,50126,0.00488768303874237,Date: Aug 15<br>TPR:    0.49%
Tamil Nadu,tn,2021-08-15,2588781,39820595,1896,174649,0.0108560598686508,Date: Aug 15<br>TPR:    1.09%
Tripura,tr,2021-08-15,81256,1664924,142,6377,0.0222675239140662,Date: Aug 15<br>TPR:    2.23%
India,tt,2021-08-15,32225212,494805652,33245,1181212,0.0281448207434398,Date: Aug 15<br>TPR:    2.81%
Uttarakhand,ut,2021-08-15,342588,6619466,16,11904,0.00134408602150538,Date: Aug 15<br>TPR:    0.13%
West Bengal,wb,2021-08-15,1538563,16387156,673,43123,0.0156065208821279,Date: Aug 15<br>TPR:    1.56%
Andaman and Nicobar Islands,an,2021-08-16,7549,461421,1,1518,0.000658761528326746,Date: Aug 16<br>TPR:    0.07%
Andhra Pradesh,ap,2021-08-16,1994606,25708411,909,46962,0.0193560751245688,Date: Aug 16<br>TPR:    1.94%
Arunachal Pradesh,ar,2021-08-16,51513,1007690,165,4379,0.0376798355788993,Date: Aug 16<br>TPR:    3.77%
Assam,as,2021-08-16,580657,20447475,758,110581,0.00685470379179063,Date: Aug 16<br>TPR:    0.69%
Bihar,br,2021-08-16,725497,39696868,14,103812,0.000134859168496898,Date: Aug 16<br>TPR:    0.01%
Chandigarh,ch,2021-08-16,62031,639909,2,1628,0.00122850122850123,Date: Aug 16<br>TPR:    0.12%
Chhattisgarh,ct,2021-08-16,1003814,11974390,68,33778,0.00201314465036414,Date: Aug 16<br>TPR:    0.20%
Delhi,dl,2021-08-16,1437118,24720570,27,39587,0.000682042084522697,Date: Aug 16<br>TPR:    0.07%
Goa,ga,2021-08-16,172568,1132949,62,4225,0.0146745562130178,Date: Aug 16<br>TPR:    1.47%
Gujarat,gj,2021-08-16,825196,26576266,14,61568,0.000227390852390852,Date: Aug 16<br>TPR:    0.02%
Himachal Pradesh,hp,2021-08-16,210419,3038349,276,10321,0.0267415948067048,Date: Aug 16<br>TPR:    2.67%
Haryana,hr,2021-08-16,770230,11294669,22,14561,0.00151088524139826,Date: Aug 16<br>TPR:    0.15%
Jharkhand,jh,2021-08-16,347620,12475624,35,40217,0.000870278737847179,Date: Aug 16<br>TPR:    0.09%
Jammu and Kashmir,jk,2021-08-16,323499,12616035,77,39014,0.00197365048444148,Date: Aug 16<br>TPR:    0.20%
Karnataka,ka,2021-08-16,2930529,41025095,1065,113580,0.00937665081880613,Date: Aug 16<br>TPR:    0.94%
Kerala,kl,2021-08-16,3702417,29545529,12294,87578,0.140377720432072,Date: Aug 16<br>TPR:   14.04%
Ladakh,la,2021-08-16,20455,467488,4,2513,0.00159172304019101,Date: Aug 16<br>TPR:    0.16%
Lakshadweep,ld,2021-08-16,10294,230775,6,996,0.00602409638554217,Date: Aug 16<br>TPR:    0.60%
Maharashtra,mh,2021-08-16,6396805,51111895,4145,152165,0.0272401669240627,Date: Aug 16<br>TPR:    2.72%
Meghalaya,ml,2021-08-16,72160,919039,352,1291,0.272656855151046,Date: Aug 16<br>TPR:   27.27%
Manipur,mn,2021-08-16,108545,1159823,275,2183,0.125973431058177,Date: Aug 16<br>TPR:   12.60%
Madhya Pradesh,mp,2021-08-16,792043,15580678,7,56944,0.000122927788704692,Date: Aug 16<br>TPR:    0.01%
Mizoram,mz,2021-08-16,48711,734137,249,1258,0.197933227344992,Date: Aug 16<br>TPR:   19.79%
Nagaland,nl,2021-08-16,29195,290899,44,1293,0.0340293890177881,Date: Aug 16<br>TPR:    3.40%
Odisha,or,2021-08-16,995433,17088513,868,62119,0.0139731805083791,Date: Aug 16<br>TPR:    1.40%
Punjab,pb,2021-08-16,599972,12739012,30,21688,0.00138325341202508,Date: Aug 16<br>TPR:    0.14%
Pondicherry,py,2021-08-16,122331,1587640,49,3142,0.0155951623169955,Date: Aug 16<br>TPR:    1.56%
Rajasthan,rj,2021-08-16,953954,13352791,11,7440,0.00147849462365591,Date: Aug 16<br>TPR:    0.15%
Sikkim,sk,2021-08-16,28726,219337,20,302,0.0662251655629139,Date: Aug 16<br>TPR:    6.62%
Telangana,tg,2021-08-16,652785,23478940,405,84262,0.00480643706534381,Date: Aug 16<br>TPR:    0.48%
Tamil Nadu,tn,2021-08-16,2590632,39958164,1851,137569,0.013455066184969,Date: Aug 16<br>TPR:    1.35%
Tripura,tr,2021-08-16,81308,1668038,52,3114,0.0166987797045601,Date: Aug 16<br>TPR:    1.67%
India,tt,2021-08-16,32249908,496629524,24696,1823872,0.0135404238893957,Date: Aug 16<br>TPR:    1.35%
Uttar Pradesh,up,2021-08-16,1708965,69284717,17,422005,4.02838828923828e-05,Date: Aug 16<br>TPR:    0.00%
Uttarakhand,ut,2021-08-16,342606,6637901,18,18435,0.00097640358014646,Date: Aug 16<br>TPR:    0.10%
West Bengal,wb,2021-08-16,1539065,16413281,502,26125,0.0192153110047847,Date: Aug 16<br>TPR:    1.92%
Andaman and Nicobar Islands,an,2021-08-17,7549,463317,0,1896,0,Date: Aug 17<br>TPR:    0.00%
Andhra Pradesh,ap,2021-08-17,1995669,25767609,1063,59198,0.0179566877259367,Date: Aug 17<br>TPR:    1.80%
Arunachal Pradesh,ar,2021-08-17,51655,1011678,142,3988,0.0356068204613842,Date: Aug 17<br>TPR:    3.56%
Assam,as,2021-08-17,581398,20549205,741,101730,0.00728398702447656,Date: Aug 17<br>TPR:    0.73%
Bihar,br,2021-08-17,725518,39830005,21,133137,0.00015773226075396,Date: Aug 17<br>TPR:    0.02%
Chandigarh,ch,2021-08-17,62035,641610,4,1701,0.00235155790711346,Date: Aug 17<br>TPR:    0.24%
Chhattisgarh,ct,2021-08-17,1003870,12013316,56,38926,0.00143862713867338,Date: Aug 17<br>TPR:    0.14%
Delhi,dl,2021-08-17,1437156,24773915,38,53345,0.000712344174711782,Date: Aug 17<br>TPR:    0.07%
Goa,ga,2021-08-17,172683,1138788,115,5839,0.0196951532796712,Date: Aug 17<br>TPR:    1.97%
Gujarat,gj,2021-08-17,825213,26635705,17,59439,0.000286007503490974,Date: Aug 17<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-17,210719,3053421,300,15072,0.0199044585987261,Date: Aug 17<br>TPR:    1.99%
Haryana,hr,2021-08-17,770245,11324059,15,29390,0.000510377679482817,Date: Aug 17<br>TPR:    0.05%
Jharkhand,jh,2021-08-17,347635,12523259,15,47635,0.000314894510339036,Date: Aug 17<br>TPR:    0.03%
Jammu and Kashmir,jk,2021-08-17,323582,12659292,83,43257,0.00191876459301385,Date: Aug 17<br>TPR:    0.19%
Karnataka,ka,2021-08-17,2931827,41153364,1298,128269,0.0101193585355776,Date: Aug 17<br>TPR:    1.01%
Kerala,kl,2021-08-17,3724030,29685152,21613,139623,0.154795413363128,Date: Aug 17<br>TPR:   15.48%
Ladakh,la,2021-08-17,20466,469490,11,2002,0.0054945054945055,Date: Aug 17<br>TPR:    0.55%
Lakshadweep,ld,2021-08-17,10295,231528,1,753,0.00132802124833997,Date: Aug 17<br>TPR:    0.13%
Maharashtra,mh,2021-08-17,6401213,51291383,4408,179488,0.0245587448743092,Date: Aug 17<br>TPR:    2.46%
Meghalaya,ml,2021-08-17,72412,921898,252,2859,0.0881427072402938,Date: Aug 17<br>TPR:    8.81%
Manipur,mn,2021-08-17,108948,1164159,403,4336,0.0929428044280443,Date: Aug 17<br>TPR:    9.29%
Madhya Pradesh,mp,2021-08-17,792054,15655846,11,75168,0.000146338867603235,Date: Aug 17<br>TPR:    0.01%
Mizoram,mz,2021-08-17,49350,744347,639,10210,0.0625857002938296,Date: Aug 17<br>TPR:    6.26%
Nagaland,nl,2021-08-17,29274,292426,79,1527,0.0517354289456451,Date: Aug 17<br>TPR:    5.17%
Odisha,or,2021-08-17,996153,17139240,720,50727,0.014193624696907,Date: Aug 17<br>TPR:    1.42%
Punjab,pb,2021-08-17,600008,12785173,36,46161,0.000779879118736596,Date: Aug 17<br>TPR:    0.08%
Pondicherry,py,2021-08-17,122391,1590909,60,3269,0.0183542367696543,Date: Aug 17<br>TPR:    1.84%
Rajasthan,rj,2021-08-17,953960,13385670,6,32879,0.000182487301925241,Date: Aug 17<br>TPR:    0.02%
Sikkim,sk,2021-08-17,28830,220193,104,856,0.121495327102804,Date: Aug 17<br>TPR:   12.15%
Telangana,tg,2021-08-17,653202,23566170,417,87230,0.00478046543620314,Date: Aug 17<br>TPR:    0.48%
Tamil Nadu,tn,2021-08-17,2592436,40108888,1804,150724,0.0119688967914864,Date: Aug 17<br>TPR:    1.20%
Tripura,tr,2021-08-17,81440,1675750,132,7712,0.0171161825726141,Date: Aug 17<br>TPR:    1.71%
India,tt,2021-08-17,32285116,498427083,35208,1797559,0.0195865615537515,Date: Aug 17<br>TPR:    1.96%
Uttar Pradesh,up,2021-08-17,1708991,69467980,26,183263,0.000141872609310117,Date: Aug 17<br>TPR:    0.01%
Uttarakhand,ut,2021-08-17,342637,6657529,31,19628,0.00157937640105971,Date: Aug 17<br>TPR:    0.16%
West Bengal,wb,2021-08-17,1539612,16450033,547,36752,0.0148835437527209,Date: Aug 17<br>TPR:    1.49%
Andaman and Nicobar Islands,an,2021-08-18,7550,465502,1,2185,0.00045766590389016,Date: Aug 18<br>TPR:    0.05%
Andhra Pradesh,ap,2021-08-18,1997102,25835650,1433,68041,0.0210608309695625,Date: Aug 18<br>TPR:    2.11%
Arunachal Pradesh,ar,2021-08-18,51799,1015700,144,4022,0.0358030830432621,Date: Aug 18<br>TPR:    3.58%
Assam,as,2021-08-18,582037,20632487,639,83282,0.00767272639946207,Date: Aug 18<br>TPR:    0.77%
Bihar,br,2021-08-18,725534,39974637,16,144632,0.000110625587698435,Date: Aug 18<br>TPR:    0.01%
Chandigarh,ch,2021-08-18,62045,643689,10,2079,0.00481000481000481,Date: Aug 18<br>TPR:    0.48%
Chhattisgarh,ct,2021-08-18,1003934,12051221,64,37905,0.00168843160532911,Date: Aug 18<br>TPR:    0.17%
Delhi,dl,2021-08-18,1437192,24840360,36,66445,0.000541801489954097,Date: Aug 18<br>TPR:    0.05%
Goa,ga,2021-08-18,172763,1144049,80,5261,0.015206234556168,Date: Aug 18<br>TPR:    1.52%
Gujarat,gj,2021-08-18,825236,26694657,23,58952,0.000390147916949383,Date: Aug 18<br>TPR:    0.04%
Himachal Pradesh,hp,2021-08-18,210980,3065026,261,11605,0.0224903059026282,Date: Aug 18<br>TPR:    2.25%
Haryana,hr,2021-08-18,770266,11352563,21,28504,0.000736738703339882,Date: Aug 18<br>TPR:    0.07%
Jharkhand,jh,2021-08-18,347667,12569880,32,46621,0.000686385963407048,Date: Aug 18<br>TPR:    0.07%
Jammu and Kashmir,jk,2021-08-18,323682,12712483,100,53191,0.00188001729615912,Date: Aug 18<br>TPR:    0.19%
Karnataka,ka,2021-08-18,2933192,41332380,1365,179016,0.00762501675827859,Date: Aug 18<br>TPR:    0.76%
Kerala,kl,2021-08-18,3745457,29823377,21427,138225,0.15501537348526,Date: Aug 18<br>TPR:   15.50%
Ladakh,la,2021-08-18,20472,471317,6,1827,0.00328407224958949,Date: Aug 18<br>TPR:    0.33%
Lakshadweep,ld,2021-08-18,10299,232017,4,489,0.0081799591002045,Date: Aug 18<br>TPR:    0.82%
Maharashtra,mh,2021-08-18,6406345,51489080,5132,197697,0.0259589169284309,Date: Aug 18<br>TPR:    2.60%
Meghalaya,ml,2021-08-18,72656,925803,244,3905,0.0624839948783611,Date: Aug 18<br>TPR:    6.25%
Manipur,mn,2021-08-18,109317,1167859,369,3700,0.0997297297297297,Date: Aug 18<br>TPR:    9.97%
Madhya Pradesh,mp,2021-08-18,792063,15731414,9,75568,0.000119098030912556,Date: Aug 18<br>TPR:    0.01%
Mizoram,mz,2021-08-18,49950,752981,600,8634,0.0694927032661571,Date: Aug 18<br>TPR:    6.95%
Nagaland,nl,2021-08-18,29331,294123,57,1697,0.0335886859163229,Date: Aug 18<br>TPR:    3.36%
Odisha,or,2021-08-18,997146,17208248,993,69008,0.0143896359842337,Date: Aug 18<br>TPR:    1.44%
Punjab,pb,2021-08-18,600060,12829078,52,43905,0.00118437535588202,Date: Aug 18<br>TPR:    0.12%
Pondicherry,py,2021-08-18,122542,1596333,151,5424,0.0278392330383481,Date: Aug 18<br>TPR:    2.78%
Rajasthan,rj,2021-08-18,953969,13416762,9,31092,0.000289463527595523,Date: Aug 18<br>TPR:    0.03%
Sikkim,sk,2021-08-18,28981,221432,151,1239,0.121872477804681,Date: Aug 18<br>TPR:   12.19%
Telangana,tg,2021-08-18,653626,23657520,424,91350,0.00464148877941982,Date: Aug 18<br>TPR:    0.46%
Tamil Nadu,tn,2021-08-18,2594233,40266227,1797,157339,0.0114211988127546,Date: Aug 18<br>TPR:    1.14%
Tripura,tr,2021-08-18,81581,1682206,141,6456,0.0218401486988848,Date: Aug 18<br>TPR:    2.18%
India,tt,2021-08-18,32321618,500300840,36502,1873757,0.0194806477040513,Date: Aug 18<br>TPR:    1.95%
Uttar Pradesh,up,2021-08-18,1709025,69700503,34,232523,0.000146222094158427,Date: Aug 18<br>TPR:    0.01%
Uttarakhand,ut,2021-08-18,342668,6676652,31,19123,0.00162108455786226,Date: Aug 18<br>TPR:    0.16%
West Bengal,wb,2021-08-18,1540258,16494077,646,44044,0.0146671510307874,Date: Aug 18<br>TPR:    1.47%
Andaman and Nicobar Islands,an,2021-08-19,7553,467535,3,2033,0.0014756517461879,Date: Aug 19<br>TPR:    0.15%
Andhra Pradesh,ap,2021-08-19,1998603,25903366,1501,67716,0.0221661054994388,Date: Aug 19<br>TPR:    2.22%
Arunachal Pradesh,ar,2021-08-19,51919,1019409,120,3709,0.032353734160151,Date: Aug 19<br>TPR:    3.24%
Assam,as,2021-08-19,582750,20728687,713,96200,0.00741164241164241,Date: Aug 19<br>TPR:    0.74%
Bihar,br,2021-08-19,725549,40106704,15,132067,0.000113578713834645,Date: Aug 19<br>TPR:    0.01%
Chandigarh,ch,2021-08-19,62051,645845,6,2156,0.00278293135435993,Date: Aug 19<br>TPR:    0.28%
Chhattisgarh,ct,2021-08-19,1003995,12085923,61,34702,0.00175782375655582,Date: Aug 19<br>TPR:    0.18%
Delhi,dl,2021-08-19,1437217,24909520,25,69160,0.000361480624638519,Date: Aug 19<br>TPR:    0.04%
Goa,ga,2021-08-19,172846,1150269,83,6220,0.0133440514469453,Date: Aug 19<br>TPR:    1.33%
Gujarat,gj,2021-08-19,825255,26758995,19,64338,0.000295315365724766,Date: Aug 19<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-19,211277,3080645,297,15619,0.0190153018759204,Date: Aug 19<br>TPR:    1.90%
Haryana,hr,2021-08-19,770291,11381872,25,29309,0.000852980313214371,Date: Aug 19<br>TPR:    0.09%
Jharkhand,jh,2021-08-19,347690,12623728,23,53848,0.000427128212746992,Date: Aug 19<br>TPR:    0.04%
Jammu and Kashmir,jk,2021-08-19,323792,12765917,110,53434,0.00205861436538534,Date: Aug 19<br>TPR:    0.21%
Karnataka,ka,2021-08-19,2934624,41509357,1432,176977,0.00809144691118055,Date: Aug 19<br>TPR:    0.81%
Kerala,kl,2021-08-19,3766573,29954145,21116,130768,0.161476813899425,Date: Aug 19<br>TPR:   16.15%
Ladakh,la,2021-08-19,20480,473021,8,1704,0.00469483568075117,Date: Aug 19<br>TPR:    0.47%
Lakshadweep,ld,2021-08-19,10301,232652,2,635,0.0031496062992126,Date: Aug 19<br>TPR:    0.31%
Maharashtra,mh,2021-08-19,6411570,51714950,5225,225870,0.0231327754903263,Date: Aug 19<br>TPR:    2.31%
Meghalaya,ml,2021-08-19,72985,929399,329,3596,0.0914905450500556,Date: Aug 19<br>TPR:    9.15%
Manipur,mn,2021-08-19,109843,1172024,526,4165,0.126290516206483,Date: Aug 19<br>TPR:   12.63%
Madhya Pradesh,mp,2021-08-19,792081,15804131,18,72717,0.000247534964313709,Date: Aug 19<br>TPR:    0.02%
Mizoram,mz,2021-08-19,50437,764156,487,11175,0.043579418344519,Date: Aug 19<br>TPR:    4.36%
Nagaland,nl,2021-08-19,29390,295931,59,1808,0.0326327433628319,Date: Aug 19<br>TPR:    3.26%
Odisha,or,2021-08-19,998187,17274529,1041,66281,0.0157058583907907,Date: Aug 19<br>TPR:    1.57%
Punjab,pb,2021-08-19,600123,12876692,63,47614,0.0013231402528668,Date: Aug 19<br>TPR:    0.13%
Pondicherry,py,2021-08-19,122676,1601820,134,5487,0.0244213595771824,Date: Aug 19<br>TPR:    2.44%
Rajasthan,rj,2021-08-19,953981,13448620,12,31858,0.000376671479691129,Date: Aug 19<br>TPR:    0.04%
Sikkim,sk,2021-08-19,29075,222251,94,819,0.114774114774115,Date: Aug 19<br>TPR:   11.48%
Telangana,tg,2021-08-19,654035,23745828,409,88308,0.00463151696335553,Date: Aug 19<br>TPR:    0.46%
Tamil Nadu,tn,2021-08-19,2595935,40428400,1702,162173,0.0104949652531556,Date: Aug 19<br>TPR:    1.05%
Tripura,tr,2021-08-19,81734,1689400,153,7194,0.0212677231025855,Date: Aug 19<br>TPR:    2.13%
India,tt,2021-08-19,32358218,502699702,36600,2398862,0.0152572344720121,Date: Aug 19<br>TPR:    1.53%
Uttar Pradesh,up,2021-08-19,1709050,69936630,25,236127,0.000105875228161117,Date: Aug 19<br>TPR:    0.01%
Uttarakhand,ut,2021-08-19,342701,6692588,33,15936,0.00207078313253012,Date: Aug 19<br>TPR:    0.21%
West Bengal,wb,2021-08-19,1540989,16539192,731,45115,0.0162030366840297,Date: Aug 19<br>TPR:    1.62%
Andaman and Nicobar Islands,an,2021-08-20,7556,469406,3,1871,0.00160342063067878,Date: Aug 20<br>TPR:    0.16%
Andhra Pradesh,ap,2021-08-20,2000038,25972539,1435,69173,0.020745088401544,Date: Aug 20<br>TPR:    2.07%
Arunachal Pradesh,ar,2021-08-20,52044,1023100,125,3691,0.0338661609319968,Date: Aug 20<br>TPR:    3.39%
Assam,as,2021-08-20,583458,20828766,708,100079,0.00707441121514004,Date: Aug 20<br>TPR:    0.71%
Bihar,br,2021-08-20,725560,40258104,11,151400,7.26552179656539e-05,Date: Aug 20<br>TPR:    0.01%
Chandigarh,ch,2021-08-20,62056,648113,5,2268,0.00220458553791887,Date: Aug 20<br>TPR:    0.22%
Chhattisgarh,ct,2021-08-20,1004043,12109322,48,23399,0.00205136971665456,Date: Aug 20<br>TPR:    0.21%
Delhi,dl,2021-08-20,1437274,24983238,57,73718,0.000773216853414363,Date: Aug 20<br>TPR:    0.08%
Goa,ga,2021-08-20,172966,1154667,120,4398,0.0272851296043656,Date: Aug 20<br>TPR:    2.73%
Gujarat,gj,2021-08-20,825272,26818835,17,59840,0.000284090909090909,Date: Aug 20<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-20,211432,3090677,155,10032,0.0154505582137161,Date: Aug 20<br>TPR:    1.55%
Haryana,hr,2021-08-20,770312,11409803,21,27931,0.000751852780065161,Date: Aug 20<br>TPR:    0.08%
Jharkhand,jh,2021-08-20,347707,12676794,17,53066,0.000320355783364113,Date: Aug 20<br>TPR:    0.03%
Jammu and Kashmir,jk,2021-08-20,323951,12812781,159,46864,0.00339279617616934,Date: Aug 20<br>TPR:    0.34%
Karnataka,ka,2021-08-20,2936077,41682357,1453,173000,0.00839884393063584,Date: Aug 20<br>TPR:    0.84%
Kerala,kl,2021-08-20,3786797,30073530,20224,119385,0.169401516103363,Date: Aug 20<br>TPR:   16.94%
Ladakh,la,2021-08-20,20483,474796,3,1775,0.00169014084507042,Date: Aug 20<br>TPR:    0.17%
Lakshadweep,ld,2021-08-20,10306,233200,5,548,0.00912408759124087,Date: Aug 20<br>TPR:    0.91%
Maharashtra,mh,2021-08-20,6415935,51921798,4365,206848,0.0211024520420792,Date: Aug 20<br>TPR:    2.11%
Meghalaya,ml,2021-08-20,73217,932835,232,3436,0.0675203725261933,Date: Aug 20<br>TPR:    6.75%
Manipur,mn,2021-08-20,110215,1175666,372,3642,0.102141680395387,Date: Aug 20<br>TPR:   10.21%
Madhya Pradesh,mp,2021-08-20,792089,15874744,8,70613,0.000113293586166853,Date: Aug 20<br>TPR:    0.01%
Mizoram,mz,2021-08-20,50959,771833,522,7677,0.0679953106682298,Date: Aug 20<br>TPR:    6.80%
Nagaland,nl,2021-08-20,29482,298164,92,2233,0.0412001791312136,Date: Aug 20<br>TPR:    4.12%
Odisha,or,2021-08-20,999173,17344608,986,70079,0.0140698354713966,Date: Aug 20<br>TPR:    1.41%
Punjab,pb,2021-08-20,600180,12923175,57,46483,0.00122625475980466,Date: Aug 20<br>TPR:    0.12%
Pondicherry,py,2021-08-20,122773,1606844,97,5024,0.0193073248407643,Date: Aug 20<br>TPR:    1.93%
Rajasthan,rj,2021-08-20,953995,13477764,14,29144,0.000480373318693385,Date: Aug 20<br>TPR:    0.05%
Sikkim,sk,2021-08-20,29157,223097,82,846,0.0969267139479905,Date: Aug 20<br>TPR:    9.69%
Telangana,tg,2021-08-20,654394,23819727,359,73899,0.00485798184007903,Date: Aug 20<br>TPR:    0.49%
Tamil Nadu,tn,2021-08-20,2597603,40591577,1668,163177,0.0102220288398488,Date: Aug 20<br>TPR:    1.02%
Tripura,tr,2021-08-20,81823,1694370,89,4970,0.0179074446680081,Date: Aug 20<br>TPR:    1.79%
India,tt,2021-08-20,32392526,504576158,34308,1876456,0.0182834023286451,Date: Aug 20<br>TPR:    1.83%
Uttar Pradesh,up,2021-08-20,1709076,70169980,26,233350,0.00011142061281337,Date: Aug 20<br>TPR:    0.01%
Uttarakhand,ut,2021-08-20,342716,6708593,15,16005,0.000937207122774133,Date: Aug 20<br>TPR:    0.09%
West Bengal,wb,2021-08-20,1541747,16586454,758,47262,0.016038254834751,Date: Aug 20<br>TPR:    1.60%
Andaman and Nicobar Islands,an,2021-08-21,7557,471525,1,2119,0.00047192071731949,Date: Aug 21<br>TPR:    0.05%
Andhra Pradesh,ap,2021-08-21,2001255,26034217,1217,61678,0.0197315088037874,Date: Aug 21<br>TPR:    1.97%
Arunachal Pradesh,ar,2021-08-21,52165,1027502,121,4402,0.0274875056792367,Date: Aug 21<br>TPR:    2.75%
Assam,as,2021-08-21,584098,20911495,640,82729,0.00773610221325049,Date: Aug 21<br>TPR:    0.77%
Bihar,br,2021-08-21,725568,40371302,8,113198,7.06726267248538e-05,Date: Aug 21<br>TPR:    0.01%
Chandigarh,ch,2021-08-21,62062,650554,6,2441,0.00245800901269971,Date: Aug 21<br>TPR:    0.25%
Chhattisgarh,ct,2021-08-21,1004117,12132609,74,23287,0.00317773865246704,Date: Aug 21<br>TPR:    0.32%
Delhi,dl,2021-08-21,1437293,25042978,19,59740,0.000318044861064613,Date: Aug 21<br>TPR:    0.03%
Goa,ga,2021-08-21,173088,1160150,122,5483,0.0222505927412001,Date: Aug 21<br>TPR:    2.23%
Gujarat,gj,2021-08-21,825287,26877461,15,58626,0.00025585917511002,Date: Aug 21<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-21,211632,3103121,200,12444,0.0160720025715204,Date: Aug 21<br>TPR:    1.61%
Haryana,hr,2021-08-21,770331,11437255,19,27452,0.000692117149934431,Date: Aug 21<br>TPR:    0.07%
Jharkhand,jh,2021-08-21,347725,12768206,18,91412,0.000196910690062574,Date: Aug 21<br>TPR:    0.02%
Jammu and Kashmir,jk,2021-08-21,324095,12860541,144,47760,0.00301507537688442,Date: Aug 21<br>TPR:    0.30%
Karnataka,ka,2021-08-21,2937427,41839866,1350,157509,0.00857093880349694,Date: Aug 21<br>TPR:    0.86%
Kerala,kl,2021-08-21,3803903,30170011,17106,96481,0.177299157347042,Date: Aug 21<br>TPR:   17.73%
Ladakh,la,2021-08-21,20491,476092,8,1296,0.00617283950617284,Date: Aug 21<br>TPR:    0.62%
Lakshadweep,ld,2021-08-21,10308,233860,2,660,0.00303030303030303,Date: Aug 21<br>TPR:    0.30%
Maharashtra,mh,2021-08-21,6420510,52124250,4575,202452,0.0225979491435007,Date: Aug 21<br>TPR:    2.26%
Meghalaya,ml,2021-08-21,73448,936519,231,3684,0.0627035830618893,Date: Aug 21<br>TPR:    6.27%
Manipur,mn,2021-08-21,110657,1179311,442,3645,0.121262002743484,Date: Aug 21<br>TPR:   12.13%
Madhya Pradesh,mp,2021-08-21,792096,15936401,7,61657,0.000113531310313509,Date: Aug 21<br>TPR:    0.01%
Mizoram,mz,2021-08-21,51604,778577,645,6744,0.0956405693950178,Date: Aug 21<br>TPR:    9.56%
Nagaland,nl,2021-08-21,29554,299998,72,1834,0.0392584514721919,Date: Aug 21<br>TPR:    3.93%
Odisha,or,2021-08-21,1000084,17415872,911,71264,0.0127834530758868,Date: Aug 21<br>TPR:    1.28%
Punjab,pb,2021-08-21,600225,12972522,45,49347,0.000911909538573773,Date: Aug 21<br>TPR:    0.09%
Pondicherry,py,2021-08-21,122832,1610345,59,3501,0.0168523279063125,Date: Aug 21<br>TPR:    1.69%
Rajasthan,rj,2021-08-21,954018,13491560,23,13796,0.00166714989852131,Date: Aug 21<br>TPR:    0.17%
Sikkim,sk,2021-08-21,29244,223876,87,779,0.111681643132221,Date: Aug 21<br>TPR:   11.17%
Telangana,tg,2021-08-21,654758,23895016,364,75289,0.00483470360876091,Date: Aug 21<br>TPR:    0.48%
Tamil Nadu,tn,2021-08-21,2599255,40750790,1652,159213,0.0103760371326462,Date: Aug 21<br>TPR:    1.04%
Tripura,tr,2021-08-21,81938,1700799,115,6429,0.0178876963757972,Date: Aug 21<br>TPR:    1.79%
India,tt,2021-08-21,32423549,506256239,31023,1680081,0.018465181143052,Date: Aug 21<br>TPR:    1.85%
Uttar Pradesh,up,2021-08-21,1709100,70378196,24,208216,0.000115264917201368,Date: Aug 21<br>TPR:    0.01%
Uttarakhand,ut,2021-08-21,342737,6722977,21,14384,0.00145995550611791,Date: Aug 21<br>TPR:    0.15%
West Bengal,wb,2021-08-21,1542425,16625571,678,39117,0.0173326175320193,Date: Aug 21<br>TPR:    1.73%
Andaman and Nicobar Islands,an,2021-08-22,7557,472803,0,1278,0,Date: Aug 22<br>TPR:    0.00%
Andhra Pradesh,ap,2021-08-22,2002340,26091962,1085,57745,0.0187895055848991,Date: Aug 22<br>TPR:    1.88%
Arunachal Pradesh,ar,2021-08-22,52214,1029898,49,2396,0.0204507512520868,Date: Aug 22<br>TPR:    2.05%
Assam,as,2021-08-22,584434,20947075,336,35580,0.00944350758853288,Date: Aug 22<br>TPR:    0.94%
Bihar,br,2021-08-22,725588,40509275,20,137973,0.000144955897168287,Date: Aug 22<br>TPR:    0.01%
