place,Day,first_dose,second_dose,total_doses,pct_one_dose,pct_two_doses,daily_doses,abbrev,text
India,2022-04-28,1000928086,857876113,1886546894,73.252,62.7829,2471441,tt,"India<br>2022-04-28:   2,471,441 daily vaccines<br>"
India,2022-04-29,1001441338,859563459,1888990935,73.2895,62.9063,2444041,tt,"India<br>2022-04-29:   2,444,041 daily vaccines<br>"
India,2022-04-30,1002005358,861477116,1891769346,73.3308,63.0464,2778411,tt,"India<br>2022-04-30:   2,778,411 daily vaccines<br>"
India,2022-05-01,1002136083,861892564,1892398347,73.3404,63.0768,629001,tt,"India<br>2022-05-01:     629,001 daily vaccines<br>"
India,2022-05-02,1002476886,863096975,1894168295,73.3653,63.1649,1769948,tt,"India<br>2022-05-02:   1,769,948 daily vaccines<br>"
India,2022-05-03,1002600095,863509346,1894801203,73.3743,63.1951,632908,tt,"India<br>2022-05-03:     632,908 daily vaccines<br>"
India,2022-05-04,1002895348,864554454,1896330362,73.396,63.2716,1529159,tt,"India<br>2022-05-04:   1,529,159 daily vaccines<br>"
India,2022-05-05,1003254515,865811108,1898152695,73.4222,63.3636,1822333,tt,"India<br>2022-05-05:   1,822,333 daily vaccines<br>"
India,2022-05-06,1003645496,867128324,1900094982,73.4509,63.46,1942287,tt,"India<br>2022-05-06:   1,942,287 daily vaccines<br>"
India,2022-05-07,1004047047,868404867,1902007487,73.4802,63.5534,1912505,tt,"India<br>2022-05-07:   1,912,505 daily vaccines<br>"
India,2022-05-08,1004346430,869474660,1903490396,73.5022,63.6317,1482909,tt,"India<br>2022-05-08:   1,482,909 daily vaccines<br>"
India,2022-05-09,1004647784,870578191,1905086706,73.5242,63.7124,1596310,tt,"India<br>2022-05-09:   1,596,310 daily vaccines<br>"
India,2022-05-10,1004965552,871733122,1906750631,73.5475,63.797,1663925,tt,"India<br>2022-05-10:   1,663,925 daily vaccines<br>"
India,2022-05-11,1005282673,872894405,1908396788,73.5707,63.882,1646157,tt,"India<br>2022-05-11:   1,646,157 daily vaccines<br>"
India,2022-05-12,1005607258,873943113,1909944803,73.5944,63.9587,1548015,tt,"India<br>2022-05-12:   1,548,015 daily vaccines<br>"
India,2022-05-13,1005953311,875048274,1911590370,73.6197,64.0396,1645567,tt,"India<br>2022-05-13:   1,645,567 daily vaccines<br>"
India,2022-05-14,1006269084,876156913,1913294864,73.6429,64.1207,1704494,tt,"India<br>2022-05-14:   1,704,494 daily vaccines<br>"
India,2022-05-15,1006343107,876446327,1913734314,73.6483,64.1419,439450,tt,"India<br>2022-05-15:     439,450 daily vaccines<br>"
India,2022-05-16,1006527606,877189013,1914894858,73.6618,64.1963,1160544,tt,"India<br>2022-05-16:   1,160,544 daily vaccines<br>"
India,2022-05-17,1006830263,878227897,1916500770,73.6839,64.2723,1605912,tt,"India<br>2022-05-17:   1,605,912 daily vaccines<br>"
India,2022-05-18,1007079042,879242579,1917996905,73.7021,64.3465,1496135,tt,"India<br>2022-05-18:   1,496,135 daily vaccines<br>"
India,2022-05-19,1007390550,880321369,1919632518,73.7249,64.4255,1635613,tt,"India<br>2022-05-19:   1,635,613 daily vaccines<br>"
India,2022-05-20,1007695043,881392882,1921296720,73.7472,64.5039,1664202,tt,"India<br>2022-05-20:   1,664,202 daily vaccines<br>"
India,2022-05-21,1007960891,882370944,1922866524,73.7667,64.5755,1569804,tt,"India<br>2022-05-21:   1,569,804 daily vaccines<br>"
India,2022-05-22,1008032730,882963274,1923845615,73.7719,64.6188,979091,tt,"India<br>2022-05-22:     979,091 daily vaccines<br>"
India,2022-05-23,1008251050,883871820,1925270955,73.7879,64.6853,1425340,tt,"India<br>2022-05-23:   1,425,340 daily vaccines<br>"
India,2022-05-24,1008482406,884806747,1926744769,73.8048,64.7538,1473814,tt,"India<br>2022-05-24:   1,473,814 daily vaccines<br>"
India,2022-05-25,1008704271,885770700,1928203555,73.8211,64.8243,1458786,tt,"India<br>2022-05-25:   1,458,786 daily vaccines<br>"
India,2022-05-26,1008969271,886778080,1929774973,73.8405,64.898,1571418,tt,"India<br>2022-05-26:   1,571,418 daily vaccines<br>"
India,2022-05-27,1009234960,887781149,1931341918,73.8599,64.9714,1566945,tt,"India<br>2022-05-27:   1,566,945 daily vaccines<br>"
India,2022-05-28,1009467793,888687634,1932844077,73.877,65.0378,1502159,tt,"India<br>2022-05-28:   1,502,159 daily vaccines<br>"
India,2022-05-29,1009513139,888882184,1933157352,73.8803,65.052,313275,tt,"India<br>2022-05-29:     313,275 daily vaccines<br>"
India,2022-05-30,1009705206,889710012,1934519805,73.8943,65.1126,1362453,tt,"India<br>2022-05-30:   1,362,453 daily vaccines<br>"
India,2022-05-31,1009879196,890468318,1935720807,73.9071,65.1681,1201002,tt,"India<br>2022-05-31:   1,201,002 daily vaccines<br>"
India,2022-06-01,1010074170,891299212,1937051104,73.9213,65.2289,1330297,tt,"India<br>2022-06-01:   1,330,297 daily vaccines<br>"
India,2022-06-02,1010244115,892143717,1938372365,73.9338,65.2907,1321261,tt,"India<br>2022-06-02:   1,321,261 daily vaccines<br>"
India,2022-06-03,1010406977,892973331,1939647071,73.9457,65.3514,1274706,tt,"India<br>2022-06-03:   1,274,706 daily vaccines<br>"
India,2022-06-04,1010579562,893774601,1940946157,73.9583,65.4101,1299086,tt,"India<br>2022-06-04:   1,299,086 daily vaccines<br>"
India,2022-06-05,1010623942,894000153,1941287000,73.9616,65.4266,340843,tt,"India<br>2022-06-05:     340,843 daily vaccines<br>"
India,2022-06-06,1010819742,894917420,1942716543,73.9759,65.4937,1429543,tt,"India<br>2022-06-06:   1,429,543 daily vaccines<br>"
India,2022-06-07,1011040302,895972838,1944326416,73.992,65.5709,1609873,tt,"India<br>2022-06-07:   1,609,873 daily vaccines<br>"
India,2022-06-08,1011241770,897013203,1945981691,74.0068,65.6471,1655275,tt,"India<br>2022-06-08:   1,655,275 daily vaccines<br>"
India,2022-06-09,1011463230,898098125,1947642992,74.023,65.7265,1661301,tt,"India<br>2022-06-09:   1,661,301 daily vaccines<br>"
India,2022-06-10,1011673338,899164115,1949271111,74.0384,65.8045,1628119,tt,"India<br>2022-06-10:   1,628,119 daily vaccines<br>"
India,2022-06-11,1011849844,900090375,1950708541,74.0513,65.8723,1437430,tt,"India<br>2022-06-11:   1,437,430 daily vaccines<br>"
India,2022-06-12,1012001460,901044439,1951981150,74.0624,65.9421,1272609,tt,"India<br>2022-06-12:   1,272,609 daily vaccines<br>"
India,2022-06-13,1012196664,902066535,1953570360,74.0767,66.0169,1589210,tt,"India<br>2022-06-13:   1,589,210 daily vaccines<br>"
India,2022-06-14,1012373177,903043291,1955087271,74.0896,66.0884,1516911,tt,"India<br>2022-06-14:   1,516,911 daily vaccines<br>"
India,2022-06-15,1012558641,904031986,1956737014,74.1032,66.1607,1649743,tt,"India<br>2022-06-15:   1,649,743 daily vaccines<br>"
India,2022-06-16,1012755083,905063550,1958403471,74.1175,66.2362,1666457,tt,"India<br>2022-06-16:   1,666,457 daily vaccines<br>"
India,2022-06-17,1012950394,906088453,1960042768,74.1318,66.3112,1639297,tt,"India<br>2022-06-17:   1,639,297 daily vaccines<br>"
India,2022-06-18,1013103523,906938093,1961488807,74.143,66.3734,1446039,tt,"India<br>2022-06-18:   1,446,039 daily vaccines<br>"
India,2022-06-19,1013144528,907173593,1961866707,74.146,66.3906,377900,tt,"India<br>2022-06-19:     377,900 daily vaccines<br>"
India,2022-06-20,1013299789,908030259,1963243003,74.1574,66.4533,1376296,tt,"India<br>2022-06-20:   1,376,296 daily vaccines<br>"
India,2022-06-21,1013454296,908882498,1964599906,74.1687,66.5157,1356903,tt,"India<br>2022-06-21:   1,356,903 daily vaccines<br>"
India,2022-06-22,1013636658,909838578,1966211973,74.182,66.5857,1612067,tt,"India<br>2022-06-22:   1,612,067 daily vaccines<br>"
India,2022-06-23,1013825961,910765806,1967733217,74.1959,66.6535,1521244,tt,"India<br>2022-06-23:   1,521,244 daily vaccines<br>"
India,2022-06-24,1014037551,911785798,1969440932,74.2114,66.7282,1707715,tt,"India<br>2022-06-24:   1,707,715 daily vaccines<br>"
India,2022-06-25,1014216022,912585453,1970851580,74.2244,66.7867,1410648,tt,"India<br>2022-06-25:   1,410,648 daily vaccines<br>"
India,2022-06-26,1014247430,912790465,1971191329,74.2267,66.8017,339749,tt,"India<br>2022-06-26:     339,749 daily vaccines<br>"
India,2022-06-27,1014495814,913876673,1973143196,74.2449,66.8812,1951867,tt,"India<br>2022-06-27:   1,951,867 daily vaccines<br>"
India,2022-06-28,1014693908,914733501,1974657138,74.2594,66.9439,1513942,tt,"India<br>2022-06-28:   1,513,942 daily vaccines<br>"
India,2022-06-29,1014888372,915585454,1976191554,74.2737,67.0063,1534416,tt,"India<br>2022-06-29:   1,534,416 daily vaccines<br>"
India,2022-06-30,1015069593,916319192,1977471041,74.2869,67.06,1279487,tt,"India<br>2022-06-30:   1,279,487 daily vaccines<br>"
India,2022-07-01,1015206223,916908411,1978480015,74.2969,67.1031,1008974,tt,"India<br>2022-07-01:   1,008,974 daily vaccines<br>"
India,2022-07-02,1015343816,917471005,1979572963,74.307,67.1443,1092948,tt,"India<br>2022-07-02:   1,092,948 daily vaccines<br>"
India,2022-07-03,1015366431,917607901,1979821197,74.3086,67.1543,248234,tt,"India<br>2022-07-03:     248,234 daily vaccines<br>"
India,2022-07-04,1015522550,918230950,1980987178,74.3201,67.1999,1165981,tt,"India<br>2022-07-04:   1,165,981 daily vaccines<br>"
India,2022-07-05,1015670181,918838315,1982086763,74.3309,67.2443,1099585,tt,"India<br>2022-07-05:   1,099,585 daily vaccines<br>"
India,2022-07-06,1015820154,919486509,1983318772,74.3418,67.2918,1232009,tt,"India<br>2022-07-06:   1,232,009 daily vaccines<br>"
India,2022-07-07,1016056319,920371735,1985177962,74.3591,67.3565,1859190,tt,"India<br>2022-07-07:   1,859,190 daily vaccines<br>"
India,2022-07-08,1016233960,921029506,1986536288,74.3721,67.4047,1358326,tt,"India<br>2022-07-08:   1,358,326 daily vaccines<br>"
India,2022-07-09,1016365978,921525821,1987659299,74.3818,67.441,1123011,tt,"India<br>2022-07-09:   1,123,011 daily vaccines<br>"
India,2022-07-10,1016531493,922268028,1988877537,74.3939,67.4953,1218238,tt,"India<br>2022-07-10:   1,218,238 daily vaccines<br>"
India,2022-07-11,1016662250,922798733,1990059536,74.4035,67.5342,1181999,tt,"India<br>2022-07-11:   1,181,999 daily vaccines<br>"
India,2022-07-12,1016794314,923388587,1991279010,74.4131,67.5773,1219474,tt,"India<br>2022-07-12:   1,219,474 daily vaccines<br>"
India,2022-07-13,1016934073,924031770,1992727559,74.4234,67.6244,1448549,tt,"India<br>2022-07-13:   1,448,549 daily vaccines<br>"
India,2022-07-14,1017157427,924896145,1994734994,74.4397,67.6877,2007435,tt,"India<br>2022-07-14:   2,007,435 daily vaccines<br>"
India,2022-07-15,1017324616,925500973,1997161438,74.4519,67.7319,2426444,tt,"India<br>2022-07-15:   2,426,444 daily vaccines<br>"
India,2022-07-16,1017478936,926042273,1999889097,74.4632,67.7715,2727659,tt,"India<br>2022-07-16:   2,727,659 daily vaccines<br>"
India,2022-07-17,1017515608,926172661,2000461095,74.4659,67.7811,571998,tt,"India<br>2022-07-17:     571,998 daily vaccines<br>"
India,2022-07-18,1017672194,926690088,2003355257,74.4774,67.8189,2894162,tt,"India<br>2022-07-18:   2,894,162 daily vaccines<br>"
India,2022-07-19,1017832270,927191309,2006124684,74.4891,67.8556,2769427,tt,"India<br>2022-07-19:   2,769,427 daily vaccines<br>"
India,2022-07-20,1017997286,927700888,2009191969,74.5012,67.8929,3067285,tt,"India<br>2022-07-20:   3,067,285 daily vaccines<br>"
India,2022-07-21,1018245535,928505793,2013097819,74.5193,67.9518,3905850,tt,"India<br>2022-07-21:   3,905,850 daily vaccines<br>"
India,2022-07-22,1018430425,929044952,2016814771,74.5329,67.9913,3716952,tt,"India<br>2022-07-22:   3,716,952 daily vaccines<br>"
India,2022-07-23,1018585612,929496254,2019933453,74.5442,68.0243,3118682,tt,"India<br>2022-07-23:   3,118,682 daily vaccines<br>"
India,2022-07-24,1018703037,929967294,2021766615,74.5528,68.0588,1833162,tt,"India<br>2022-07-24:   1,833,162 daily vaccines<br>"
India,2022-07-25,1018853538,930413471,2025057717,74.5638,68.0914,3291102,tt,"India<br>2022-07-25:   3,291,102 daily vaccines<br>"
India,2022-07-26,1019008218,930836950,2027961722,74.5752,68.1224,2904005,tt,"India<br>2022-07-26:   2,904,005 daily vaccines<br>"
India,2022-07-27,1019172448,931348389,2032182347,74.5872,68.1599,4220625,tt,"India<br>2022-07-27:   4,220,625 daily vaccines<br>"
India,2022-07-28,1019411794,932080612,2036046307,74.6047,68.2134,3863960,tt,"India<br>2022-07-28:   3,863,960 daily vaccines<br>"
India,2022-07-29,1019580427,932507331,2039433480,74.617,68.2447,3387173,tt,"India<br>2022-07-29:   3,387,173 daily vaccines<br>"
India,2022-07-30,1019732520,932898521,2042569509,74.6282,68.2733,3136029,tt,"India<br>2022-07-30:   3,136,029 daily vaccines<br>"
India,2022-07-31,1019762144,932986319,2043403676,74.6303,68.2797,834167,tt,"India<br>2022-07-31:     834,167 daily vaccines<br>"
India,2022-08-01,1019893237,933320477,2046081081,74.6399,68.3042,2677405,tt,"India<br>2022-08-01:   2,677,405 daily vaccines<br>"
India,2022-08-02,1020016842,933664499,2048430732,74.649,68.3294,2349651,tt,"India<br>2022-08-02:   2,349,651 daily vaccines<br>"
India,2022-08-03,1020149962,934087540,2052251408,74.6587,68.3603,3820676,tt,"India<br>2022-08-03:   3,820,676 daily vaccines<br>"
India,2022-08-04,1020357673,934689274,2055947243,74.6739,68.4044,3695835,tt,"India<br>2022-08-04:   3,695,835 daily vaccines<br>"
India,2022-08-05,1020518497,935122824,2059220794,74.6857,68.4361,3273551,tt,"India<br>2022-08-05:   3,273,551 daily vaccines<br>"
India,2022-08-06,1020666904,935522514,2062179411,74.6965,68.4653,2958617,tt,"India<br>2022-08-06:   2,958,617 daily vaccines<br>"
India,2022-08-07,1020813064,936038039,2065654741,74.7072,68.5031,3475330,tt,"India<br>2022-08-07:   3,475,330 daily vaccines<br>"
India,2022-08-08,1020952169,936408066,2068849775,74.7174,68.5301,3195034,tt,"India<br>2022-08-08:   3,195,034 daily vaccines<br>"
India,2022-08-09,1021018404,936593151,2070371204,74.7223,68.5437,1521429,tt,"India<br>2022-08-09:   1,521,429 daily vaccines<br>"
India,2022-08-10,1021119205,936903415,2072946593,74.7297,68.5664,2575389,tt,"India<br>2022-08-10:   2,575,389 daily vaccines<br>"
India,2022-08-11,1021214347,937197442,2074719034,74.7366,68.5879,1772441,tt,"India<br>2022-08-11:   1,772,441 daily vaccines<br>"
India,2022-08-12,1021303613,937457787,2077162098,74.7431,68.607,2443064,tt,"India<br>2022-08-12:   2,443,064 daily vaccines<br>"
India,2022-08-13,1021415834,937806637,2079963555,74.7514,68.6325,2801457,tt,"India<br>2022-08-13:   2,801,457 daily vaccines<br>"
India,2022-08-14,1021463487,937983295,2082513831,74.7548,68.6454,2550276,tt,"India<br>2022-08-14:   2,550,276 daily vaccines<br>"
India,2022-08-15,1021477924,938043710,2083124694,74.7559,68.6498,610863,tt,"India<br>2022-08-15:     610,863 daily vaccines<br>"
India,2022-08-16,1021563404,938303830,2085715251,74.7622,68.6689,2590557,tt,"India<br>2022-08-16:   2,590,557 daily vaccines<br>"
India,2022-08-17,1021676742,938670909,2089579722,74.7705,68.6957,3864471,tt,"India<br>2022-08-17:   3,864,471 daily vaccines<br>"
India,2022-08-18,1021809736,939024681,2092732604,74.7802,68.7216,3152882,tt,"India<br>2022-08-18:   3,152,882 daily vaccines<br>"
India,2022-08-19,1021859258,939187345,2094048140,74.7838,68.7335,1315536,tt,"India<br>2022-08-19:   1,315,536 daily vaccines<br>"
India,2022-08-20,1021957660,939474356,2096706895,74.791,68.7545,2658755,tt,"India<br>2022-08-20:   2,658,755 daily vaccines<br>"
India,2022-08-21,1022062494,939917643,2100240361,74.7987,68.787,3533466,tt,"India<br>2022-08-21:   3,533,466 daily vaccines<br>"
India,2022-08-22,1022158071,940216766,2103165703,74.8057,68.8089,2925342,tt,"India<br>2022-08-22:   2,925,342 daily vaccines<br>"
India,2022-08-23,1022266153,940521124,2105883682,74.8136,68.8312,2717979,tt,"India<br>2022-08-23:   2,717,979 daily vaccines<br>"
