state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
India,tt,2021-08-05,31855787,476533650,45005,1640287,0.0274372716481933,Date: Aug 05<br>TPR:  2.74%
India,tt,2021-08-06,31894492,478316964,38705,1783314,0.0217039736131719,Date: Aug 06<br>TPR:  2.17%
India,tt,2021-08-07,31933560,480039185,39068,1722221,0.0226846612600822,Date: Aug 07<br>TPR:  2.27%
India,tt,2021-08-08,31969596,481767232,36036,1728047,0.02085359946807,Date: Aug 08<br>TPR:  2.09%
India,tt,2021-08-09,31997024,483278545,27428,1511313,0.0181484576656192,Date: Aug 09<br>TPR:  1.81%
India,tt,2021-08-10,32035404,485056507,38380,1777962,0.0215865130975803,Date: Aug 10<br>TPR:  2.16%
India,tt,2021-08-11,32076990,487370196,41586,2313689,0.0179738936391192,Date: Aug 11<br>TPR:  1.80%
India,tt,2021-08-12,32117071,489470779,40081,2100583,0.0190808932567768,Date: Aug 12<br>TPR:  1.91%
India,tt,2021-08-13,32155832,491700577,38761,2229798,0.0173831889704807,Date: Aug 13<br>TPR:  1.74%
India,tt,2021-08-14,32191967,493624440,36135,1923863,0.0187825224561208,Date: Aug 14<br>TPR:  1.88%
India,tt,2021-08-15,32225212,494805652,33245,1181212,0.0281448207434398,Date: Aug 15<br>TPR:  2.81%
India,tt,2021-08-16,32249908,496629524,24696,1823872,0.0135404238893957,Date: Aug 16<br>TPR:  1.35%
India,tt,2021-08-17,32285116,498427083,35208,1797559,0.0195865615537515,Date: Aug 17<br>TPR:  1.96%
India,tt,2021-08-18,32321618,500300840,36502,1873757,0.0194806477040513,Date: Aug 18<br>TPR:  1.95%
India,tt,2021-08-19,32358218,502699702,36600,2398862,0.0152572344720121,Date: Aug 19<br>TPR:  1.53%
India,tt,2021-08-20,32392526,504576158,34308,1876456,0.0182834023286451,Date: Aug 20<br>TPR:  1.83%
India,tt,2021-08-21,32423549,506256239,31023,1680081,0.018465181143052,Date: Aug 21<br>TPR:  1.85%
India,tt,2021-08-22,32448969,507551399,25420,1295160,0.0196269186818617,Date: Aug 22<br>TPR:  1.96%
India,tt,2021-08-23,32473763,509391792,24794,1840393,0.0134721225303509,Date: Aug 23<br>TPR:  1.35%
India,tt,2021-08-24,32511502,511184547,37739,1792755,0.0210508407451102,Date: Aug 24<br>TPR:  2.11%
India,tt,2021-08-25,32557631,513129378,46129,1944831,0.0237187704227257,Date: Aug 25<br>TPR:  2.37%
India,tt,2021-08-26,32602181,514954309,44550,1824931,0.02441188187389,Date: Aug 26<br>TPR:  2.44%
India,tt,2021-08-27,32648987,516887602,46806,1933293,0.0242105050812267,Date: Aug 27<br>TPR:  2.42%
India,tt,2021-08-28,32694051,518642929,45064,1755327,0.0256727094153967,Date: Aug 28<br>TPR:  2.57%
India,tt,2021-08-29,32737425,520146525,43374,1503596,0.0288468444981232,Date: Aug 29<br>TPR:  2.88%
India,tt,2021-08-30,32767673,521541098,30248,1394573,0.0216897932198601,Date: Aug 30<br>TPR:  2.17%
India,tt,2021-08-31,32810746,523184293,43073,1643195,0.0262129570744799,Date: Aug 31<br>TPR:  2.62%
India,tt,2021-09-01,32856721,524868734,45975,1684441,0.0272939212474643,Date: Sep 01<br>TPR:  2.73%
India,tt,2021-09-02,32902345,526535068,45624,1666334,0.0273798650210582,Date: Sep 02<br>TPR:  2.74%
India,tt,2021-09-03,32945012,528240038,42667,1704970,0.0250250737549634,Date: Sep 03<br>TPR:  2.50%
India,tt,2021-09-04,32987619,530058218,42607,1818180,0.0234338734338734,Date: Sep 04<br>TPR:  2.34%
India,tt,2021-09-05,33027156,531468867,39537,1410649,0.0280275249193811,Date: Sep 05<br>TPR:  2.80%
India,tt,2021-09-06,33057320,533189348,30164,1720481,0.0175323063724621,Date: Sep 06<br>TPR:  1.75%
India,tt,2021-09-07,33095455,534943093,38135,1753745,0.0217448944972046,Date: Sep 07<br>TPR:  2.17%
India,tt,2021-09-08,33138855,536817243,43400,1874150,0.0231571645812769,Date: Sep 08<br>TPR:  2.32%
India,tt,2021-09-09,33163006,538604854,24151,1787611,0.0135102099953513,Date: Sep 09<br>TPR:  1.35%
India,tt,2021-09-10,33200881,540196989,37875,1592135,0.0237888118783897,Date: Sep 10<br>TPR:  2.38%
India,tt,2021-09-11,33232169,541805829,31288,1608840,0.0194475522736879,Date: Sep 11<br>TPR:  1.94%
India,tt,2021-09-12,33263610,543014076,31441,1208247,0.0260219971578659,Date: Sep 12<br>TPR:  2.60%
India,tt,2021-09-13,33288024,544444967,24414,1430891,0.0170620962742795,Date: Sep 13<br>TPR:  1.71%
India,tt,2021-09-14,33315526,546055796,27502,1610829,0.0170731964721271,Date: Sep 14<br>TPR:  1.71%
India,tt,2021-09-15,33345881,547701729,30355,1645933,0.0184424274864165,Date: Sep 15<br>TPR:  1.84%
India,tt,2021-09-16,33380534,549229149,34653,1527420,0.0226872765840437,Date: Sep 16<br>TPR:  2.27%
India,tt,2021-09-17,33415888,550780273,35354,1551124,0.0227925040164423,Date: Sep 17<br>TPR:  2.28%
India,tt,2021-09-18,33447018,552340168,31130,1559895,0.0199564714291667,Date: Sep 18<br>TPR:  2.00%
India,tt,2021-09-19,33477846,553621766,30828,1281598,0.0240543446540959,Date: Sep 19<br>TPR:  2.41%
India,tt,2021-09-20,33502753,555035717,24907,1413951,0.0176151790267131,Date: Sep 20<br>TPR:  1.76%
India,tt,2021-09-21,33530091,556754282,27338,1718565,0.0159074576754443,Date: Sep 21<br>TPR:  1.59%
India,tt,2021-09-22,33562101,558367013,32010,1612731,0.0198483194035459,Date: Sep 22<br>TPR:  1.98%
India,tt,2021-09-23,33593512,559932709,31411,1565696,0.0200620043737737,Date: Sep 23<br>TPR:  2.01%
India,tt,2021-09-24,33623077,561661383,29565,1728674,0.0171027041535882,Date: Sep 24<br>TPR:  1.71%
India,tt,2021-09-25,33651246,563243245,28169,1581862,0.0178074952176612,Date: Sep 25<br>TPR:  1.78%
India,tt,2021-09-26,33678245,564408251,26999,1165006,0.0231749879399763,Date: Sep 26<br>TPR:  2.32%
India,tt,2021-09-27,33693152,565730031,14907,1321780,0.0112779736416045,Date: Sep 27<br>TPR:  1.13%
India,tt,2021-09-28,33715050,567450185,21898,1720154,0.0127302555468871,Date: Sep 28<br>TPR:  1.27%
India,tt,2021-09-29,33738216,568956439,23166,1506254,0.0153798761696235,Date: Sep 29<br>TPR:  1.54%
India,tt,2021-09-30,33765501,570477338,27285,1520899,0.0179400473009713,Date: Sep 30<br>TPR:  1.79%
India,tt,2021-10-01,33789419,571994990,23918,1517652,0.0157598711694117,Date: Oct 01<br>TPR:  1.58%
India,tt,2021-10-02,33812608,573260724,23189,1265734,0.0183205950065338,Date: Oct 02<br>TPR:  1.83%
India,tt,2021-10-03,33834252,574252400,21644,991676,0.0218256769348053,Date: Oct 03<br>TPR:  2.18%
India,tt,2021-10-04,33851353,575394042,17101,1141642,0.0149793017425778,Date: Oct 04<br>TPR:  1.50%
India,tt,2021-10-05,33870397,576803867,19044,1409825,0.0135080595109322,Date: Oct 05<br>TPR:  1.35%
India,tt,2021-10-06,33893002,578657484,22605,1853617,0.012195075897556,Date: Oct 06<br>TPR:  1.22%
India,tt,2021-10-07,33914476,580043190,21474,1385706,0.0154967936921685,Date: Oct 07<br>TPR:  1.55%
India,tt,2021-10-08,33934344,581312481,19868,1269291,0.0156528329595026,Date: Oct 08<br>TPR:  1.57%
India,tt,2021-10-09,33952275,582595693,17931,1283212,0.0139735289258517,Date: Oct 09<br>TPR:  1.40%
India,tt,2021-10-10,33971295,583631490,19020,1035797,0.0183626714501007,Date: Oct 10<br>TPR:  1.84%
India,tt,2021-10-11,33984479,585038043,13184,1406553,0.00937326926180528,Date: Oct 11<br>TPR:  0.94%
India,tt,2021-10-12,34000502,586363442,16023,1325399,0.0120891897458803,Date: Oct 12<br>TPR:  1.21%
India,tt,2021-10-13,34019695,587664525,19193,1301083,0.0147515569721532,Date: Oct 13<br>TPR:  1.48%
India,tt,2021-10-14,34036683,588844673,16988,1180148,0.0143948047194081,Date: Oct 14<br>TPR:  1.44%
India,tt,2021-10-15,34052686,589835258,16003,990585,0.0161551002690329,Date: Oct 15<br>TPR:  1.62%
India,tt,2021-10-16,34066764,590935381,14078,1100123,0.012796750908762,Date: Oct 16<br>TPR:  1.28%
India,tt,2021-10-17,34081050,591924874,14286,989493,0.01443769688113,Date: Oct 17<br>TPR:  1.44%
India,tt,2021-10-18,34093389,593106188,12339,1181314,0.010445148368681,Date: Oct 18<br>TPR:  1.04%
India,tt,2021-10-19,34108324,594429890,14935,1323702,0.0112827509514981,Date: Oct 19<br>TPR:  1.13%
India,tt,2021-10-20,34126706,595742218,18382,1312328,0.0140071689394724,Date: Oct 20<br>TPR:  1.40%
India,tt,2021-10-21,34142480,597066481,15774,1324263,0.0119115311686576,Date: Oct 21<br>TPR:  1.19%
India,tt,2021-10-22,34158807,598431162,16327,1364681,0.0119639681361432,Date: Oct 22<br>TPR:  1.20%
India,tt,2021-10-23,34174886,599771320,16079,1340158,0.0119978390607675,Date: Oct 23<br>TPR:  1.20%
India,tt,2021-10-24,34189540,600769717,14654,998397,0.0146775280775082,Date: Oct 24<br>TPR:  1.47%
India,tt,2021-10-25,34201392,601901543,11852,1131826,0.0104715742525795,Date: Oct 25<br>TPR:  1.05%
India,tt,2021-10-26,34214891,603207505,13499,1305962,0.010336441642253,Date: Oct 26<br>TPR:  1.03%
India,tt,2021-10-27,34231242,604498405,16351,1290900,0.0126663568053296,Date: Oct 27<br>TPR:  1.27%
India,tt,2021-10-28,34245549,605885769,14307,1387364,0.0103123621486502,Date: Oct 28<br>TPR:  1.03%
India,tt,2021-10-29,34259764,607062619,14215,1176850,0.0120788545694014,Date: Oct 29<br>TPR:  1.21%
India,tt,2021-10-30,34272704,608319915,12940,1257296,0.0102919280742164,Date: Oct 30<br>TPR:  1.03%
India,tt,2021-10-31,34285611,609201294,12907,881379,0.0146440974881407,Date: Oct 31<br>TPR:  1.46%
India,tt,2021-11-01,34295374,610210339,9763,1009045,0.00967548523604002,Date: Nov 01<br>TPR:  0.97%
India,tt,2021-11-02,34307183,611278853,11809,1068514,0.0110517971687783,Date: Nov 02<br>TPR:  1.11%
India,tt,2021-11-03,34320102,612346767,12919,1067914,0.0120974160840667,Date: Nov 03<br>TPR:  1.21%
India,tt,2021-11-04,34332908,613017614,12806,670847,0.0190893005409579,Date: Nov 04<br>TPR:  1.91%
India,tt,2021-11-05,34344140,613965751,11232,948137,0.011846389287624,Date: Nov 05<br>TPR:  1.18%
India,tt,2021-11-06,34354397,614885747,10257,919996,0.011148961517224,Date: Nov 06<br>TPR:  1.11%
India,tt,2021-11-07,34365942,616071949,11545,1186202,0.00973274366423257,Date: Nov 07<br>TPR:  0.97%
India,tt,2021-11-08,34375663,617223931,9721,1151982,0.0084384999071166,Date: Nov 08<br>TPR:  0.84%
India,tt,2021-11-09,34387014,618502659,11351,1278728,0.00887679006012225,Date: Nov 09<br>TPR:  0.89%
India,tt,2021-11-10,34399964,619902064,12950,1399405,0.00925393292149163,Date: Nov 10<br>TPR:  0.93%
India,tt,2021-11-11,34413494,621067350,13530,1165286,0.0116108835084263,Date: Nov 11<br>TPR:  1.16%
India,tt,2021-11-12,34425359,622333939,11865,1266589,0.00936767964983116,Date: Nov 12<br>TPR:  0.94%
India,tt,2021-11-13,34435895,623751344,10536,1417405,0.00743330240827428,Date: Nov 13<br>TPR:  0.74%
India,tt,2021-11-14,34446358,624666542,10463,915198,0.0114324987598312,Date: Nov 14<br>TPR:  1.14%
India,tt,2021-11-15,34455042,625774159,8684,1107617,0.00784025525068684,Date: Nov 15<br>TPR:  0.78%
India,tt,2021-11-16,34465183,627016336,10141,1242177,0.00816389290737149,Date: Nov 16<br>TPR:  0.82%
India,tt,2021-11-17,34476885,628248841,11702,1232505,0.00949448480939225,Date: Nov 17<br>TPR:  0.95%
India,tt,2021-11-18,34488101,629387540,11216,1138699,0.00984983740215808,Date: Nov 18<br>TPR:  0.98%
India,tt,2021-11-19,34498574,630575279,10473,1187739,0.0088175937642866,Date: Nov 19<br>TPR:  0.88%
India,tt,2021-11-20,34509095,631649378,10521,1074099,0.00979518647722417,Date: Nov 20<br>TPR:  0.98%
India,tt,2021-11-21,34518336,632524259,9241,874881,0.0105625793679369,Date: Nov 21<br>TPR:  1.06%
India,tt,2021-11-22,34525336,633489239,7000,964980,0.00725403635308504,Date: Nov 22<br>TPR:  0.73%
India,tt,2021-11-23,34534513,634774225,9177,1284986,0.00714171204978109,Date: Nov 23<br>TPR:  0.71%
India,tt,2021-11-24,34543411,635924763,8898,1150538,0.00773377324347392,Date: Nov 24<br>TPR:  0.77%
India,tt,2021-11-25,34554108,637106009,10697,1181246,0.00905569204043866,Date: Nov 25<br>TPR:  0.91%
India,tt,2021-11-26,34562445,638247889,8337,1141880,0.00730111745542439,Date: Nov 26<br>TPR:  0.73%
India,tt,2021-11-27,34571187,639427262,8742,1179373,0.00741241320600014,Date: Nov 27<br>TPR:  0.74%
India,tt,2021-11-28,34579877,640291325,8690,864063,0.0100571370374614,Date: Nov 28<br>TPR:  1.01%
India,tt,2021-11-29,34586675,641303848,6798,1012523,0.00671392156030036,Date: Nov 29<br>TPR:  0.67%
India,tt,2021-11-30,34594838,642412315,8163,1108467,0.00736422464538863,Date: Nov 30<br>TPR:  0.74%
India,tt,2021-12-01,34604941,643510926,10103,1098611,0.00919615769366955,Date: Dec 01<br>TPR:  0.92%
India,tt,2021-12-02,34614600,644668082,9659,1157156,0.0083471891430369,Date: Dec 02<br>TPR:  0.83%
India,tt,2021-12-03,34623929,646026786,9329,1358704,0.00686610181467045,Date: Dec 03<br>TPR:  0.69%
India,tt,2021-12-04,34632155,647252850,8226,1226064,0.00670927455663,Date: Dec 04<br>TPR:  0.67%
India,tt,2021-12-05,34640733,648259067,8578,1006217,0.00852500007453661,Date: Dec 05<br>TPR:  0.85%
India,tt,2021-12-06,34647492,649447014,6759,1187947,0.00568964777048134,Date: Dec 06<br>TPR:  0.57%
India,tt,2021-12-07,34656323,650660144,8831,1213130,0.0072795166222911,Date: Dec 07<br>TPR:  0.73%
India,tt,2021-12-08,34664908,651950127,8585,1289983,0.00665512646290688,Date: Dec 08<br>TPR:  0.67%
India,tt,2021-12-09,34674361,653243539,9453,1293412,0.00730857607630051,Date: Dec 09<br>TPR:  0.73%
India,tt,2021-12-10,34682470,654627300,8109,1383761,0.00586011601714458,Date: Dec 10<br>TPR:  0.59%
India,tt,2021-12-11,34690247,655816759,7777,1189459,0.00653826655647652,Date: Dec 11<br>TPR:  0.65%
India,tt,2021-12-12,34697760,656672451,7513,855692,0.00878002832794978,Date: Dec 12<br>TPR:  0.88%
India,tt,2021-12-13,34703301,657662933,5541,990482,0.00559424603374923,Date: Dec 13<br>TPR:  0.56%
India,tt,2021-12-14,34710366,658847816,7065,1184883,0.00596261403024602,Date: Dec 14<br>TPR:  0.60%
India,tt,2021-12-15,34718385,660247762,8019,1399946,0.00572807808301177,Date: Dec 15<br>TPR:  0.57%
India,tt,2021-12-16,34725840,661507694,7455,1259932,0.00591698599606963,Date: Dec 16<br>TPR:  0.59%
India,tt,2021-12-17,34733072,662897388,7232,1389694,0.00520402333175505,Date: Dec 17<br>TPR:  0.52%
India,tt,2021-12-18,34740118,664109365,7046,1211977,0.00581364167801864,Date: Dec 18<br>TPR:  0.58%
India,tt,2021-12-19,34746779,665112580,6661,1003215,0.00663965351395264,Date: Dec 19<br>TPR:  0.66%
India,tt,2021-12-20,34751913,666126659,5134,1014079,0.00506272193783719,Date: Dec 20<br>TPR:  0.51%
India,tt,2021-12-21,34758226,667356171,6313,1229512,0.00513455745043562,Date: Dec 21<br>TPR:  0.51%
India,tt,2021-12-22,34765725,668643929,7499,1287758,0.00582329909812247,Date: Dec 22<br>TPR:  0.58%
India,tt,2021-12-23,34772495,669809816,6770,1165887,0.00580673770271047,Date: Dec 23<br>TPR:  0.58%
India,tt,2021-12-24,34779587,671051627,7092,1241811,0.00571101399488328,Date: Dec 24<br>TPR:  0.57%
India,tt,2021-12-25,34786694,671997082,7107,945455,0.00751701561681942,Date: Dec 25<br>TPR:  0.75%
India,tt,2021-12-26,34793209,672936621,6515,939539,0.00693425179795623,Date: Dec 26<br>TPR:  0.69%
India,tt,2021-12-27,34799479,674078531,6270,1141910,0.00549080050091513,Date: Dec 27<br>TPR:  0.55%
India,tt,2021-12-28,34808663,675246143,9184,1167612,0.00786562659513606,Date: Dec 28<br>TPR:  0.79%
India,tt,2021-12-29,34821822,676445395,13159,1199252,0.0109726729661489,Date: Dec 29<br>TPR:  1.10%
India,tt,2021-12-30,34838559,677878255,16737,1432860,0.011680834135924,Date: Dec 30<br>TPR:  1.17%
India,tt,2021-12-31,34861313,678989110,22754,1110855,0.020483321405584,Date: Dec 31<br>TPR:  2.05%
India,tt,2022-01-01,34889046,680071486,27733,1082376,0.0256223345676549,Date: Jan 01<br>TPR:  2.56%
India,tt,2022-01-02,34922728,680950476,33682,878990,0.0383189797381085,Date: Jan 02<br>TPR:  3.83%
India,tt,2022-01-03,34959912,682428595,37184,1478119,0.0251562966175254,Date: Jan 03<br>TPR:  2.52%
India,tt,2022-01-04,35018014,683817242,58102,1388647,0.041840726981011,Date: Jan 04<br>TPR:  4.18%
India,tt,2022-01-05,35108800,685305751,90786,1488509,0.0609912335095052,Date: Jan 05<br>TPR:  6.10%
India,tt,2022-01-06,35225823,686819128,117023,1513377,0.0773257423629406,Date: Jan 06<br>TPR:  7.73%
India,tt,2022-01-07,35367529,688470959,141706,1651831,0.0857872264172303,Date: Jan 07<br>TPR:  8.58%
India,tt,2022-01-08,35527105,690034525,159576,1563566,0.102059011260158,Date: Jan 08<br>TPR: 10.21%
India,tt,2022-01-09,35707216,691575352,180111,1540827,0.116892422056467,Date: Jan 09<br>TPR: 11.69%
India,tt,2022-01-10,35874283,693155280,167067,1579928,0.105743426282717,Date: Jan 10<br>TPR: 10.57%
India,tt,2022-01-11,36069642,695274380,195359,2119100,0.0921896087961871,Date: Jan 11<br>TPR:  9.22%
India,tt,2022-01-12,36316908,697311627,247266,2037247,0.12137261706607,Date: Jan 12<br>TPR: 12.14%
India,tt,2022-01-13,36581115,699099084,264207,1787457,0.147811667637319,Date: Jan 13<br>TPR: 14.78%
India,tt,2022-01-14,36850162,700712824,269047,1613740,0.166722644292141,Date: Jan 14<br>TPR: 16.67%
India,tt,2022-01-15,37121318,702448838,271156,1736014,0.156194592900748,Date: Jan 15<br>TPR: 15.62%
India,tt,2022-01-16,37380057,703762282,258739,1313444,0.196992791470363,Date: Jan 16<br>TPR: 19.70%
India,tt,2022-01-17,37617023,705411425,236966,1649143,0.14369038949321,Date: Jan 17<br>TPR: 14.37%
India,tt,2022-01-18,37899974,707421650,282951,2010225,0.140755885535201,Date: Jan 18<br>TPR: 14.08%
India,tt,2022-01-19,38217813,709356830,317839,1935180,0.164242602755299,Date: Jan 19<br>TPR: 16.42%
India,tt,2022-01-20,38564876,711538938,347063,2182108,0.15904941460276,Date: Jan 20<br>TPR: 15.90%
India,tt,2022-01-21,38902661,713499892,337785,1960954,0.172255443013962,Date: Jan 21<br>TPR: 17.23%
India,tt,2022-01-22,39236031,715520580,333370,2020688,0.164978462780993,Date: Jan 22<br>TPR: 16.50%
India,tt,2022-01-23,39542884,716995333,306853,1474753,0.208070775241685,Date: Jan 23<br>TPR: 20.81%
India,tt,2022-01-24,39797021,718802433,254137,1807100,0.140632505118698,Date: Jan 24<br>TPR: 14.06%
India,tt,2022-01-25,40083405,720572178,286384,1769745,0.161822183421905,Date: Jan 25<br>TPR: 16.18%
India,tt,2022-01-26,40370011,722166248,286606,1594070,0.179795115647368,Date: Jan 26<br>TPR: 17.98%
India,tt,2022-01-27,40620686,723748555,250675,1582307,0.158423744570428,Date: Jan 27<br>TPR: 15.84%
India,tt,2022-01-28,40856148,725774705,235462,2026150,0.11621153419046,Date: Jan 28<br>TPR: 11.62%
India,tt,2022-01-29,41089268,727390698,233120,1615993,0.144258050622744,Date: Jan 29<br>TPR: 14.43%
India,tt,2022-01-30,41301674,728997813,212406,1607115,0.132166024211086,Date: Jan 30<br>TPR: 13.22%
India,tt,2022-01-31,41467007,730697193,165333,1699380,0.0972901881862797,Date: Jan 31<br>TPR:  9.73%
India,tt,2022-02-01,41628330,732439986,161323,1742793,0.0925657837735176,Date: Feb 01<br>TPR:  9.26%
India,tt,2022-02-02,41801176,734192614,172846,1752628,0.0986210422291553,Date: Feb 02<br>TPR:  9.86%
India,tt,2022-02-03,41950750,735804280,149574,1611666,0.0928070704475989,Date: Feb 03<br>TPR:  9.28%
India,tt,2022-02-04,42078871,737932233,128121,2127953,0.0602085666365752,Date: Feb 04<br>TPR:  6.02%
India,tt,2022-02-05,42186368,740187141,107497,2254908,0.0476724549294251,Date: Feb 05<br>TPR:  4.77%
India,tt,2022-02-06,42271342,741561587,84974,1374446,0.0618241822523402,Date: Feb 06<br>TPR:  6.18%
India,tt,2022-02-07,42337370,742908121,66028,1346534,0.0490355237966513,Date: Feb 07<br>TPR:  4.90%
India,tt,2022-02-08,42409158,744684750,71788,1776629,0.04040686040811,Date: Feb 08<br>TPR:  4.04%
India,tt,2022-02-09,42476232,746196071,67074,1511321,0.044381041486223,Date: Feb 09<br>TPR:  4.44%
India,tt,2022-02-10,42534481,747870047,58249,1673976,0.0347967951750802,Date: Feb 10<br>TPR:  3.48%
India,tt,2022-02-11,42584709,749320579,50228,1450532,0.0346272953647352,Date: Feb 11<br>TPR:  3.46%
