place,date,Type,Count,date.fmt,count.fmt,text
India,2020-12-24,Recovered,24555,Dec 24,"24,555","Dec 24: 24,555 Recovered"
India,2020-12-25,Recovered,22184,Dec 25,"22,184","Dec 25: 22,184 Recovered"
India,2020-12-26,Recovered,21466,Dec 26,"21,466","Dec 26: 21,466 Recovered"
India,2020-12-27,Recovered,21097,Dec 27,"21,097","Dec 27: 21,097 Recovered"
India,2020-12-28,Recovered,24822,Dec 28,"24,822","Dec 28: 24,822 Recovered"
India,2020-12-29,Recovered,26589,Dec 29,"26,589","Dec 29: 26,589 Recovered"
India,2020-12-30,Recovered,26407,Dec 30,"26,407","Dec 30: 26,407 Recovered"
India,2020-12-31,Recovered,21969,Dec 31,"21,969","Dec 31: 21,969 Recovered"
India,2021-01-01,Recovered,23838,Jan  1,"23,838","Jan  1: 23,838 Recovered"
India,2021-01-02,Recovered,20903,Jan  2,"20,903","Jan  2: 20,903 Recovered"
India,2021-01-03,Recovered,19658,Jan  3,"19,658","Jan  3: 19,658 Recovered"
India,2021-01-04,Recovered,29209,Jan  4,"29,209","Jan  4: 29,209 Recovered"
India,2021-01-05,Recovered,21161,Jan  5,"21,161","Jan  5: 21,161 Recovered"
India,2021-01-06,Recovered,19689,Jan  6,"19,689","Jan  6: 19,689 Recovered"
India,2021-01-07,Recovered,20503,Jan  7,"20,503","Jan  7: 20,503 Recovered"
India,2021-01-08,Recovered,19242,Jan  8,"19,242","Jan  8: 19,242 Recovered"
India,2021-01-09,Recovered,19460,Jan  9,"19,460","Jan  9: 19,460 Recovered"
India,2021-01-10,Recovered,16737,Jan 10,"16,737","Jan 10: 16,737 Recovered"
India,2021-01-11,Recovered,18578,Jan 11,"18,578","Jan 11: 18,578 Recovered"
India,2021-01-12,Recovered,17762,Jan 12,"17,762","Jan 12: 17,762 Recovered"
India,2021-01-13,Recovered,17797,Jan 13,"17,797","Jan 13: 17,797 Recovered"
India,2021-01-14,Recovered,15943,Jan 14,"15,943","Jan 14: 15,943 Recovered"
India,2021-01-15,Recovered,16809,Jan 15,"16,809","Jan 15: 16,809 Recovered"
India,2021-01-16,Recovered,17202,Jan 16,"17,202","Jan 16: 17,202 Recovered"
India,2021-01-17,Recovered,14513,Jan 17,"14,513","Jan 17: 14,513 Recovered"
India,2021-01-18,Recovered,17127,Jan 18,"17,127","Jan 18: 17,127 Recovered"
India,2021-01-19,Recovered,17229,Jan 19,"17,229","Jan 19: 17,229 Recovered"
India,2021-01-20,Recovered,20071,Jan 20,"20,071","Jan 20: 20,071 Recovered"
India,2021-01-21,Recovered,17734,Jan 21,"17,734","Jan 21: 17,734 Recovered"
India,2021-01-22,Recovered,17166,Jan 22,"17,166","Jan 22: 17,166 Recovered"
India,2021-01-23,Recovered,16033,Jan 23,"16,033","Jan 23: 16,033 Recovered"
India,2021-01-24,Recovered,13148,Jan 24,"13,148","Jan 24: 13,148 Recovered"
India,2021-01-25,Recovered,16092,Jan 25,"16,092","Jan 25: 16,092 Recovered"
India,2021-01-26,Recovered,13250,Jan 26,"13,250","Jan 26: 13,250 Recovered"
India,2021-01-27,Recovered,14261,Jan 27,"14,261","Jan 27: 14,261 Recovered"
India,2021-01-28,Recovered,20315,Jan 28,"20,315","Jan 28: 20,315 Recovered"
India,2021-01-29,Recovered,14886,Jan 29,"14,886","Jan 29: 14,886 Recovered"
India,2021-01-30,Recovered,14077,Jan 30,"14,077","Jan 30: 14,077 Recovered"
India,2021-01-31,Recovered,11882,Jan 31,"11,882","Jan 31: 11,882 Recovered"
India,2021-02-01,Recovered,13443,Feb  1,"13,443","Feb  1: 13,443 Recovered"
India,2021-02-02,Recovered,14250,Feb  2,"14,250","Feb  2: 14,250 Recovered"
India,2021-02-03,Recovered,17813,Feb  3,"17,813","Feb  3: 17,813 Recovered"
India,2021-02-04,Recovered,15788,Feb  4,"15,788","Feb  4: 15,788 Recovered"
India,2021-02-05,Recovered,14512,Feb  5,"14,512","Feb  5: 14,512 Recovered"
India,2021-02-06,Recovered,11761,Feb  6,"11,761","Feb  6: 11,761 Recovered"
India,2021-02-07,Recovered,11756,Feb  7,"11,756","Feb  7: 11,756 Recovered"
India,2021-02-08,Recovered,13600,Feb  8,"13,600","Feb  8: 13,600 Recovered"
India,2021-02-09,Recovered,12928,Feb  9,"12,928","Feb  9: 12,928 Recovered"
India,2021-02-10,Recovered,11796,Feb 10,"11,796","Feb 10: 11,796 Recovered"
India,2021-02-11,Recovered,15722,Feb 11,"15,722","Feb 11: 15,722 Recovered"
India,2021-02-12,Recovered,11358,Feb 12,"11,358","Feb 12: 11,358 Recovered"
India,2021-02-13,Recovered,11107,Feb 13,"11,107","Feb 13: 11,107 Recovered"
India,2021-02-14,Recovered,9500,Feb 14,"9,500","Feb 14: 9,500 Recovered"
India,2021-02-15,Recovered,11793,Feb 15,"11,793","Feb 15: 11,793 Recovered"
India,2021-02-16,Recovered,11836,Feb 16,"11,836","Feb 16: 11,836 Recovered"
India,2021-02-17,Recovered,12028,Feb 17,"12,028","Feb 17: 12,028 Recovered"
India,2021-02-18,Recovered,10914,Feb 18,"10,914","Feb 18: 10,914 Recovered"
India,2021-02-19,Recovered,10214,Feb 19,"10,214","Feb 19: 10,214 Recovered"
India,2021-02-20,Recovered,11413,Feb 20,"11,413","Feb 20: 11,413 Recovered"
India,2021-02-21,Recovered,9715,Feb 21,"9,715","Feb 21: 9,715 Recovered"
India,2021-02-22,Recovered,13233,Feb 22,"13,233","Feb 22: 13,233 Recovered"
India,2021-02-23,Recovered,13969,Feb 23,"13,969","Feb 23: 13,969 Recovered"
India,2021-02-24,Recovered,12100,Feb 24,"12,100","Feb 24: 12,100 Recovered"
India,2021-02-25,Recovered,12222,Feb 25,"12,222","Feb 25: 12,222 Recovered"
India,2021-02-26,Recovered,12790,Feb 26,"12,790","Feb 26: 12,790 Recovered"
India,2021-02-27,Recovered,11709,Feb 27,"11,709","Feb 27: 11,709 Recovered"
India,2021-02-28,Recovered,11291,Feb 28,"11,291","Feb 28: 11,291 Recovered"
India,2021-03-01,Recovered,12472,Mar  1,"12,472","Mar  1: 12,472 Recovered"
India,2021-03-02,Recovered,13113,Mar  2,"13,113","Mar  2: 13,113 Recovered"
India,2021-03-03,Recovered,14071,Mar  3,"14,071","Mar  3: 14,071 Recovered"
India,2021-03-04,Recovered,13788,Mar  4,"13,788","Mar  4: 13,788 Recovered"
India,2021-03-05,Recovered,14186,Mar  5,"14,186","Mar  5: 14,186 Recovered"
India,2021-03-06,Recovered,14379,Mar  6,"14,379","Mar  6: 14,379 Recovered"
India,2021-03-07,Recovered,14303,Mar  7,"14,303","Mar  7: 14,303 Recovered"
India,2021-03-08,Recovered,16606,Mar  8,"16,606","Mar  8: 16,606 Recovered"
India,2021-03-09,Recovered,20643,Mar  9,"20,643","Mar  9: 20,643 Recovered"
India,2021-03-10,Recovered,18154,Mar 10,"18,154","Mar 10: 18,154 Recovered"
India,2021-03-11,Recovered,15092,Mar 11,"15,092","Mar 11: 15,092 Recovered"
India,2021-03-12,Recovered,19972,Mar 12,"19,972","Mar 12: 19,972 Recovered"
India,2021-03-13,Recovered,16508,Mar 13,"16,508","Mar 13: 16,508 Recovered"
India,2021-03-14,Recovered,17590,Mar 14,"17,590","Mar 14: 17,590 Recovered"
India,2021-03-15,Recovered,20186,Mar 15,"20,186","Mar 15: 20,186 Recovered"
India,2021-03-16,Recovered,17746,Mar 16,"17,746","Mar 16: 17,746 Recovered"
India,2021-03-17,Recovered,17793,Mar 17,"17,793","Mar 17: 17,793 Recovered"
India,2021-03-18,Recovered,20356,Mar 18,"20,356","Mar 18: 20,356 Recovered"
India,2021-03-19,Recovered,23623,Mar 19,"23,623","Mar 19: 23,623 Recovered"
India,2021-03-20,Recovered,22971,Mar 20,"22,971","Mar 20: 22,971 Recovered"
India,2021-03-21,Recovered,21205,Mar 21,"21,205","Mar 21: 21,205 Recovered"
India,2021-03-22,Recovered,29779,Mar 22,"29,779","Mar 22: 29,779 Recovered"
India,2021-03-23,Recovered,23913,Mar 23,"23,913","Mar 23: 23,913 Recovered"
India,2021-03-24,Recovered,26575,Mar 24,"26,575","Mar 24: 26,575 Recovered"
India,2021-03-25,Recovered,32917,Mar 25,"32,917","Mar 25: 32,917 Recovered"
India,2021-03-26,Recovered,30341,Mar 26,"30,341","Mar 26: 30,341 Recovered"
India,2021-03-27,Recovered,28728,Mar 27,"28,728","Mar 27: 28,728 Recovered"
India,2021-03-28,Recovered,32269,Mar 28,"32,269","Mar 28: 32,269 Recovered"
India,2021-03-29,Recovered,36989,Mar 29,"36,989","Mar 29: 36,989 Recovered"
India,2021-03-30,Recovered,41242,Mar 30,"41,242","Mar 30: 41,242 Recovered"
India,2021-03-31,Recovered,40423,Mar 31,"40,423","Mar 31: 40,423 Recovered"
India,2021-04-01,Recovered,50384,Apr  1,"50,384","Apr  1: 50,384 Recovered"
India,2021-04-02,Recovered,44179,Apr  2,"44,179","Apr  2: 44,179 Recovered"
India,2021-04-03,Recovered,60059,Apr  3,"60,059","Apr  3: 60,059 Recovered"
India,2021-04-04,Recovered,52840,Apr  4,"52,840","Apr  4: 52,840 Recovered"
India,2021-04-05,Recovered,50100,Apr  5,"50,100","Apr  5: 50,100 Recovered"
India,2021-04-06,Recovered,59714,Apr  6,"59,714","Apr  6: 59,714 Recovered"
India,2021-04-07,Recovered,59137,Apr  7,"59,137","Apr  7: 59,137 Recovered"
India,2021-04-08,Recovered,61829,Apr  8,"61,829","Apr  8: 61,829 Recovered"
India,2021-04-09,Recovered,77263,Apr  9,"77,263","Apr  9: 77,263 Recovered"
India,2021-04-10,Recovered,90328,Apr 10,"90,328","Apr 10: 90,328 Recovered"
India,2021-04-11,Recovered,75380,Apr 11,"75,380","Apr 11: 75,380 Recovered"
India,2021-04-12,Recovered,96746,Apr 12,"96,746","Apr 12: 96,746 Recovered"
India,2021-04-13,Recovered,82271,Apr 13,"82,271","Apr 13: 82,271 Recovered"
India,2021-04-14,Recovered,93425,Apr 14,"93,425","Apr 14: 93,425 Recovered"
India,2021-04-15,Recovered,117897,Apr 15,"117,897","Apr 15: 117,897 Recovered"
India,2021-04-16,Recovered,122886,Apr 16,"122,886","Apr 16: 122,886 Recovered"
India,2021-04-17,Recovered,138209,Apr 17,"138,209","Apr 17: 138,209 Recovered"
India,2021-04-18,Recovered,143839,Apr 18,"143,839","Apr 18: 143,839 Recovered"
India,2021-04-19,Recovered,154357,Apr 19,"154,357","Apr 19: 154,357 Recovered"
India,2021-04-20,Recovered,166656,Apr 20,"166,656","Apr 20: 166,656 Recovered"
India,2021-04-21,Recovered,179434,Apr 21,"179,434","Apr 21: 179,434 Recovered"
India,2021-04-22,Recovered,192317,Apr 22,"192,317","Apr 22: 192,317 Recovered"
India,2021-04-23,Recovered,220545,Apr 23,"220,545","Apr 23: 220,545 Recovered"
India,2021-04-24,Recovered,215809,Apr 24,"215,809","Apr 24: 215,809 Recovered"
India,2021-04-25,Recovered,218626,Apr 25,"218,626","Apr 25: 218,626 Recovered"
India,2021-04-26,Recovered,249009,Apr 26,"249,009","Apr 26: 249,009 Recovered"
India,2021-04-27,Recovered,262349,Apr 27,"262,349","Apr 27: 262,349 Recovered"
India,2021-04-28,Recovered,274171,Apr 28,"274,171","Apr 28: 274,171 Recovered"
India,2021-04-29,Recovered,291727,Apr 29,"291,727","Apr 29: 291,727 Recovered"
India,2021-04-30,Recovered,299198,Apr 30,"299,198","Apr 30: 299,198 Recovered"
India,2021-05-01,Recovered,308688,May  1,"308,688","May  1: 308,688 Recovered"
India,2021-05-02,Recovered,300004,May  2,"300,004","May  2: 300,004 Recovered"
India,2021-05-03,Recovered,318910,May  3,"318,910","May  3: 318,910 Recovered"
India,2021-05-04,Recovered,337699,May  4,"337,699","May  4: 337,699 Recovered"
India,2021-05-05,Recovered,330718,May  5,"330,718","May  5: 330,718 Recovered"
India,2021-05-06,Recovered,328349,May  6,"328,349","May  6: 328,349 Recovered"
India,2021-05-07,Recovered,327675,May  7,"327,675","May  7: 327,675 Recovered"
India,2021-05-08,Recovered,386395,May  8,"386,395","May  8: 386,395 Recovered"
India,2021-05-09,Recovered,353777,May  9,"353,777","May  9: 353,777 Recovered"
India,2021-05-10,Recovered,355930,May 10,"355,930","May 10: 355,930 Recovered"
India,2021-05-11,Recovered,355398,May 11,"355,398","May 11: 355,398 Recovered"
India,2021-05-12,Recovered,352005,May 12,"352,005","May 12: 352,005 Recovered"
India,2021-05-13,Recovered,344676,May 13,"344,676","May 13: 344,676 Recovered"
India,2021-05-14,Recovered,353200,May 14,"353,200","May 14: 353,200 Recovered"
India,2021-05-15,Recovered,362547,May 15,"362,547","May 15: 362,547 Recovered"
India,2021-05-16,Recovered,378526,May 16,"378,526","May 16: 378,526 Recovered"
India,2021-05-17,Recovered,422391,May 17,"422,391","May 17: 422,391 Recovered"
India,2021-05-18,Recovered,389758,May 18,"389,758","May 18: 389,758 Recovered"
India,2021-05-19,Recovered,369005,May 19,"369,005","May 19: 369,005 Recovered"
India,2021-05-20,Recovered,357173,May 20,"357,173","May 20: 357,173 Recovered"
India,2021-05-21,Recovered,357625,May 21,"357,625","May 21: 357,625 Recovered"
India,2021-05-22,Recovered,355138,May 22,"355,138","May 22: 355,138 Recovered"
India,2021-05-23,Recovered,302253,May 23,"302,253","May 23: 302,253 Recovered"
India,2021-05-24,Recovered,326737,May 24,"326,737","May 24: 326,737 Recovered"
India,2021-05-25,Recovered,295264,May 25,"295,264","May 25: 295,264 Recovered"
India,2021-05-26,Recovered,283054,May 26,"283,054","May 26: 283,054 Recovered"
India,2021-05-27,Recovered,271002,May 27,"271,002","May 27: 271,002 Recovered"
India,2021-05-28,Recovered,285332,May 28,"285,332","May 28: 285,332 Recovered"
India,2021-05-29,Recovered,264483,May 29,"264,483","May 29: 264,483 Recovered"
India,2021-05-30,Recovered,237664,May 30,"237,664","May 30: 237,664 Recovered"
India,2021-05-31,Recovered,255125,May 31,"255,125","May 31: 255,125 Recovered"
India,2021-06-01,Recovered,231397,Jun  1,"231,397","Jun  1: 231,397 Recovered"
India,2021-06-02,Recovered,211890,Jun  2,"211,890","Jun  2: 211,890 Recovered"
India,2021-06-03,Recovered,206722,Jun  3,"206,722","Jun  3: 206,722 Recovered"
India,2021-06-04,Recovered,197763,Jun  4,"197,763","Jun  4: 197,763 Recovered"
India,2021-06-05,Recovered,189374,Jun  5,"189,374","Jun  5: 189,374 Recovered"
India,2021-06-06,Recovered,174156,Jun  6,"174,156","Jun  6: 174,156 Recovered"
India,2021-06-07,Recovered,182866,Jun  7,"182,866","Jun  7: 182,866 Recovered"
India,2021-06-08,Recovered,162356,Jun  8,"162,356","Jun  8: 162,356 Recovered"
India,2021-06-09,Recovered,149022,Jun  9,"149,022","Jun  9: 149,022 Recovered"
India,2021-06-10,Recovered,135329,Jun 10,"135,329","Jun 10: 135,329 Recovered"
India,2021-06-11,Recovered,122685,Jun 11,"122,685","Jun 11: 122,685 Recovered"
India,2021-06-12,Recovered,132664,Jun 12,"132,664","Jun 12: 132,664 Recovered"
India,2021-06-13,Recovered,119574,Jun 13,"119,574","Jun 13: 119,574 Recovered"
India,2021-06-14,Recovered,117376,Jun 14,"117,376","Jun 14: 117,376 Recovered"
India,2021-06-15,Recovered,107776,Jun 15,"107,776","Jun 15: 107,776 Recovered"
India,2021-06-16,Recovered,103900,Jun 16,"103,900","Jun 16: 103,900 Recovered"
India,2021-06-17,Recovered,88500,Jun 17,"88,500","Jun 17: 88,500 Recovered"
India,2021-06-18,Recovered,97854,Jun 18,"97,854","Jun 18: 97,854 Recovered"
India,2021-06-19,Recovered,87608,Jun 19,"87,608","Jun 19: 87,608 Recovered"
India,2021-06-20,Recovered,78189,Jun 20,"78,189","Jun 20: 78,189 Recovered"
India,2021-06-21,Recovered,82031,Jun 21,"82,031","Jun 21: 82,031 Recovered"
India,2021-06-22,Recovered,68697,Jun 22,"68,697","Jun 22: 68,697 Recovered"
India,2021-06-23,Recovered,69187,Jun 23,"69,187","Jun 23: 69,187 Recovered"
India,2021-06-24,Recovered,64369,Jun 24,"64,369","Jun 24: 64,369 Recovered"
India,2021-06-25,Recovered,64819,Jun 25,"64,819","Jun 25: 64,819 Recovered"
India,2021-06-26,Recovered,57866,Jun 26,"57,866","Jun 26: 57,866 Recovered"
India,2021-06-27,Recovered,58563,Jun 27,"58,563","Jun 27: 58,563 Recovered"
India,2021-06-28,Recovered,57016,Jun 28,"57,016","Jun 28: 57,016 Recovered"
India,2021-06-29,Recovered,60789,Jun 29,"60,789","Jun 29: 60,789 Recovered"
India,2021-06-30,Recovered,61813,Jun 30,"61,813","Jun 30: 61,813 Recovered"
India,2021-07-01,Recovered,59054,Jul  1,"59,054","Jul  1: 59,054 Recovered"
India,2021-07-02,Recovered,57497,Jul  2,"57,497","Jul  2: 57,497 Recovered"
India,2021-07-03,Recovered,52270,Jul  3,"52,270","Jul  3: 52,270 Recovered"
India,2021-07-04,Recovered,42342,Jul  4,"42,342","Jul  4: 42,342 Recovered"
India,2021-07-05,Recovered,51933,Jul  5,"51,933","Jul  5: 51,933 Recovered"
India,2021-07-06,Recovered,47054,Jul  6,"47,054","Jul  6: 47,054 Recovered"
India,2021-07-07,Recovered,44529,Jul  7,"44,529","Jul  7: 44,529 Recovered"
India,2021-07-08,Recovered,44204,Jul  8,"44,204","Jul  8: 44,204 Recovered"
India,2021-07-09,Recovered,45291,Jul  9,"45,291","Jul  9: 45,291 Recovered"
India,2021-07-10,Recovered,41511,Jul 10,"41,511","Jul 10: 41,511 Recovered"
India,2021-07-11,Recovered,39688,Jul 11,"39,688","Jul 11: 39,688 Recovered"
India,2021-07-12,Recovered,47544,Jul 12,"47,544","Jul 12: 47,544 Recovered"
India,2021-07-13,Recovered,42436,Jul 13,"42,436","Jul 13: 42,436 Recovered"
India,2021-07-14,Recovered,39293,Jul 14,"39,293","Jul 14: 39,293 Recovered"
India,2021-07-15,Recovered,39827,Jul 15,"39,827","Jul 15: 39,827 Recovered"
India,2021-07-16,Recovered,43878,Jul 16,"43,878","Jul 16: 43,878 Recovered"
India,2021-07-17,Recovered,42051,Jul 17,"42,051","Jul 17: 42,051 Recovered"
India,2021-07-18,Recovered,38545,Jul 18,"38,545","Jul 18: 38,545 Recovered"
India,2021-07-19,Recovered,45356,Jul 19,"45,356","Jul 19: 45,356 Recovered"
India,2021-07-20,Recovered,36876,Jul 20,"36,876","Jul 20: 36,876 Recovered"
India,2021-07-21,Recovered,38891,Jul 21,"38,891","Jul 21: 38,891 Recovered"
India,2021-07-22,Recovered,38403,Jul 22,"38,403","Jul 22: 38,403 Recovered"
India,2021-07-23,Recovered,35144,Jul 23,"35,144","Jul 23: 35,144 Recovered"
India,2021-07-24,Recovered,40038,Jul 24,"40,038","Jul 24: 40,038 Recovered"
India,2021-07-25,Recovered,35945,Jul 25,"35,945","Jul 25: 35,945 Recovered"
India,2021-07-26,Recovered,42503,Jul 26,"42,503","Jul 26: 42,503 Recovered"
India,2021-07-27,Recovered,41653,Jul 27,"41,653","Jul 27: 41,653 Recovered"
India,2021-07-28,Recovered,38537,Jul 28,"38,537","Jul 28: 38,537 Recovered"
India,2021-07-29,Recovered,42115,Jul 29,"42,115","Jul 29: 42,115 Recovered"
India,2021-07-30,Recovered,37320,Jul 30,"37,320","Jul 30: 37,320 Recovered"
India,2021-07-31,Recovered,39485,Jul 31,"39,485","Jul 31: 39,485 Recovered"
India,2021-08-01,Recovered,36628,Aug  1,"36,628","Aug  1: 36,628 Recovered"
India,2021-08-02,Recovered,39120,Aug  2,"39,120","Aug  2: 39,120 Recovered"
India,2021-08-03,Recovered,36552,Aug  3,"36,552","Aug  3: 36,552 Recovered"
India,2021-08-04,Recovered,41873,Aug  4,"41,873","Aug  4: 41,873 Recovered"
India,2021-08-05,Recovered,40906,Aug  5,"40,906","Aug  5: 40,906 Recovered"
India,2021-08-06,Recovered,40026,Aug  6,"40,026","Aug  6: 40,026 Recovered"
India,2021-08-07,Recovered,43935,Aug  7,"43,935","Aug  7: 43,935 Recovered"
India,2021-08-08,Recovered,39832,Aug  8,"39,832","Aug  8: 39,832 Recovered"
India,2021-08-09,Recovered,41461,Aug  9,"41,461","Aug  9: 41,461 Recovered"
India,2021-08-10,Recovered,40097,Aug 10,"40,097","Aug 10: 40,097 Recovered"
India,2021-08-11,Recovered,39127,Aug 11,"39,127","Aug 11: 39,127 Recovered"
India,2021-08-12,Recovered,42156,Aug 12,"42,156","Aug 12: 42,156 Recovered"
India,2021-08-13,Recovered,35759,Aug 13,"35,759","Aug 13: 35,759 Recovered"
India,2021-08-14,Recovered,37936,Aug 14,"37,936","Aug 14: 37,936 Recovered"
India,2021-08-15,Recovered,35936,Aug 15,"35,936","Aug 15: 35,936 Recovered"
India,2021-08-16,Recovered,36871,Aug 16,"36,871","Aug 16: 36,871 Recovered"
India,2021-08-17,Recovered,37143,Aug 17,"37,143","Aug 17: 37,143 Recovered"
India,2021-08-18,Recovered,39269,Aug 18,"39,269","Aug 18: 39,269 Recovered"
India,2021-08-19,Recovered,36457,Aug 19,"36,457","Aug 19: 36,457 Recovered"
India,2021-08-20,Recovered,36285,Aug 20,"36,285","Aug 20: 36,285 Recovered"
India,2021-08-21,Recovered,38577,Aug 21,"38,577","Aug 21: 38,577 Recovered"
India,2021-08-22,Recovered,44103,Aug 22,"44,103","Aug 22: 44,103 Recovered"
India,2021-08-23,Recovered,39553,Aug 23,"39,553","Aug 23: 39,553 Recovered"
India,2021-08-24,Recovered,34148,Aug 24,"34,148","Aug 24: 34,148 Recovered"
India,2021-08-25,Recovered,34248,Aug 25,"34,248","Aug 25: 34,248 Recovered"
India,2021-08-26,Recovered,32925,Aug 26,"32,925","Aug 26: 32,925 Recovered"
India,2021-08-27,Recovered,31343,Aug 27,"31,343","Aug 27: 31,343 Recovered"
India,2021-08-28,Recovered,35811,Aug 28,"35,811","Aug 28: 35,811 Recovered"
India,2021-08-29,Recovered,34843,Aug 29,"34,843","Aug 29: 34,843 Recovered"
India,2021-08-30,Recovered,36240,Aug 30,"36,240","Aug 30: 36,240 Recovered"
India,2021-08-31,Recovered,34112,Aug 31,"34,112","Aug 31: 34,112 Recovered"
India,2021-09-01,Recovered,35091,Sep  1,"35,091","Sep  1: 35,091 Recovered"
India,2021-09-02,Recovered,34665,Sep  2,"34,665","Sep  2: 34,665 Recovered"
India,2021-09-03,Recovered,36422,Sep  3,"36,422","Sep  3: 36,422 Recovered"
India,2021-09-04,Recovered,38087,Sep  4,"38,087","Sep  4: 38,087 Recovered"
India,2021-09-05,Recovered,43922,Sep  5,"43,922","Sep  5: 43,922 Recovered"
India,2021-09-06,Recovered,42946,Sep  6,"42,946","Sep  6: 42,946 Recovered"
India,2021-09-07,Recovered,39101,Sep  7,"39,101","Sep  7: 39,101 Recovered"
India,2021-09-08,Recovered,40620,Sep  8,"40,620","Sep  8: 40,620 Recovered"
India,2021-09-09,Recovered,24397,Sep  9,"24,397","Sep  9: 24,397 Recovered"
India,2021-09-10,Recovered,36671,Sep 10,"36,671","Sep 10: 36,671 Recovered"
India,2021-09-11,Recovered,37886,Sep 11,"37,886","Sep 11: 37,886 Recovered"
India,2021-09-12,Recovered,40699,Sep 12,"40,699","Sep 12: 40,699 Recovered"
India,2021-09-13,Recovered,39815,Sep 13,"39,815","Sep 13: 39,815 Recovered"
India,2021-09-14,Recovered,37993,Sep 14,"37,993","Sep 14: 37,993 Recovered"
India,2021-09-15,Recovered,38353,Sep 15,"38,353","Sep 15: 38,353 Recovered"
India,2021-09-16,Recovered,37888,Sep 16,"37,888","Sep 16: 37,888 Recovered"
India,2021-09-17,Recovered,33833,Sep 17,"33,833","Sep 17: 33,833 Recovered"
India,2021-09-18,Recovered,39652,Sep 18,"39,652","Sep 18: 39,652 Recovered"
India,2021-09-19,Recovered,43217,Sep 19,"43,217","Sep 19: 43,217 Recovered"
India,2021-09-20,Recovered,34470,Sep 20,"34,470","Sep 20: 34,470 Recovered"
India,2021-09-21,Recovered,34160,Sep 21,"34,160","Sep 21: 34,160 Recovered"
India,2021-09-22,Recovered,31997,Sep 22,"31,997","Sep 22: 31,997 Recovered"
India,2021-09-23,Recovered,32510,Sep 23,"32,510","Sep 23: 32,510 Recovered"
India,2021-09-24,Recovered,28049,Sep 24,"28,049","Sep 24: 28,049 Recovered"
India,2021-09-25,Recovered,26021,Sep 25,"26,021","Sep 25: 26,021 Recovered"
India,2021-09-26,Recovered,29625,Sep 26,"29,625","Sep 26: 29,625 Recovered"
India,2021-09-27,Recovered,24251,Sep 27,"24,251","Sep 27: 24,251 Recovered"
India,2021-09-28,Recovered,29944,Sep 28,"29,944","Sep 28: 29,944 Recovered"
India,2021-09-29,Recovered,28726,Sep 29,"28,726","Sep 29: 28,726 Recovered"
India,2021-09-30,Recovered,28204,Sep 30,"28,204","Sep 30: 28,204 Recovered"
India,2021-10-01,Recovered,25460,Oct  1,"25,460","Oct  1: 25,460 Recovered"
India,2021-10-02,Recovered,25938,Oct  2,"25,938","Oct  2: 25,938 Recovered"
India,2021-10-03,Recovered,26724,Oct  3,"26,724","Oct  3: 26,724 Recovered"
India,2021-10-04,Recovered,29645,Oct  4,"29,645","Oct  4: 29,645 Recovered"
India,2021-10-05,Recovered,24761,Oct  5,"24,761","Oct  5: 24,761 Recovered"
India,2021-10-06,Recovered,24610,Oct  6,"24,610","Oct  6: 24,610 Recovered"
India,2021-10-07,Recovered,24959,Oct  7,"24,959","Oct  7: 24,959 Recovered"
India,2021-10-08,Recovered,23066,Oct  8,"23,066","Oct  8: 23,066 Recovered"
India,2021-10-09,Recovered,23612,Oct  9,"23,612","Oct  9: 23,612 Recovered"
India,2021-10-10,Recovered,21582,Oct 10,"21,582","Oct 10: 21,582 Recovered"
India,2021-10-11,Recovered,26573,Oct 11,"26,573","Oct 11: 26,573 Recovered"
India,2021-10-12,Recovered,22846,Oct 12,"22,846","Oct 12: 22,846 Recovered"
India,2021-10-13,Recovered,19811,Oct 13,"19,811","Oct 13: 19,811 Recovered"
India,2021-10-14,Recovered,19370,Oct 14,"19,370","Oct 14: 19,370 Recovered"
India,2021-10-15,Recovered,17868,Oct 15,"17,868","Oct 15: 17,868 Recovered"
India,2021-10-16,Recovered,19786,Oct 16,"19,786","Oct 16: 19,786 Recovered"
India,2021-10-17,Recovered,19579,Oct 17,"19,579","Oct 17: 19,579 Recovered"
India,2021-10-18,Recovered,19460,Oct 18,"19,460","Oct 18: 19,460 Recovered"
India,2021-10-19,Recovered,19445,Oct 19,"19,445","Oct 19: 19,445 Recovered"
India,2021-10-20,Recovered,17568,Oct 20,"17,568","Oct 20: 17,568 Recovered"
India,2021-10-21,Recovered,18642,Oct 21,"18,642","Oct 21: 18,642 Recovered"
India,2021-10-22,Recovered,17636,Oct 22,"17,636","Oct 22: 17,636 Recovered"
India,2021-10-23,Recovered,16509,Oct 23,"16,509","Oct 23: 16,509 Recovered"
India,2021-10-24,Recovered,18608,Oct 24,"18,608","Oct 24: 18,608 Recovered"
India,2021-10-25,Recovered,16102,Oct 25,"16,102","Oct 25: 16,102 Recovered"
India,2021-10-26,Recovered,14012,Oct 26,"14,012","Oct 26: 14,012 Recovered"
India,2021-10-27,Recovered,17077,Oct 27,"17,077","Oct 27: 17,077 Recovered"
India,2021-10-28,Recovered,13189,Oct 28,"13,189","Oct 28: 13,189 Recovered"
India,2021-10-29,Recovered,13549,Oct 29,"13,549","Oct 29: 13,549 Recovered"
India,2021-10-30,Recovered,14672,Oct 30,"14,672","Oct 30: 14,672 Recovered"
India,2021-10-31,Recovered,13162,Oct 31,"13,162","Oct 31: 13,162 Recovered"
India,2021-11-01,Recovered,14549,Nov  1,"14,549","Nov  1: 14,549 Recovered"
