Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-06-29,mod_6,5321,27149,Cautious return,solid,Jun 29,"5,321","Jun 29: 5,321 projected cases per day"
2020-06-30,mod_2,28666,175860,Soc. Dist. + Travel Ban,solid,Jun 30,"28,666","Jun 30: 28,666 projected cases per day"
2020-06-30,mod_4,13717,254046,Moderate return,solid,Jun 30,"13,717","Jun 30: 13,717 projected cases per day"
2020-06-30,mod_5,26706,578835,Normal (pre-intervention),solid,Jun 30,"26,706","Jun 30: 26,706 projected cases per day"
2020-06-30,mod_6,5402,24490,Cautious return,solid,Jun 30,"5,402","Jun 30: 5,402 projected cases per day"
2020-07-01,mod_2,28486,178870,Soc. Dist. + Travel Ban,solid,Jul 01,"28,486","Jul 01: 28,486 projected cases per day"
2020-07-01,mod_4,13723,242103,Moderate return,solid,Jul 01,"13,723","Jul 01: 13,723 projected cases per day"
2020-07-01,mod_5,26365,491579,Normal (pre-intervention),solid,Jul 01,"26,365","Jul 01: 26,365 projected cases per day"
2020-07-01,mod_6,5489,26847,Cautious return,solid,Jul 01,"5,489","Jul 01: 5,489 projected cases per day"
2020-07-02,mod_2,28335,186153,Soc. Dist. + Travel Ban,solid,Jul 02,"28,335","Jul 02: 28,335 projected cases per day"
2020-07-02,mod_4,13753,300641,Moderate return,solid,Jul 02,"13,753","Jul 02: 13,753 projected cases per day"
2020-07-02,mod_5,26080,495987,Normal (pre-intervention),solid,Jul 02,"26,080","Jul 02: 26,080 projected cases per day"
2020-07-02,mod_6,5552,35665,Cautious return,solid,Jul 02,"5,552","Jul 02: 5,552 projected cases per day"
2020-07-03,mod_2,28110,168292,Soc. Dist. + Travel Ban,solid,Jul 03,"28,110","Jul 03: 28,110 projected cases per day"
2020-07-03,mod_4,13776,297047,Moderate return,solid,Jul 03,"13,776","Jul 03: 13,776 projected cases per day"
2020-07-03,mod_5,25715,421395,Normal (pre-intervention),solid,Jul 03,"25,715","Jul 03: 25,715 projected cases per day"
2020-07-03,mod_6,5613,25867,Cautious return,solid,Jul 03,"5,613","Jul 03: 5,613 projected cases per day"
2020-07-04,mod_2,27890,160623,Soc. Dist. + Travel Ban,solid,Jul 04,"27,890","Jul 04: 27,890 projected cases per day"
2020-07-04,mod_4,13804,299162,Moderate return,solid,Jul 04,"13,804","Jul 04: 13,804 projected cases per day"
2020-07-04,mod_5,25355,407173,Normal (pre-intervention),solid,Jul 04,"25,355","Jul 04: 25,355 projected cases per day"
2020-07-04,mod_6,5683,33565,Cautious return,solid,Jul 04,"5,683","Jul 04: 5,683 projected cases per day"
2020-07-05,mod_2,27766,151312,Soc. Dist. + Travel Ban,solid,Jul 05,"27,766","Jul 05: 27,766 projected cases per day"
2020-07-05,mod_4,13806,341539,Moderate return,solid,Jul 05,"13,806","Jul 05: 13,806 projected cases per day"
2020-07-05,mod_5,24996,370628,Normal (pre-intervention),solid,Jul 05,"24,996","Jul 05: 24,996 projected cases per day"
2020-07-05,mod_6,5737,34272,Cautious return,solid,Jul 05,"5,737","Jul 05: 5,737 projected cases per day"
2020-07-06,mod_2,27512,155271,Soc. Dist. + Travel Ban,solid,Jul 06,"27,512","Jul 06: 27,512 projected cases per day"
2020-07-06,mod_4,13768,327352,Moderate return,solid,Jul 06,"13,768","Jul 06: 13,768 projected cases per day"
2020-07-06,mod_5,24621,321498,Normal (pre-intervention),solid,Jul 06,"24,621","Jul 06: 24,621 projected cases per day"
2020-07-06,mod_6,5785,34848,Cautious return,solid,Jul 06,"5,785","Jul 06: 5,785 projected cases per day"
2020-07-07,mod_2,27297,169009,Soc. Dist. + Travel Ban,solid,Jul 07,"27,297","Jul 07: 27,297 projected cases per day"
2020-07-07,mod_4,13734,357158,Moderate return,solid,Jul 07,"13,734","Jul 07: 13,734 projected cases per day"
2020-07-07,mod_5,24252,315526,Normal (pre-intervention),solid,Jul 07,"24,252","Jul 07: 24,252 projected cases per day"
2020-07-07,mod_6,5842,35862,Cautious return,solid,Jul 07,"5,842","Jul 07: 5,842 projected cases per day"
2020-07-08,mod_2,27076,95704,Soc. Dist. + Travel Ban,solid,Jul 08,"27,076","Jul 08: 27,076 projected cases per day"
2020-07-08,mod_4,13721,349374,Moderate return,solid,Jul 08,"13,721","Jul 08: 13,721 projected cases per day"
2020-07-08,mod_5,23909,302133,Normal (pre-intervention),solid,Jul 08,"23,909","Jul 08: 23,909 projected cases per day"
2020-07-08,mod_6,5883,47062,Cautious return,solid,Jul 08,"5,883","Jul 08: 5,883 projected cases per day"
2020-07-09,mod_2,26911,107257,Soc. Dist. + Travel Ban,solid,Jul 09,"26,911","Jul 09: 26,911 projected cases per day"
2020-07-09,mod_4,13658,372069,Moderate return,solid,Jul 09,"13,658","Jul 09: 13,658 projected cases per day"
2020-07-09,mod_5,23540,250841,Normal (pre-intervention),solid,Jul 09,"23,540","Jul 09: 23,540 projected cases per day"
2020-07-09,mod_6,5935,36142,Cautious return,solid,Jul 09,"5,935","Jul 09: 5,935 projected cases per day"
2020-07-10,mod_2,26623,112259,Soc. Dist. + Travel Ban,solid,Jul 10,"26,623","Jul 10: 26,623 projected cases per day"
2020-07-10,mod_4,13647,382942,Moderate return,solid,Jul 10,"13,647","Jul 10: 13,647 projected cases per day"
2020-07-10,mod_5,23184,213344,Normal (pre-intervention),solid,Jul 10,"23,184","Jul 10: 23,184 projected cases per day"
2020-07-10,mod_6,5961,52793,Cautious return,solid,Jul 10,"5,961","Jul 10: 5,961 projected cases per day"
2020-07-11,mod_2,26333,132217,Soc. Dist. + Travel Ban,solid,Jul 11,"26,333","Jul 11: 26,333 projected cases per day"
2020-07-11,mod_4,13594,433773,Moderate return,solid,Jul 11,"13,594","Jul 11: 13,594 projected cases per day"
2020-07-11,mod_5,22809,249266,Normal (pre-intervention),solid,Jul 11,"22,809","Jul 11: 22,809 projected cases per day"
2020-07-11,mod_6,6006,40092,Cautious return,solid,Jul 11,"6,006","Jul 11: 6,006 projected cases per day"
2020-07-12,mod_2,26161,117810,Soc. Dist. + Travel Ban,solid,Jul 12,"26,161","Jul 12: 26,161 projected cases per day"
2020-07-12,mod_4,13511,388812,Moderate return,solid,Jul 12,"13,511","Jul 12: 13,511 projected cases per day"
2020-07-12,mod_5,22455,209400,Normal (pre-intervention),solid,Jul 12,"22,455","Jul 12: 22,455 projected cases per day"
2020-07-12,mod_6,6035,49426,Cautious return,solid,Jul 12,"6,035","Jul 12: 6,035 projected cases per day"
2020-07-13,mod_2,25939,94455,Soc. Dist. + Travel Ban,solid,Jul 13,"25,939","Jul 13: 25,939 projected cases per day"
2020-07-13,mod_4,13453,404446,Moderate return,solid,Jul 13,"13,453","Jul 13: 13,453 projected cases per day"
2020-07-13,mod_5,22121,148930,Normal (pre-intervention),solid,Jul 13,"22,121","Jul 13: 22,121 projected cases per day"
2020-07-13,mod_6,6087,49211,Cautious return,solid,Jul 13,"6,087","Jul 13: 6,087 projected cases per day"
2020-07-14,mod_2,25684,105796,Soc. Dist. + Travel Ban,solid,Jul 14,"25,684","Jul 14: 25,684 projected cases per day"
2020-07-14,mod_4,13381,432109,Moderate return,solid,Jul 14,"13,381","Jul 14: 13,381 projected cases per day"
2020-07-14,mod_5,21714,177653,Normal (pre-intervention),solid,Jul 14,"21,714","Jul 14: 21,714 projected cases per day"
2020-07-14,mod_6,6120,52788,Cautious return,solid,Jul 14,"6,120","Jul 14: 6,120 projected cases per day"
2020-07-15,mod_2,25451,87398,Soc. Dist. + Travel Ban,solid,Jul 15,"25,451","Jul 15: 25,451 projected cases per day"
2020-07-15,mod_4,13278,426301,Moderate return,solid,Jul 15,"13,278","Jul 15: 13,278 projected cases per day"
2020-07-15,mod_5,21427,152745,Normal (pre-intervention),solid,Jul 15,"21,427","Jul 15: 21,427 projected cases per day"
2020-07-15,mod_6,6147,54678,Cautious return,solid,Jul 15,"6,147","Jul 15: 6,147 projected cases per day"
2020-07-16,mod_2,25218,105945,Soc. Dist. + Travel Ban,solid,Jul 16,"25,218","Jul 16: 25,218 projected cases per day"
2020-07-16,mod_4,13220,420199,Moderate return,solid,Jul 16,"13,220","Jul 16: 13,220 projected cases per day"
2020-07-16,mod_5,21028,122168,Normal (pre-intervention),solid,Jul 16,"21,028","Jul 16: 21,028 projected cases per day"
2020-07-16,mod_6,6170,59492,Cautious return,solid,Jul 16,"6,170","Jul 16: 6,170 projected cases per day"
2020-07-17,mod_2,24982,88998,Soc. Dist. + Travel Ban,solid,Jul 17,"24,982","Jul 17: 24,982 projected cases per day"
2020-07-17,mod_4,13132,421211,Moderate return,solid,Jul 17,"13,132","Jul 17: 13,132 projected cases per day"
2020-07-17,mod_5,20685,156717,Normal (pre-intervention),solid,Jul 17,"20,685","Jul 17: 20,685 projected cases per day"
2020-07-17,mod_6,6224,58954,Cautious return,solid,Jul 17,"6,224","Jul 17: 6,224 projected cases per day"
2020-07-18,mod_2,24676,63900,Soc. Dist. + Travel Ban,solid,Jul 18,"24,676","Jul 18: 24,676 projected cases per day"
2020-07-18,mod_4,13042,442205,Moderate return,solid,Jul 18,"13,042","Jul 18: 13,042 projected cases per day"
2020-07-18,mod_5,20332,101600,Normal (pre-intervention),solid,Jul 18,"20,332","Jul 18: 20,332 projected cases per day"
2020-07-18,mod_6,6218,60031,Cautious return,solid,Jul 18,"6,218","Jul 18: 6,218 projected cases per day"
2020-07-19,mod_2,24518,74155,Soc. Dist. + Travel Ban,solid,Jul 19,"24,518","Jul 19: 24,518 projected cases per day"
2020-07-19,mod_4,12973,404742,Moderate return,solid,Jul 19,"12,973","Jul 19: 12,973 projected cases per day"
2020-07-19,mod_5,19992,97570,Normal (pre-intervention),solid,Jul 19,"19,992","Jul 19: 19,992 projected cases per day"
2020-07-19,mod_6,6258,67833,Cautious return,solid,Jul 19,"6,258","Jul 19: 6,258 projected cases per day"
2020-07-20,mod_2,24157,72334,Soc. Dist. + Travel Ban,solid,Jul 20,"24,157","Jul 20: 24,157 projected cases per day"
2020-07-20,mod_4,12883,427399,Moderate return,solid,Jul 20,"12,883","Jul 20: 12,883 projected cases per day"
2020-07-20,mod_5,19667,85080,Normal (pre-intervention),solid,Jul 20,"19,667","Jul 20: 19,667 projected cases per day"
2020-07-20,mod_6,6264,58375,Cautious return,solid,Jul 20,"6,264","Jul 20: 6,264 projected cases per day"
2020-07-21,mod_2,23937,71176,Soc. Dist. + Travel Ban,solid,Jul 21,"23,937","Jul 21: 23,937 projected cases per day"
2020-07-21,mod_4,12745,450553,Moderate return,solid,Jul 21,"12,745","Jul 21: 12,745 projected cases per day"
2020-07-21,mod_5,19306,73519,Normal (pre-intervention),solid,Jul 21,"19,306","Jul 21: 19,306 projected cases per day"
2020-07-21,mod_6,6315,77517,Cautious return,solid,Jul 21,"6,315","Jul 21: 6,315 projected cases per day"
2020-07-22,mod_2,23706,50215,Soc. Dist. + Travel Ban,solid,Jul 22,"23,706","Jul 22: 23,706 projected cases per day"
2020-07-22,mod_4,12674,423307,Moderate return,solid,Jul 22,"12,674","Jul 22: 12,674 projected cases per day"
2020-07-22,mod_5,18986,74833,Normal (pre-intervention),solid,Jul 22,"18,986","Jul 22: 18,986 projected cases per day"
2020-07-22,mod_6,6292,52953,Cautious return,solid,Jul 22,"6,292","Jul 22: 6,292 projected cases per day"
2020-07-23,mod_2,23465,66641,Soc. Dist. + Travel Ban,solid,Jul 23,"23,465","Jul 23: 23,465 projected cases per day"
2020-07-23,mod_4,12539,368035,Moderate return,solid,Jul 23,"12,539","Jul 23: 12,539 projected cases per day"
2020-07-23,mod_5,18665,67400,Normal (pre-intervention),solid,Jul 23,"18,665","Jul 23: 18,665 projected cases per day"
2020-07-23,mod_6,6290,71350,Cautious return,solid,Jul 23,"6,290","Jul 23: 6,290 projected cases per day"
2020-07-24,mod_2,23166,62725,Soc. Dist. + Travel Ban,solid,Jul 24,"23,166","Jul 24: 23,166 projected cases per day"
2020-07-24,mod_4,12457,436651,Moderate return,solid,Jul 24,"12,457","Jul 24: 12,457 projected cases per day"
2020-07-24,mod_5,18317,70011,Normal (pre-intervention),solid,Jul 24,"18,317","Jul 24: 18,317 projected cases per day"
2020-07-24,mod_6,6280,87383,Cautious return,solid,Jul 24,"6,280","Jul 24: 6,280 projected cases per day"
2020-07-25,mod_2,22908,42849,Soc. Dist. + Travel Ban,solid,Jul 25,"22,908","Jul 25: 22,908 projected cases per day"
2020-07-25,mod_4,12356,429724,Moderate return,solid,Jul 25,"12,356","Jul 25: 12,356 projected cases per day"
2020-07-25,mod_5,17956,42882,Normal (pre-intervention),solid,Jul 25,"17,956","Jul 25: 17,956 projected cases per day"
2020-07-25,mod_6,6277,82561,Cautious return,solid,Jul 25,"6,277","Jul 25: 6,277 projected cases per day"
2020-07-26,mod_2,22667,64791,Soc. Dist. + Travel Ban,solid,Jul 26,"22,667","Jul 26: 22,667 projected cases per day"
2020-07-26,mod_4,12201,372414,Moderate return,solid,Jul 26,"12,201","Jul 26: 12,201 projected cases per day"
2020-07-26,mod_5,17703,45233,Normal (pre-intervention),solid,Jul 26,"17,703","Jul 26: 17,703 projected cases per day"
2020-07-26,mod_6,6311,90578,Cautious return,solid,Jul 26,"6,311","Jul 26: 6,311 projected cases per day"
2020-07-27,mod_2,22376,46172,Soc. Dist. + Travel Ban,solid,Jul 27,"22,376","Jul 27: 22,376 projected cases per day"
2020-07-27,mod_4,12127,381430,Moderate return,solid,Jul 27,"12,127","Jul 27: 12,127 projected cases per day"
2020-07-27,mod_5,17351,47385,Normal (pre-intervention),solid,Jul 27,"17,351","Jul 27: 17,351 projected cases per day"
2020-07-27,mod_6,6307,86645,Cautious return,solid,Jul 27,"6,307","Jul 27: 6,307 projected cases per day"
2020-07-28,mod_2,22181,42613,Soc. Dist. + Travel Ban,solid,Jul 28,"22,181","Jul 28: 22,181 projected cases per day"
2020-07-28,mod_4,11993,401024,Moderate return,solid,Jul 28,"11,993","Jul 28: 11,993 projected cases per day"
2020-07-28,mod_5,17076,40961,Normal (pre-intervention),solid,Jul 28,"17,076","Jul 28: 17,076 projected cases per day"
2020-07-28,mod_6,6316,86863,Cautious return,solid,Jul 28,"6,316","Jul 28: 6,316 projected cases per day"
2020-07-29,mod_2,21914,54295,Soc. Dist. + Travel Ban,solid,Jul 29,"21,914","Jul 29: 21,914 projected cases per day"
2020-07-29,mod_4,11843,332607,Moderate return,solid,Jul 29,"11,843","Jul 29: 11,843 projected cases per day"
2020-07-29,mod_5,16747,39360,Normal (pre-intervention),solid,Jul 29,"16,747","Jul 29: 16,747 projected cases per day"
2020-07-29,mod_6,6285,87404,Cautious return,solid,Jul 29,"6,285","Jul 29: 6,285 projected cases per day"
2020-07-30,mod_2,21619,34780,Soc. Dist. + Travel Ban,solid,Jul 30,"21,619","Jul 30: 21,619 projected cases per day"
2020-07-30,mod_4,11753,342430,Moderate return,solid,Jul 30,"11,753","Jul 30: 11,753 projected cases per day"
2020-07-30,mod_5,16442,42635,Normal (pre-intervention),solid,Jul 30,"16,442","Jul 30: 16,442 projected cases per day"
2020-07-30,mod_6,6253,106784,Cautious return,solid,Jul 30,"6,253","Jul 30: 6,253 projected cases per day"
2020-07-31,mod_2,21426,60043,Soc. Dist. + Travel Ban,solid,Jul 31,"21,426","Jul 31: 21,426 projected cases per day"
2020-07-31,mod_4,11664,282902,Moderate return,solid,Jul 31,"11,664","Jul 31: 11,664 projected cases per day"
2020-07-31,mod_5,16118,23540,Normal (pre-intervention),solid,Jul 31,"16,118","Jul 31: 16,118 projected cases per day"
2020-07-31,mod_6,6248,108373,Cautious return,solid,Jul 31,"6,248","Jul 31: 6,248 projected cases per day"
2020-08-01,mod_2,21195,32487,Soc. Dist. + Travel Ban,solid,Aug 01,"21,195","Aug 01: 21,195 projected cases per day"
2020-08-01,mod_4,11524,358922,Moderate return,solid,Aug 01,"11,524","Aug 01: 11,524 projected cases per day"
2020-08-01,mod_5,15861,46372,Normal (pre-intervention),solid,Aug 01,"15,861","Aug 01: 15,861 projected cases per day"
2020-08-01,mod_6,6256,103129,Cautious return,solid,Aug 01,"6,256","Aug 01: 6,256 projected cases per day"
2020-08-02,mod_2,20911,34057,Soc. Dist. + Travel Ban,solid,Aug 02,"20,911","Aug 02: 20,911 projected cases per day"
2020-08-02,mod_4,11417,310655,Moderate return,solid,Aug 02,"11,417","Aug 02: 11,417 projected cases per day"
2020-08-02,mod_5,15582,27653,Normal (pre-intervention),solid,Aug 02,"15,582","Aug 02: 15,582 projected cases per day"
2020-08-02,mod_6,6231,98683,Cautious return,solid,Aug 02,"6,231","Aug 02: 6,231 projected cases per day"
2020-08-03,mod_2,20661,28070,Soc. Dist. + Travel Ban,solid,Aug 03,"20,661","Aug 03: 20,661 projected cases per day"
2020-08-03,mod_4,11259,273879,Moderate return,solid,Aug 03,"11,259","Aug 03: 11,259 projected cases per day"
2020-08-03,mod_5,15294,39756,Normal (pre-intervention),solid,Aug 03,"15,294","Aug 03: 15,294 projected cases per day"
2020-08-03,mod_6,6191,109650,Cautious return,solid,Aug 03,"6,191","Aug 03: 6,191 projected cases per day"
2020-08-04,mod_2,20375,49969,Soc. Dist. + Travel Ban,solid,Aug 04,"20,375","Aug 04: 20,375 projected cases per day"
2020-08-04,mod_4,11173,308608,Moderate return,solid,Aug 04,"11,173","Aug 04: 11,173 projected cases per day"
2020-08-04,mod_5,15024,32016,Normal (pre-intervention),solid,Aug 04,"15,024","Aug 04: 15,024 projected cases per day"
2020-08-04,mod_6,6178,120343,Cautious return,solid,Aug 04,"6,178","Aug 04: 6,178 projected cases per day"
2020-08-05,mod_2,20159,37049,Soc. Dist. + Travel Ban,solid,Aug 05,"20,159","Aug 05: 20,159 projected cases per day"
2020-08-05,mod_4,11048,239575,Moderate return,solid,Aug 05,"11,048","Aug 05: 11,048 projected cases per day"
2020-08-05,mod_5,14749,18652,Normal (pre-intervention),solid,Aug 05,"14,749","Aug 05: 14,749 projected cases per day"
2020-08-05,mod_6,6158,121551,Cautious return,solid,Aug 05,"6,158","Aug 05: 6,158 projected cases per day"
2020-08-06,mod_2,19917,26693,Soc. Dist. + Travel Ban,solid,Aug 06,"19,917","Aug 06: 19,917 projected cases per day"
2020-08-06,mod_4,10965,255335,Moderate return,solid,Aug 06,"10,965","Aug 06: 10,965 projected cases per day"
2020-08-06,mod_5,14482,8746,Normal (pre-intervention),solid,Aug 06,"14,482","Aug 06: 14,482 projected cases per day"
2020-08-06,mod_6,6143,133774,Cautious return,solid,Aug 06,"6,143","Aug 06: 6,143 projected cases per day"
2020-08-07,mod_2,19656,38217,Soc. Dist. + Travel Ban,solid,Aug 07,"19,656","Aug 07: 19,656 projected cases per day"
2020-08-07,mod_4,10825,266389,Moderate return,solid,Aug 07,"10,825","Aug 07: 10,825 projected cases per day"
2020-08-07,mod_5,14238,11513,Normal (pre-intervention),solid,Aug 07,"14,238","Aug 07: 14,238 projected cases per day"
2020-08-07,mod_6,6103,122451,Cautious return,solid,Aug 07,"6,103","Aug 07: 6,103 projected cases per day"
2020-08-08,mod_2,19410,43187,Soc. Dist. + Travel Ban,solid,Aug 08,"19,410","Aug 08: 19,410 projected cases per day"
2020-08-08,mod_4,10703,186708,Moderate return,solid,Aug 08,"10,703","Aug 08: 10,703 projected cases per day"
2020-08-08,mod_5,13975,26234,Normal (pre-intervention),solid,Aug 08,"13,975","Aug 08: 13,975 projected cases per day"
2020-08-08,mod_6,6089,114924,Cautious return,solid,Aug 08,"6,089","Aug 08: 6,089 projected cases per day"
2020-08-09,mod_2,19166,22291,Soc. Dist. + Travel Ban,solid,Aug 09,"19,166","Aug 09: 19,166 projected cases per day"
2020-08-09,mod_4,10573,253125,Moderate return,solid,Aug 09,"10,573","Aug 09: 10,573 projected cases per day"
2020-08-09,mod_5,13710,6399,Normal (pre-intervention),solid,Aug 09,"13,710","Aug 09: 13,710 projected cases per day"
2020-08-09,mod_6,6058,143856,Cautious return,solid,Aug 09,"6,058","Aug 09: 6,058 projected cases per day"
2020-08-10,mod_2,18978,34140,Soc. Dist. + Travel Ban,solid,Aug 10,"18,978","Aug 10: 18,978 projected cases per day"
2020-08-10,mod_4,10474,171799,Moderate return,solid,Aug 10,"10,474","Aug 10: 10,474 projected cases per day"
2020-08-10,mod_5,13490,11401,Normal (pre-intervention),solid,Aug 10,"13,490","Aug 10: 13,490 projected cases per day"
2020-08-10,mod_6,6028,159338,Cautious return,solid,Aug 10,"6,028","Aug 10: 6,028 projected cases per day"
2020-08-11,mod_2,18715,18654,Soc. Dist. + Travel Ban,solid,Aug 11,"18,715","Aug 11: 18,715 projected cases per day"
2020-08-11,mod_4,10344,230022,Moderate return,solid,Aug 11,"10,344","Aug 11: 10,344 projected cases per day"
2020-08-11,mod_5,13266,5597,Normal (pre-intervention),solid,Aug 11,"13,266","Aug 11: 13,266 projected cases per day"
2020-08-11,mod_6,6005,111804,Cautious return,solid,Aug 11,"6,005","Aug 11: 6,005 projected cases per day"
2020-08-12,mod_2,18436,23755,Soc. Dist. + Travel Ban,solid,Aug 12,"18,436","Aug 12: 18,436 projected cases per day"
2020-08-12,mod_4,10216,182085,Moderate return,solid,Aug 12,"10,216","Aug 12: 10,216 projected cases per day"
2020-08-12,mod_5,13014,-14002,Normal (pre-intervention),solid,Aug 12,"13,014","Aug 12: 13,014 projected cases per day"
2020-08-12,mod_6,5963,172073,Cautious return,solid,Aug 12,"5,963","Aug 12: 5,963 projected cases per day"
2020-08-13,mod_2,18211,19124,Soc. Dist. + Travel Ban,solid,Aug 13,"18,211","Aug 13: 18,211 projected cases per day"
2020-08-13,mod_4,10133,189500,Moderate return,solid,Aug 13,"10,133","Aug 13: 10,133 projected cases per day"
2020-08-13,mod_5,12794,12247,Normal (pre-intervention),solid,Aug 13,"12,794","Aug 13: 12,794 projected cases per day"
2020-08-13,mod_6,5935,157411,Cautious return,solid,Aug 13,"5,935","Aug 13: 5,935 projected cases per day"
2020-08-14,mod_2,18020,18906,Soc. Dist. + Travel Ban,solid,Aug 14,"18,020","Aug 14: 18,020 projected cases per day"
2020-08-14,mod_4,10020,164469,Moderate return,solid,Aug 14,"10,020","Aug 14: 10,020 projected cases per day"
2020-08-14,mod_5,12590,-11039,Normal (pre-intervention),solid,Aug 14,"12,590","Aug 14: 12,590 projected cases per day"
2020-08-14,mod_6,5903,137614,Cautious return,solid,Aug 14,"5,903","Aug 14: 5,903 projected cases per day"
2020-08-15,mod_2,17761,16268,Soc. Dist. + Travel Ban,solid,Aug 15,"17,761","Aug 15: 17,761 projected cases per day"
2020-08-15,mod_4,9895,147710,Moderate return,solid,Aug 15,"9,895","Aug 15: 9,895 projected cases per day"
2020-08-15,mod_5,12374,5642,Normal (pre-intervention),solid,Aug 15,"12,374","Aug 15: 12,374 projected cases per day"
2020-08-15,mod_6,5835,163228,Cautious return,solid,Aug 15,"5,835","Aug 15: 5,835 projected cases per day"
2020-08-16,mod_2,17584,21585,Soc. Dist. + Travel Ban,solid,Aug 16,"17,584","Aug 16: 17,584 projected cases per day"
2020-08-16,mod_4,9772,150672,Moderate return,solid,Aug 16,"9,772","Aug 16: 9,772 projected cases per day"
2020-08-16,mod_5,12188,-558,Normal (pre-intervention),solid,Aug 16,"12,188","Aug 16: 12,188 projected cases per day"
2020-08-16,mod_6,5843,187507,Cautious return,solid,Aug 16,"5,843","Aug 16: 5,843 projected cases per day"
2020-08-17,mod_2,17342,11248,Soc. Dist. + Travel Ban,solid,Aug 17,"17,342","Aug 17: 17,342 projected cases per day"
2020-08-17,mod_4,9669,136630,Moderate return,solid,Aug 17,"9,669","Aug 17: 9,669 projected cases per day"
2020-08-17,mod_5,11934,-6012,Normal (pre-intervention),solid,Aug 17,"11,934","Aug 17: 11,934 projected cases per day"
2020-08-17,mod_6,5810,134386,Cautious return,solid,Aug 17,"5,810","Aug 17: 5,810 projected cases per day"
2020-08-18,mod_2,17125,7054,Soc. Dist. + Travel Ban,solid,Aug 18,"17,125","Aug 18: 17,125 projected cases per day"
2020-08-18,mod_4,9515,117769,Moderate return,solid,Aug 18,"9,515","Aug 18: 9,515 projected cases per day"
2020-08-18,mod_5,11731,11696,Normal (pre-intervention),solid,Aug 18,"11,731","Aug 18: 11,731 projected cases per day"
2020-08-18,mod_6,5772,182794,Cautious return,solid,Aug 18,"5,772","Aug 18: 5,772 projected cases per day"
2020-08-19,mod_2,16938,16410,Soc. Dist. + Travel Ban,solid,Aug 19,"16,938","Aug 19: 16,938 projected cases per day"
2020-08-19,mod_4,9419,124595,Moderate return,solid,Aug 19,"9,419","Aug 19: 9,419 projected cases per day"
2020-08-19,mod_5,11499,3116,Normal (pre-intervention),solid,Aug 19,"11,499","Aug 19: 11,499 projected cases per day"
2020-08-19,mod_6,5749,203199,Cautious return,solid,Aug 19,"5,749","Aug 19: 5,749 projected cases per day"
2020-08-20,mod_2,16699,25337,Soc. Dist. + Travel Ban,solid,Aug 20,"16,699","Aug 20: 16,699 projected cases per day"
2020-08-20,mod_4,9334,125981,Moderate return,solid,Aug 20,"9,334","Aug 20: 9,334 projected cases per day"
2020-08-20,mod_5,11348,6163,Normal (pre-intervention),solid,Aug 20,"11,348","Aug 20: 11,348 projected cases per day"
2020-08-20,mod_6,5693,159579,Cautious return,solid,Aug 20,"5,693","Aug 20: 5,693 projected cases per day"
2020-08-21,mod_2,16478,3207,Soc. Dist. + Travel Ban,solid,Aug 21,"16,478","Aug 21: 16,478 projected cases per day"
2020-08-21,mod_4,9164,107153,Moderate return,solid,Aug 21,"9,164","Aug 21: 9,164 projected cases per day"
2020-08-21,mod_5,11161,-14334,Normal (pre-intervention),solid,Aug 21,"11,161","Aug 21: 11,161 projected cases per day"
2020-08-21,mod_6,5643,177745,Cautious return,solid,Aug 21,"5,643","Aug 21: 5,643 projected cases per day"
2020-08-22,mod_2,16273,18812,Soc. Dist. + Travel Ban,solid,Aug 22,"16,273","Aug 22: 16,273 projected cases per day"
2020-08-22,mod_4,9112,103016,Moderate return,solid,Aug 22,"9,112","Aug 22: 9,112 projected cases per day"
2020-08-22,mod_5,10953,5323,Normal (pre-intervention),solid,Aug 22,"10,953","Aug 22: 10,953 projected cases per day"
2020-08-22,mod_6,5599,198804,Cautious return,solid,Aug 22,"5,599","Aug 22: 5,599 projected cases per day"
2020-08-23,mod_2,16141,16950,Soc. Dist. + Travel Ban,solid,Aug 23,"16,141","Aug 23: 16,141 projected cases per day"
2020-08-23,mod_4,8958,103319,Moderate return,solid,Aug 23,"8,958","Aug 23: 8,958 projected cases per day"
2020-08-23,mod_5,10822,2433,Normal (pre-intervention),solid,Aug 23,"10,822","Aug 23: 10,822 projected cases per day"
2020-08-23,mod_6,5559,201946,Cautious return,solid,Aug 23,"5,559","Aug 23: 5,559 projected cases per day"
2020-08-24,mod_2,15880,3663,Soc. Dist. + Travel Ban,solid,Aug 24,"15,880","Aug 24: 15,880 projected cases per day"
2020-08-24,mod_4,8872,108339,Moderate return,solid,Aug 24,"8,872","Aug 24: 8,872 projected cases per day"
2020-08-24,mod_5,10570,-2402,Normal (pre-intervention),solid,Aug 24,"10,570","Aug 24: 10,570 projected cases per day"
2020-08-24,mod_6,5520,212550,Cautious return,solid,Aug 24,"5,520","Aug 24: 5,520 projected cases per day"
2020-08-25,mod_2,15665,3050,Soc. Dist. + Travel Ban,solid,Aug 25,"15,665","Aug 25: 15,665 projected cases per day"
2020-08-25,mod_4,8763,58335,Moderate return,solid,Aug 25,"8,763","Aug 25: 8,763 projected cases per day"
2020-08-25,mod_5,10424,-2636,Normal (pre-intervention),solid,Aug 25,"10,424","Aug 25: 10,424 projected cases per day"
2020-08-25,mod_6,5510,184576,Cautious return,solid,Aug 25,"5,510","Aug 25: 5,510 projected cases per day"
