Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-08-26,mod_2,15001,16722,Soc. Dist. + Travel Ban,solid,Aug 26,"15,001","Aug 26: 15,001 projected cases per day"
2020-08-26,mod_4,11218,42173,Moderate return,solid,Aug 26,"11,218","Aug 26: 11,218 projected cases per day"
2020-08-26,mod_5,13155,-5247,Normal (pre-intervention),solid,Aug 26,"13,155","Aug 26: 13,155 projected cases per day"
2020-08-26,mod_6,7084,252879,Cautious return,solid,Aug 26,"7,084","Aug 26: 7,084 projected cases per day"
2020-08-27,mod_2,14819,13987,Soc. Dist. + Travel Ban,solid,Aug 27,"14,819","Aug 27: 14,819 projected cases per day"
2020-08-27,mod_4,11053,62305,Moderate return,solid,Aug 27,"11,053","Aug 27: 11,053 projected cases per day"
2020-08-27,mod_5,12953,-9391,Normal (pre-intervention),solid,Aug 27,"12,953","Aug 27: 12,953 projected cases per day"
2020-08-27,mod_6,7025,220224,Cautious return,solid,Aug 27,"7,025","Aug 27: 7,025 projected cases per day"
2020-08-28,mod_2,14686,9140,Soc. Dist. + Travel Ban,solid,Aug 28,"14,686","Aug 28: 14,686 projected cases per day"
2020-08-28,mod_4,10918,59760,Moderate return,solid,Aug 28,"10,918","Aug 28: 10,918 projected cases per day"
2020-08-28,mod_5,12693,-18460,Normal (pre-intervention),solid,Aug 28,"12,693","Aug 28: 12,693 projected cases per day"
2020-08-28,mod_6,7003,216416,Cautious return,solid,Aug 28,"7,003","Aug 28: 7,003 projected cases per day"
2020-08-29,mod_2,14502,35604,Soc. Dist. + Travel Ban,solid,Aug 29,"14,502","Aug 29: 14,502 projected cases per day"
2020-08-29,mod_4,10795,57220,Moderate return,solid,Aug 29,"10,795","Aug 29: 10,795 projected cases per day"
2020-08-29,mod_5,12498,-13413,Normal (pre-intervention),solid,Aug 29,"12,498","Aug 29: 12,498 projected cases per day"
2020-08-29,mod_6,6927,200973,Cautious return,solid,Aug 29,"6,927","Aug 29: 6,927 projected cases per day"
2020-08-30,mod_2,14320,-2731,Soc. Dist. + Travel Ban,solid,Aug 30,"14,320","Aug 30: 14,320 projected cases per day"
2020-08-30,mod_4,10649,28232,Moderate return,solid,Aug 30,"10,649","Aug 30: 10,649 projected cases per day"
2020-08-30,mod_5,12216,-20397,Normal (pre-intervention),solid,Aug 30,"12,216","Aug 30: 12,216 projected cases per day"
2020-08-30,mod_6,6884,226842,Cautious return,solid,Aug 30,"6,884","Aug 30: 6,884 projected cases per day"
2020-08-31,mod_2,14121,20554,Soc. Dist. + Travel Ban,solid,Aug 31,"14,121","Aug 31: 14,121 projected cases per day"
2020-08-31,mod_4,10533,57847,Moderate return,solid,Aug 31,"10,533","Aug 31: 10,533 projected cases per day"
2020-08-31,mod_5,11982,-15358,Normal (pre-intervention),solid,Aug 31,"11,982","Aug 31: 11,982 projected cases per day"
2020-08-31,mod_6,6855,161645,Cautious return,solid,Aug 31,"6,855","Aug 31: 6,855 projected cases per day"
