Date,State,Name,Type,Count,date.fmt,count.fmt,text
2021-01-22,ap,Andhra Pradesh,New Cases,137,Jan 22,137,Jan 22: 137 New Cases
2021-01-23,ap,Andhra Pradesh,New Cases,158,Jan 23,158,Jan 23: 158 New Cases
2021-01-24,ap,Andhra Pradesh,New Cases,158,Jan 24,158,Jan 24: 158 New Cases
2021-01-25,ap,Andhra Pradesh,New Cases,56,Jan 25,56,Jan 25: 56 New Cases
2021-01-26,ap,Andhra Pradesh,New Cases,172,Jan 26,172,Jan 26: 172 New Cases
2021-01-27,ap,Andhra Pradesh,New Cases,111,Jan 27,111,Jan 27: 111 New Cases
2021-01-28,ap,Andhra Pradesh,New Cases,117,Jan 28,117,Jan 28: 117 New Cases
2021-01-29,ap,Andhra Pradesh,New Cases,125,Jan 29,125,Jan 29: 125 New Cases
2021-01-30,ap,Andhra Pradesh,New Cases,129,Jan 30,129,Jan 30: 129 New Cases
2021-01-31,ap,Andhra Pradesh,New Cases,116,Jan 31,116,Jan 31: 116 New Cases
2021-02-01,ap,Andhra Pradesh,New Cases,64,Feb  1,64,Feb  1: 64 New Cases
2021-02-02,ap,Andhra Pradesh,New Cases,104,Feb  2,104,Feb  2: 104 New Cases
2021-02-03,ap,Andhra Pradesh,New Cases,95,Feb  3,95,Feb  3: 95 New Cases
2021-02-04,ap,Andhra Pradesh,New Cases,79,Feb  4,79,Feb  4: 79 New Cases
2021-02-05,ap,Andhra Pradesh,New Cases,97,Feb  5,97,Feb  5: 97 New Cases
2021-02-06,ap,Andhra Pradesh,New Cases,75,Feb  6,75,Feb  6: 75 New Cases
2021-02-07,ap,Andhra Pradesh,New Cases,73,Feb  7,73,Feb  7: 73 New Cases
2021-02-08,ap,Andhra Pradesh,New Cases,62,Feb  8,62,Feb  8: 62 New Cases
2021-02-09,ap,Andhra Pradesh,New Cases,70,Feb  9,70,Feb  9: 70 New Cases
2021-02-10,ap,Andhra Pradesh,New Cases,50,Feb 10,50,Feb 10: 50 New Cases
2021-02-11,ap,Andhra Pradesh,New Cases,87,Feb 11,87,Feb 11: 87 New Cases
2021-02-12,ap,Andhra Pradesh,New Cases,68,Feb 12,68,Feb 12: 68 New Cases
2021-02-13,ap,Andhra Pradesh,New Cases,54,Feb 13,54,Feb 13: 54 New Cases
2021-02-14,ap,Andhra Pradesh,New Cases,55,Feb 14,55,Feb 14: 55 New Cases
2021-02-15,ap,Andhra Pradesh,New Cases,30,Feb 15,30,Feb 15: 30 New Cases
2021-02-16,ap,Andhra Pradesh,New Cases,60,Feb 16,60,Feb 16: 60 New Cases
2021-02-17,ap,Andhra Pradesh,New Cases,51,Feb 17,51,Feb 17: 51 New Cases
2021-02-18,ap,Andhra Pradesh,New Cases,67,Feb 18,67,Feb 18: 67 New Cases
2021-02-19,ap,Andhra Pradesh,New Cases,79,Feb 19,79,Feb 19: 79 New Cases
2021-02-20,ap,Andhra Pradesh,New Cases,54,Feb 20,54,Feb 20: 54 New Cases
2021-02-21,ap,Andhra Pradesh,New Cases,88,Feb 21,88,Feb 21: 88 New Cases
2021-02-22,ap,Andhra Pradesh,New Cases,41,Feb 22,41,Feb 22: 41 New Cases
2021-02-23,ap,Andhra Pradesh,New Cases,70,Feb 23,70,Feb 23: 70 New Cases
2021-02-24,ap,Andhra Pradesh,New Cases,94,Feb 24,94,Feb 24: 94 New Cases
2021-02-25,ap,Andhra Pradesh,New Cases,82,Feb 25,82,Feb 25: 82 New Cases
2021-02-26,ap,Andhra Pradesh,New Cases,96,Feb 26,96,Feb 26: 96 New Cases
2021-02-27,ap,Andhra Pradesh,New Cases,118,Feb 27,118,Feb 27: 118 New Cases
2021-02-28,ap,Andhra Pradesh,New Cases,117,Feb 28,117,Feb 28: 117 New Cases
2021-03-01,ap,Andhra Pradesh,New Cases,58,Mar  1,58,Mar  1: 58 New Cases
2021-03-02,ap,Andhra Pradesh,New Cases,106,Mar  2,106,Mar  2: 106 New Cases
2021-03-03,ap,Andhra Pradesh,New Cases,135,Mar  3,135,Mar  3: 135 New Cases
2021-03-04,ap,Andhra Pradesh,New Cases,102,Mar  4,102,Mar  4: 102 New Cases
2021-03-05,ap,Andhra Pradesh,New Cases,124,Mar  5,124,Mar  5: 124 New Cases
2021-03-06,ap,Andhra Pradesh,New Cases,115,Mar  6,115,Mar  6: 115 New Cases
2021-03-07,ap,Andhra Pradesh,New Cases,136,Mar  7,136,Mar  7: 136 New Cases
2021-03-08,ap,Andhra Pradesh,New Cases,74,Mar  8,74,Mar  8: 74 New Cases
2021-03-09,ap,Andhra Pradesh,New Cases,118,Mar  9,118,Mar  9: 118 New Cases
2021-03-10,ap,Andhra Pradesh,New Cases,120,Mar 10,120,Mar 10: 120 New Cases
2021-03-11,ap,Andhra Pradesh,New Cases,174,Mar 11,174,Mar 11: 174 New Cases
2021-03-12,ap,Andhra Pradesh,New Cases,210,Mar 12,210,Mar 12: 210 New Cases
2021-03-13,ap,Andhra Pradesh,New Cases,175,Mar 13,175,Mar 13: 175 New Cases
2021-03-14,ap,Andhra Pradesh,New Cases,298,Mar 14,298,Mar 14: 298 New Cases
2021-03-15,ap,Andhra Pradesh,New Cases,147,Mar 15,147,Mar 15: 147 New Cases
2021-03-16,ap,Andhra Pradesh,New Cases,261,Mar 16,261,Mar 16: 261 New Cases
2021-03-17,ap,Andhra Pradesh,New Cases,253,Mar 17,253,Mar 17: 253 New Cases
2021-03-18,ap,Andhra Pradesh,New Cases,218,Mar 18,218,Mar 18: 218 New Cases
2021-03-19,ap,Andhra Pradesh,New Cases,246,Mar 19,246,Mar 19: 246 New Cases
2021-03-20,ap,Andhra Pradesh,New Cases,380,Mar 20,380,Mar 20: 380 New Cases
2021-03-21,ap,Andhra Pradesh,New Cases,368,Mar 21,368,Mar 21: 368 New Cases
2021-03-22,ap,Andhra Pradesh,New Cases,310,Mar 22,310,Mar 22: 310 New Cases
2021-03-23,ap,Andhra Pradesh,New Cases,492,Mar 23,492,Mar 23: 492 New Cases
2021-03-24,ap,Andhra Pradesh,New Cases,585,Mar 24,585,Mar 24: 585 New Cases
2021-03-25,ap,Andhra Pradesh,New Cases,758,Mar 25,758,Mar 25: 758 New Cases
2021-03-26,ap,Andhra Pradesh,New Cases,984,Mar 26,984,Mar 26: 984 New Cases
2021-03-27,ap,Andhra Pradesh,New Cases,947,Mar 27,947,Mar 27: 947 New Cases
2021-03-28,ap,Andhra Pradesh,New Cases,1005,Mar 28,"1,005","Mar 28: 1,005 New Cases"
2021-03-29,ap,Andhra Pradesh,New Cases,997,Mar 29,997,Mar 29: 997 New Cases
2021-03-30,ap,Andhra Pradesh,New Cases,993,Mar 30,993,Mar 30: 993 New Cases
2021-03-31,ap,Andhra Pradesh,New Cases,1184,Mar 31,"1,184","Mar 31: 1,184 New Cases"
2021-04-01,ap,Andhra Pradesh,New Cases,1271,Apr  1,"1,271","Apr  1: 1,271 New Cases"
2021-04-02,ap,Andhra Pradesh,New Cases,1288,Apr  2,"1,288","Apr  2: 1,288 New Cases"
2021-04-03,ap,Andhra Pradesh,New Cases,1398,Apr  3,"1,398","Apr  3: 1,398 New Cases"
2021-04-04,ap,Andhra Pradesh,New Cases,1730,Apr  4,"1,730","Apr  4: 1,730 New Cases"
2021-04-05,ap,Andhra Pradesh,New Cases,1326,Apr  5,"1,326","Apr  5: 1,326 New Cases"
2021-04-06,ap,Andhra Pradesh,New Cases,1941,Apr  6,"1,941","Apr  6: 1,941 New Cases"
2021-04-07,ap,Andhra Pradesh,New Cases,2331,Apr  7,"2,331","Apr  7: 2,331 New Cases"
2021-04-08,ap,Andhra Pradesh,New Cases,2558,Apr  8,"2,558","Apr  8: 2,558 New Cases"
2021-04-09,ap,Andhra Pradesh,New Cases,2765,Apr  9,"2,765","Apr  9: 2,765 New Cases"
2021-04-10,ap,Andhra Pradesh,New Cases,3309,Apr 10,"3,309","Apr 10: 3,309 New Cases"
2021-04-11,ap,Andhra Pradesh,New Cases,3495,Apr 11,"3,495","Apr 11: 3,495 New Cases"
2021-04-12,ap,Andhra Pradesh,New Cases,3263,Apr 12,"3,263","Apr 12: 3,263 New Cases"
2021-04-13,ap,Andhra Pradesh,New Cases,4228,Apr 13,"4,228","Apr 13: 4,228 New Cases"
2021-04-14,ap,Andhra Pradesh,New Cases,4157,Apr 14,"4,157","Apr 14: 4,157 New Cases"
2021-04-15,ap,Andhra Pradesh,New Cases,5086,Apr 15,"5,086","Apr 15: 5,086 New Cases"
2021-04-16,ap,Andhra Pradesh,New Cases,6096,Apr 16,"6,096","Apr 16: 6,096 New Cases"
2021-04-17,ap,Andhra Pradesh,New Cases,7224,Apr 17,"7,224","Apr 17: 7,224 New Cases"
2021-04-18,ap,Andhra Pradesh,New Cases,6582,Apr 18,"6,582","Apr 18: 6,582 New Cases"
2021-04-19,ap,Andhra Pradesh,New Cases,5963,Apr 19,"5,963","Apr 19: 5,963 New Cases"
2021-04-20,ap,Andhra Pradesh,New Cases,8987,Apr 20,"8,987","Apr 20: 8,987 New Cases"
2021-04-21,ap,Andhra Pradesh,New Cases,9716,Apr 21,"9,716","Apr 21: 9,716 New Cases"
2021-04-22,ap,Andhra Pradesh,New Cases,10759,Apr 22,"10,759","Apr 22: 10,759 New Cases"
2021-04-23,ap,Andhra Pradesh,New Cases,11766,Apr 23,"11,766","Apr 23: 11,766 New Cases"
2021-04-24,ap,Andhra Pradesh,New Cases,11698,Apr 24,"11,698","Apr 24: 11,698 New Cases"
2021-04-25,ap,Andhra Pradesh,New Cases,12634,Apr 25,"12,634","Apr 25: 12,634 New Cases"
2021-04-26,ap,Andhra Pradesh,New Cases,9881,Apr 26,"9,881","Apr 26: 9,881 New Cases"
2021-04-27,ap,Andhra Pradesh,New Cases,11434,Apr 27,"11,434","Apr 27: 11,434 New Cases"
2021-04-28,ap,Andhra Pradesh,New Cases,14669,Apr 28,"14,669","Apr 28: 14,669 New Cases"
2021-04-29,ap,Andhra Pradesh,New Cases,14792,Apr 29,"14,792","Apr 29: 14,792 New Cases"
2021-04-30,ap,Andhra Pradesh,New Cases,17354,Apr 30,"17,354","Apr 30: 17,354 New Cases"
2021-05-01,ap,Andhra Pradesh,New Cases,19412,May  1,"19,412","May  1: 19,412 New Cases"
2021-05-02,ap,Andhra Pradesh,New Cases,23920,May  2,"23,920","May  2: 23,920 New Cases"
2021-05-03,ap,Andhra Pradesh,New Cases,18972,May  3,"18,972","May  3: 18,972 New Cases"
2021-05-04,ap,Andhra Pradesh,New Cases,20034,May  4,"20,034","May  4: 20,034 New Cases"
2021-05-05,ap,Andhra Pradesh,New Cases,22204,May  5,"22,204","May  5: 22,204 New Cases"
2021-05-06,ap,Andhra Pradesh,New Cases,21954,May  6,"21,954","May  6: 21,954 New Cases"
2021-05-07,ap,Andhra Pradesh,New Cases,17188,May  7,"17,188","May  7: 17,188 New Cases"
2021-05-08,ap,Andhra Pradesh,New Cases,20065,May  8,"20,065","May  8: 20,065 New Cases"
2021-05-09,ap,Andhra Pradesh,New Cases,22164,May  9,"22,164","May  9: 22,164 New Cases"
2021-05-10,ap,Andhra Pradesh,New Cases,14986,May 10,"14,986","May 10: 14,986 New Cases"
2021-05-11,ap,Andhra Pradesh,New Cases,20345,May 11,"20,345","May 11: 20,345 New Cases"
2021-05-12,ap,Andhra Pradesh,New Cases,21452,May 12,"21,452","May 12: 21,452 New Cases"
2021-05-13,ap,Andhra Pradesh,New Cases,22399,May 13,"22,399","May 13: 22,399 New Cases"
2021-05-14,ap,Andhra Pradesh,New Cases,22018,May 14,"22,018","May 14: 22,018 New Cases"
2021-05-15,ap,Andhra Pradesh,New Cases,22517,May 15,"22,517","May 15: 22,517 New Cases"
2021-05-16,ap,Andhra Pradesh,New Cases,24171,May 16,"24,171","May 16: 24,171 New Cases"
2021-05-17,ap,Andhra Pradesh,New Cases,18561,May 17,"18,561","May 17: 18,561 New Cases"
2021-05-18,ap,Andhra Pradesh,New Cases,21320,May 18,"21,320","May 18: 21,320 New Cases"
2021-05-19,ap,Andhra Pradesh,New Cases,23160,May 19,"23,160","May 19: 23,160 New Cases"
2021-05-20,ap,Andhra Pradesh,New Cases,22610,May 20,"22,610","May 20: 22,610 New Cases"
2021-05-21,ap,Andhra Pradesh,New Cases,20937,May 21,"20,937","May 21: 20,937 New Cases"
2021-05-22,ap,Andhra Pradesh,New Cases,19981,May 22,"19,981","May 22: 19,981 New Cases"
2021-05-23,ap,Andhra Pradesh,New Cases,18767,May 23,"18,767","May 23: 18,767 New Cases"
2021-05-24,ap,Andhra Pradesh,New Cases,12994,May 24,"12,994","May 24: 12,994 New Cases"
2021-05-25,ap,Andhra Pradesh,New Cases,15284,May 25,"15,284","May 25: 15,284 New Cases"
2021-05-26,ap,Andhra Pradesh,New Cases,18285,May 26,"18,285","May 26: 18,285 New Cases"
2021-05-27,ap,Andhra Pradesh,New Cases,16167,May 27,"16,167","May 27: 16,167 New Cases"
2021-05-28,ap,Andhra Pradesh,New Cases,14429,May 28,"14,429","May 28: 14,429 New Cases"
2021-05-29,ap,Andhra Pradesh,New Cases,13756,May 29,"13,756","May 29: 13,756 New Cases"
2021-05-30,ap,Andhra Pradesh,New Cases,13400,May 30,"13,400","May 30: 13,400 New Cases"
2021-05-31,ap,Andhra Pradesh,New Cases,7943,May 31,"7,943","May 31: 7,943 New Cases"
2021-06-01,ap,Andhra Pradesh,New Cases,11303,Jun  1,"11,303","Jun  1: 11,303 New Cases"
2021-06-02,ap,Andhra Pradesh,New Cases,12768,Jun  2,"12,768","Jun  2: 12,768 New Cases"
2021-06-03,ap,Andhra Pradesh,New Cases,11421,Jun  3,"11,421","Jun  3: 11,421 New Cases"
2021-06-04,ap,Andhra Pradesh,New Cases,10413,Jun  4,"10,413","Jun  4: 10,413 New Cases"
2021-06-05,ap,Andhra Pradesh,New Cases,10373,Jun  5,"10,373","Jun  5: 10,373 New Cases"
2021-06-06,ap,Andhra Pradesh,New Cases,8976,Jun  6,"8,976","Jun  6: 8,976 New Cases"
2021-06-07,ap,Andhra Pradesh,New Cases,4872,Jun  7,"4,872","Jun  7: 4,872 New Cases"
2021-06-08,ap,Andhra Pradesh,New Cases,7796,Jun  8,"7,796","Jun  8: 7,796 New Cases"
2021-06-09,ap,Andhra Pradesh,New Cases,8766,Jun  9,"8,766","Jun  9: 8,766 New Cases"
2021-06-10,ap,Andhra Pradesh,New Cases,8110,Jun 10,"8,110","Jun 10: 8,110 New Cases"
2021-06-11,ap,Andhra Pradesh,New Cases,8239,Jun 11,"8,239","Jun 11: 8,239 New Cases"
2021-06-12,ap,Andhra Pradesh,New Cases,6952,Jun 12,"6,952","Jun 12: 6,952 New Cases"
2021-06-13,ap,Andhra Pradesh,New Cases,6770,Jun 13,"6,770","Jun 13: 6,770 New Cases"
2021-06-14,ap,Andhra Pradesh,New Cases,4549,Jun 14,"4,549","Jun 14: 4,549 New Cases"
2021-06-15,ap,Andhra Pradesh,New Cases,5741,Jun 15,"5,741","Jun 15: 5,741 New Cases"
2021-06-16,ap,Andhra Pradesh,New Cases,6617,Jun 16,"6,617","Jun 16: 6,617 New Cases"
2021-06-17,ap,Andhra Pradesh,New Cases,6151,Jun 17,"6,151","Jun 17: 6,151 New Cases"
2021-06-18,ap,Andhra Pradesh,New Cases,6341,Jun 18,"6,341","Jun 18: 6,341 New Cases"
2021-06-19,ap,Andhra Pradesh,New Cases,5674,Jun 19,"5,674","Jun 19: 5,674 New Cases"
2021-06-20,ap,Andhra Pradesh,New Cases,5646,Jun 20,"5,646","Jun 20: 5,646 New Cases"
2021-06-21,ap,Andhra Pradesh,New Cases,2620,Jun 21,"2,620","Jun 21: 2,620 New Cases"
2021-06-22,ap,Andhra Pradesh,New Cases,4169,Jun 22,"4,169","Jun 22: 4,169 New Cases"
2021-06-23,ap,Andhra Pradesh,New Cases,4684,Jun 23,"4,684","Jun 23: 4,684 New Cases"
2021-06-24,ap,Andhra Pradesh,New Cases,4981,Jun 24,"4,981","Jun 24: 4,981 New Cases"
2021-06-25,ap,Andhra Pradesh,New Cases,4458,Jun 25,"4,458","Jun 25: 4,458 New Cases"
2021-06-26,ap,Andhra Pradesh,New Cases,4147,Jun 26,"4,147","Jun 26: 4,147 New Cases"
2021-06-27,ap,Andhra Pradesh,New Cases,4250,Jun 27,"4,250","Jun 27: 4,250 New Cases"
2021-06-28,ap,Andhra Pradesh,New Cases,2224,Jun 28,"2,224","Jun 28: 2,224 New Cases"
2021-06-29,ap,Andhra Pradesh,New Cases,3620,Jun 29,"3,620","Jun 29: 3,620 New Cases"
2021-06-30,ap,Andhra Pradesh,New Cases,3797,Jun 30,"3,797","Jun 30: 3,797 New Cases"
2021-07-01,ap,Andhra Pradesh,New Cases,3841,Jul  1,"3,841","Jul  1: 3,841 New Cases"
2021-07-02,ap,Andhra Pradesh,New Cases,3464,Jul  2,"3,464","Jul  2: 3,464 New Cases"
2021-07-03,ap,Andhra Pradesh,New Cases,2930,Jul  3,"2,930","Jul  3: 2,930 New Cases"
2021-07-04,ap,Andhra Pradesh,New Cases,3175,Jul  4,"3,175","Jul  4: 3,175 New Cases"
2021-07-05,ap,Andhra Pradesh,New Cases,2100,Jul  5,"2,100","Jul  5: 2,100 New Cases"
2021-07-06,ap,Andhra Pradesh,New Cases,3042,Jul  6,"3,042","Jul  6: 3,042 New Cases"
2021-07-07,ap,Andhra Pradesh,New Cases,3166,Jul  7,"3,166","Jul  7: 3,166 New Cases"
2021-07-08,ap,Andhra Pradesh,New Cases,2982,Jul  8,"2,982","Jul  8: 2,982 New Cases"
2021-07-09,ap,Andhra Pradesh,New Cases,3040,Jul  9,"3,040","Jul  9: 3,040 New Cases"
2021-07-10,ap,Andhra Pradesh,New Cases,2925,Jul 10,"2,925","Jul 10: 2,925 New Cases"
2021-07-11,ap,Andhra Pradesh,New Cases,2665,Jul 11,"2,665","Jul 11: 2,665 New Cases"
2021-07-12,ap,Andhra Pradesh,New Cases,1578,Jul 12,"1,578","Jul 12: 1,578 New Cases"
2021-07-13,ap,Andhra Pradesh,New Cases,2567,Jul 13,"2,567","Jul 13: 2,567 New Cases"
2021-07-14,ap,Andhra Pradesh,New Cases,2591,Jul 14,"2,591","Jul 14: 2,591 New Cases"
2021-07-15,ap,Andhra Pradesh,New Cases,2526,Jul 15,"2,526","Jul 15: 2,526 New Cases"
2021-07-16,ap,Andhra Pradesh,New Cases,2345,Jul 16,"2,345","Jul 16: 2,345 New Cases"
2021-07-17,ap,Andhra Pradesh,New Cases,2672,Jul 17,"2,672","Jul 17: 2,672 New Cases"
2021-07-18,ap,Andhra Pradesh,New Cases,2974,Jul 18,"2,974","Jul 18: 2,974 New Cases"
2021-07-19,ap,Andhra Pradesh,New Cases,1628,Jul 19,"1,628","Jul 19: 1,628 New Cases"
2021-07-20,ap,Andhra Pradesh,New Cases,2498,Jul 20,"2,498","Jul 20: 2,498 New Cases"
2021-07-21,ap,Andhra Pradesh,New Cases,2527,Jul 21,"2,527","Jul 21: 2,527 New Cases"
2021-07-22,ap,Andhra Pradesh,New Cases,1843,Jul 22,"1,843","Jul 22: 1,843 New Cases"
2021-07-23,ap,Andhra Pradesh,New Cases,1747,Jul 23,"1,747","Jul 23: 1,747 New Cases"
2021-07-24,ap,Andhra Pradesh,New Cases,2174,Jul 24,"2,174","Jul 24: 2,174 New Cases"
2021-07-25,ap,Andhra Pradesh,New Cases,2252,Jul 25,"2,252","Jul 25: 2,252 New Cases"
2021-07-26,ap,Andhra Pradesh,New Cases,1627,Jul 26,"1,627","Jul 26: 1,627 New Cases"
2021-07-27,ap,Andhra Pradesh,New Cases,1540,Jul 27,"1,540","Jul 27: 1,540 New Cases"
2021-07-28,ap,Andhra Pradesh,New Cases,2010,Jul 28,"2,010","Jul 28: 2,010 New Cases"
2021-07-29,ap,Andhra Pradesh,New Cases,2107,Jul 29,"2,107","Jul 29: 2,107 New Cases"
2021-07-30,ap,Andhra Pradesh,New Cases,2068,Jul 30,"2,068","Jul 30: 2,068 New Cases"
2021-07-31,ap,Andhra Pradesh,New Cases,2058,Jul 31,"2,058","Jul 31: 2,058 New Cases"
2021-08-01,ap,Andhra Pradesh,New Cases,2287,Aug  1,"2,287","Aug  1: 2,287 New Cases"
2021-08-02,ap,Andhra Pradesh,New Cases,1546,Aug  2,"1,546","Aug  2: 1,546 New Cases"
2021-08-03,ap,Andhra Pradesh,New Cases,1546,Aug  3,"1,546","Aug  3: 1,546 New Cases"
2021-08-04,ap,Andhra Pradesh,New Cases,2442,Aug  4,"2,442","Aug  4: 2,442 New Cases"
2021-08-05,ap,Andhra Pradesh,New Cases,2145,Aug  5,"2,145","Aug  5: 2,145 New Cases"
2021-08-06,ap,Andhra Pradesh,New Cases,2209,Aug  6,"2,209","Aug  6: 2,209 New Cases"
2021-08-07,ap,Andhra Pradesh,New Cases,1908,Aug  7,"1,908","Aug  7: 1,908 New Cases"
2021-08-08,ap,Andhra Pradesh,New Cases,2050,Aug  8,"2,050","Aug  8: 2,050 New Cases"
2021-08-09,ap,Andhra Pradesh,New Cases,1413,Aug  9,"1,413","Aug  9: 1,413 New Cases"
2021-08-10,ap,Andhra Pradesh,New Cases,1461,Aug 10,"1,461","Aug 10: 1,461 New Cases"
2021-08-11,ap,Andhra Pradesh,New Cases,1869,Aug 11,"1,869","Aug 11: 1,869 New Cases"
2021-08-12,ap,Andhra Pradesh,New Cases,1859,Aug 12,"1,859","Aug 12: 1,859 New Cases"
2021-08-13,ap,Andhra Pradesh,New Cases,1746,Aug 13,"1,746","Aug 13: 1,746 New Cases"
2021-08-14,ap,Andhra Pradesh,New Cases,1535,Aug 14,"1,535","Aug 14: 1,535 New Cases"
2021-08-15,ap,Andhra Pradesh,New Cases,1506,Aug 15,"1,506","Aug 15: 1,506 New Cases"
2021-08-16,ap,Andhra Pradesh,New Cases,909,Aug 16,909,Aug 16: 909 New Cases
2020-05-01,ap,Andhra Pradesh,Recovered,82,May  1,82,May  1: 82 Recovered
2020-05-02,ap,Andhra Pradesh,Recovered,38,May  2,38,May  2: 38 Recovered
2020-05-03,ap,Andhra Pradesh,Recovered,47,May  3,47,May  3: 47 Recovered
2020-05-04,ap,Andhra Pradesh,Recovered,36,May  4,36,May  4: 36 Recovered
2020-05-05,ap,Andhra Pradesh,Recovered,65,May  5,65,May  5: 65 Recovered
2020-05-06,ap,Andhra Pradesh,Recovered,140,May  6,140,May  6: 140 Recovered
2020-05-07,ap,Andhra Pradesh,Recovered,51,May  7,51,May  7: 51 Recovered
2020-05-08,ap,Andhra Pradesh,Recovered,62,May  8,62,May  8: 62 Recovered
2020-05-09,ap,Andhra Pradesh,Recovered,45,May  9,45,May  9: 45 Recovered
2020-05-10,ap,Andhra Pradesh,Recovered,38,May 10,38,May 10: 38 Recovered
2020-05-11,ap,Andhra Pradesh,Recovered,73,May 11,73,May 11: 73 Recovered
2020-05-12,ap,Andhra Pradesh,Recovered,58,May 12,58,May 12: 58 Recovered
2020-05-13,ap,Andhra Pradesh,Recovered,86,May 13,86,May 13: 86 Recovered
2020-05-14,ap,Andhra Pradesh,Recovered,50,May 14,50,May 14: 50 Recovered
2020-05-15,ap,Andhra Pradesh,Recovered,60,May 15,60,May 15: 60 Recovered
2020-05-16,ap,Andhra Pradesh,Recovered,101,May 16,101,May 16: 101 Recovered
2020-05-17,ap,Andhra Pradesh,Recovered,103,May 17,103,May 17: 103 Recovered
2020-05-18,ap,Andhra Pradesh,Recovered,96,May 18,96,May 18: 96 Recovered
2020-05-19,ap,Andhra Pradesh,Recovered,69,May 19,69,May 19: 69 Recovered
2020-05-20,ap,Andhra Pradesh,Recovered,43,May 20,43,May 20: 43 Recovered
2020-05-21,ap,Andhra Pradesh,Recovered,41,May 21,41,May 21: 41 Recovered
2020-05-22,ap,Andhra Pradesh,Recovered,26,May 22,26,May 22: 26 Recovered
2020-05-23,ap,Andhra Pradesh,Recovered,48,May 23,48,May 23: 48 Recovered
2020-05-24,ap,Andhra Pradesh,Recovered,62,May 24,62,May 24: 62 Recovered
2020-05-25,ap,Andhra Pradesh,Recovered,51,May 25,51,May 25: 51 Recovered
2020-05-26,ap,Andhra Pradesh,Recovered,125,May 26,125,May 26: 125 Recovered
2020-05-27,ap,Andhra Pradesh,Recovered,48,May 27,48,May 27: 48 Recovered
2020-05-28,ap,Andhra Pradesh,Recovered,68,May 28,68,May 28: 68 Recovered
2020-05-29,ap,Andhra Pradesh,Recovered,101,May 29,101,May 29: 101 Recovered
2020-05-30,ap,Andhra Pradesh,Recovered,55,May 30,55,May 30: 55 Recovered
2020-05-31,ap,Andhra Pradesh,Recovered,51,May 31,51,May 31: 51 Recovered
2020-06-01,ap,Andhra Pradesh,Recovered,34,Jun  1,34,Jun  1: 34 Recovered
2020-06-02,ap,Andhra Pradesh,Recovered,40,Jun  2,40,Jun  2: 40 Recovered
2020-06-03,ap,Andhra Pradesh,Recovered,50,Jun  3,50,Jun  3: 50 Recovered
2020-06-04,ap,Andhra Pradesh,Recovered,65,Jun  4,65,Jun  4: 65 Recovered
2020-06-05,ap,Andhra Pradesh,Recovered,36,Jun  5,36,Jun  5: 36 Recovered
2020-06-06,ap,Andhra Pradesh,Recovered,75,Jun  6,75,Jun  6: 75 Recovered
2020-06-07,ap,Andhra Pradesh,Recovered,29,Jun  7,29,Jun  7: 29 Recovered
2020-06-08,ap,Andhra Pradesh,Recovered,42,Jun  8,42,Jun  8: 42 Recovered
2020-06-09,ap,Andhra Pradesh,Recovered,48,Jun  9,48,Jun  9: 48 Recovered
2020-06-10,ap,Andhra Pradesh,Recovered,110,Jun 10,110,Jun 10: 110 Recovered
2020-06-11,ap,Andhra Pradesh,Recovered,99,Jun 11,99,Jun 11: 99 Recovered
2020-06-12,ap,Andhra Pradesh,Recovered,123,Jun 12,123,Jun 12: 123 Recovered
2020-06-13,ap,Andhra Pradesh,Recovered,94,Jun 13,94,Jun 13: 94 Recovered
2020-06-14,ap,Andhra Pradesh,Recovered,131,Jun 14,131,Jun 14: 131 Recovered
2020-06-15,ap,Andhra Pradesh,Recovered,69,Jun 15,69,Jun 15: 69 Recovered
2020-06-16,ap,Andhra Pradesh,Recovered,128,Jun 16,128,Jun 16: 128 Recovered
2020-06-17,ap,Andhra Pradesh,Recovered,128,Jun 17,128,Jun 17: 128 Recovered
2020-06-18,ap,Andhra Pradesh,Recovered,131,Jun 18,131,Jun 18: 131 Recovered
2020-06-19,ap,Andhra Pradesh,Recovered,133,Jun 19,133,Jun 19: 133 Recovered
2020-06-20,ap,Andhra Pradesh,Recovered,206,Jun 20,206,Jun 20: 206 Recovered
2020-06-21,ap,Andhra Pradesh,Recovered,196,Jun 21,196,Jun 21: 196 Recovered
2020-06-22,ap,Andhra Pradesh,Recovered,128,Jun 22,128,Jun 22: 128 Recovered
2020-06-23,ap,Andhra Pradesh,Recovered,157,Jun 23,157,Jun 23: 157 Recovered
2020-06-24,ap,Andhra Pradesh,Recovered,187,Jun 24,187,Jun 24: 187 Recovered
2020-06-25,ap,Andhra Pradesh,Recovered,209,Jun 25,209,Jun 25: 209 Recovered
2020-06-26,ap,Andhra Pradesh,Recovered,208,Jun 26,208,Jun 26: 208 Recovered
2020-06-27,ap,Andhra Pradesh,Recovered,284,Jun 27,284,Jun 27: 284 Recovered
2020-06-28,ap,Andhra Pradesh,Recovered,428,Jun 28,428,Jun 28: 428 Recovered
2020-06-29,ap,Andhra Pradesh,Recovered,324,Jun 29,324,Jun 29: 324 Recovered
2020-06-30,ap,Andhra Pradesh,Recovered,279,Jun 30,279,Jun 30: 279 Recovered
2020-07-01,ap,Andhra Pradesh,Recovered,477,Jul  1,477,Jul  1: 477 Recovered
2020-07-02,ap,Andhra Pradesh,Recovered,325,Jul  2,325,Jul  2: 325 Recovered
