Name,Date,State,Type,Count,date.fmt,count.fmt,text
Tripura,2021-07-01,tr,Recovered,150,Jul  1,150,Jul  1: 150 Recovered
Tripura,2021-07-02,tr,Recovered,467,Jul  2,467,Jul  2: 467 Recovered
Tripura,2021-07-03,tr,Recovered,350,Jul  3,350,Jul  3: 350 Recovered
Tripura,2021-07-04,tr,Recovered,363,Jul  4,363,Jul  4: 363 Recovered
Tripura,2021-07-05,tr,Recovered,366,Jul  5,366,Jul  5: 366 Recovered
Tripura,2021-07-06,tr,Recovered,283,Jul  6,283,Jul  6: 283 Recovered
Tripura,2021-07-07,tr,Recovered,472,Jul  7,472,Jul  7: 472 Recovered
Tripura,2021-07-08,tr,Recovered,230,Jul  8,230,Jul  8: 230 Recovered
Tripura,2021-07-09,tr,Recovered,472,Jul  9,472,Jul  9: 472 Recovered
Tripura,2021-07-10,tr,Recovered,429,Jul 10,429,Jul 10: 429 Recovered
Tripura,2021-07-11,tr,Recovered,441,Jul 11,441,Jul 11: 441 Recovered
Tripura,2021-07-12,tr,Recovered,398,Jul 12,398,Jul 12: 398 Recovered
Tripura,2021-07-13,tr,Recovered,419,Jul 13,419,Jul 13: 419 Recovered
Tripura,2021-07-14,tr,Recovered,418,Jul 14,418,Jul 14: 418 Recovered
Tripura,2021-07-15,tr,Recovered,249,Jul 15,249,Jul 15: 249 Recovered
Tripura,2021-07-16,tr,Recovered,435,Jul 16,435,Jul 16: 435 Recovered
Tripura,2021-07-17,tr,Recovered,473,Jul 17,473,Jul 17: 473 Recovered
Tripura,2021-07-18,tr,Recovered,416,Jul 18,416,Jul 18: 416 Recovered
Tripura,2021-07-19,tr,Recovered,515,Jul 19,515,Jul 19: 515 Recovered
Tripura,2021-07-20,tr,Recovered,410,Jul 20,410,Jul 20: 410 Recovered
Tripura,2021-07-21,tr,Recovered,501,Jul 21,501,Jul 21: 501 Recovered
Tripura,2021-07-22,tr,Recovered,259,Jul 22,259,Jul 22: 259 Recovered
Tripura,2021-07-23,tr,Recovered,594,Jul 23,594,Jul 23: 594 Recovered
Tripura,2021-07-24,tr,Recovered,543,Jul 24,543,Jul 24: 543 Recovered
Tripura,2021-07-25,tr,Recovered,476,Jul 25,476,Jul 25: 476 Recovered
Tripura,2021-07-26,tr,Recovered,490,Jul 26,490,Jul 26: 490 Recovered
Tripura,2021-07-27,tr,Recovered,434,Jul 27,434,Jul 27: 434 Recovered
Tripura,2021-07-28,tr,Recovered,344,Jul 28,344,Jul 28: 344 Recovered
Tripura,2021-07-29,tr,Recovered,267,Jul 29,267,Jul 29: 267 Recovered
Tripura,2021-07-30,tr,Recovered,488,Jul 30,488,Jul 30: 488 Recovered
Tripura,2021-07-31,tr,Recovered,457,Jul 31,457,Jul 31: 457 Recovered
Tripura,2021-08-01,tr,Recovered,224,Aug  1,224,Aug  1: 224 Recovered
Tripura,2021-08-02,tr,Recovered,529,Aug  2,529,Aug  2: 529 Recovered
Tripura,2021-08-03,tr,Recovered,292,Aug  3,292,Aug  3: 292 Recovered
Tripura,2021-08-04,tr,Recovered,402,Aug  4,402,Aug  4: 402 Recovered
Tripura,2021-08-05,tr,Recovered,248,Aug  5,248,Aug  5: 248 Recovered
Tripura,2021-08-06,tr,Recovered,432,Aug  6,432,Aug  6: 432 Recovered
Tripura,2021-08-07,tr,Recovered,418,Aug  7,418,Aug  7: 418 Recovered
Tripura,2021-08-08,tr,Recovered,389,Aug  8,389,Aug  8: 389 Recovered
Tripura,2021-08-09,tr,Recovered,237,Aug  9,237,Aug  9: 237 Recovered
Tripura,2021-08-10,tr,Recovered,308,Aug 10,308,Aug 10: 308 Recovered
Tripura,2021-08-11,tr,Recovered,210,Aug 11,210,Aug 11: 210 Recovered
Tripura,2021-08-12,tr,Recovered,153,Aug 12,153,Aug 12: 153 Recovered
Tripura,2021-08-13,tr,Recovered,288,Aug 13,288,Aug 13: 288 Recovered
Tripura,2021-08-14,tr,Recovered,264,Aug 14,264,Aug 14: 264 Recovered
Tripura,2021-08-15,tr,Recovered,253,Aug 15,253,Aug 15: 253 Recovered
Tripura,2021-08-16,tr,Recovered,223,Aug 16,223,Aug 16: 223 Recovered
Tripura,2021-08-17,tr,Recovered,172,Aug 17,172,Aug 17: 172 Recovered
Tripura,2021-08-18,tr,Recovered,202,Aug 18,202,Aug 18: 202 Recovered
Tripura,2021-08-19,tr,Recovered,84,Aug 19,84,Aug 19: 84 Recovered
Tripura,2021-08-20,tr,Recovered,184,Aug 20,184,Aug 20: 184 Recovered
Tripura,2021-08-21,tr,Recovered,237,Aug 21,237,Aug 21: 237 Recovered
Tripura,2021-08-22,tr,Recovered,145,Aug 22,145,Aug 22: 145 Recovered
Tripura,2021-08-23,tr,Recovered,197,Aug 23,197,Aug 23: 197 Recovered
Tripura,2021-08-24,tr,Recovered,122,Aug 24,122,Aug 24: 122 Recovered
Tripura,2021-08-25,tr,Recovered,145,Aug 25,145,Aug 25: 145 Recovered
Tripura,2021-08-26,tr,Recovered,61,Aug 26,61,Aug 26: 61 Recovered
Tripura,2021-08-27,tr,Recovered,114,Aug 27,114,Aug 27: 114 Recovered
Tripura,2021-08-28,tr,Recovered,133,Aug 28,133,Aug 28: 133 Recovered
Tripura,2021-08-29,tr,Recovered,162,Aug 29,162,Aug 29: 162 Recovered
Tripura,2021-08-30,tr,Recovered,73,Aug 30,73,Aug 30: 73 Recovered
Tripura,2021-08-31,tr,Recovered,109,Aug 31,109,Aug 31: 109 Recovered
Tripura,2021-09-01,tr,Recovered,112,Sep  1,112,Sep  1: 112 Recovered
Tripura,2021-09-02,tr,Recovered,40,Sep  2,40,Sep  2: 40 Recovered
Tripura,2021-09-03,tr,Recovered,162,Sep  3,162,Sep  3: 162 Recovered
Tripura,2021-09-04,tr,Recovered,122,Sep  4,122,Sep  4: 122 Recovered
Tripura,2021-09-05,tr,Recovered,121,Sep  5,121,Sep  5: 121 Recovered
Tripura,2021-09-06,tr,Recovered,97,Sep  6,97,Sep  6: 97 Recovered
Tripura,2021-09-07,tr,Recovered,80,Sep  7,80,Sep  7: 80 Recovered
Tripura,2021-09-08,tr,Recovered,98,Sep  8,98,Sep  8: 98 Recovered
Tripura,2021-09-09,tr,Recovered,35,Sep  9,35,Sep  9: 35 Recovered
Tripura,2021-09-10,tr,Recovered,52,Sep 10,52,Sep 10: 52 Recovered
Tripura,2021-09-11,tr,Recovered,92,Sep 11,92,Sep 11: 92 Recovered
Tripura,2021-09-12,tr,Recovered,105,Sep 12,105,Sep 12: 105 Recovered
Tripura,2021-09-13,tr,Recovered,62,Sep 13,62,Sep 13: 62 Recovered
Tripura,2021-09-14,tr,Recovered,72,Sep 14,72,Sep 14: 72 Recovered
Tripura,2021-09-15,tr,Recovered,88,Sep 15,88,Sep 15: 88 Recovered
Tripura,2021-09-16,tr,Recovered,0,Sep 16,0,Sep 16: 0 Recovered
Tripura,2021-09-17,tr,Recovered,83,Sep 17,83,Sep 17: 83 Recovered
Tripura,2021-09-18,tr,Recovered,45,Sep 18,45,Sep 18: 45 Recovered
Tripura,2021-09-19,tr,Recovered,67,Sep 19,67,Sep 19: 67 Recovered
Tripura,2021-09-20,tr,Recovered,45,Sep 20,45,Sep 20: 45 Recovered
Tripura,2021-09-21,tr,Recovered,40,Sep 21,40,Sep 21: 40 Recovered
Tripura,2021-09-22,tr,Recovered,44,Sep 22,44,Sep 22: 44 Recovered
Tripura,2021-09-23,tr,Recovered,31,Sep 23,31,Sep 23: 31 Recovered
Tripura,2021-09-24,tr,Recovered,48,Sep 24,48,Sep 24: 48 Recovered
Tripura,2021-09-25,tr,Recovered,39,Sep 25,39,Sep 25: 39 Recovered
Tripura,2021-09-26,tr,Recovered,37,Sep 26,37,Sep 26: 37 Recovered
Tripura,2021-09-27,tr,Recovered,28,Sep 27,28,Sep 27: 28 Recovered
Tripura,2021-09-28,tr,Recovered,22,Sep 28,22,Sep 28: 22 Recovered
Tripura,2021-09-29,tr,Recovered,34,Sep 29,34,Sep 29: 34 Recovered
Tripura,2021-09-30,tr,Recovered,21,Sep 30,21,Sep 30: 21 Recovered
Tripura,2021-10-01,tr,Recovered,42,Oct  1,42,Oct  1: 42 Recovered
Tripura,2021-10-02,tr,Recovered,47,Oct  2,47,Oct  2: 47 Recovered
Tripura,2021-10-03,tr,Recovered,24,Oct  3,24,Oct  3: 24 Recovered
Tripura,2021-10-04,tr,Recovered,27,Oct  4,27,Oct  4: 27 Recovered
Tripura,2021-10-05,tr,Recovered,18,Oct  5,18,Oct  5: 18 Recovered
Tripura,2021-10-06,tr,Recovered,23,Oct  6,23,Oct  6: 23 Recovered
Tripura,2021-10-07,tr,Recovered,14,Oct  7,14,Oct  7: 14 Recovered
Tripura,2021-10-08,tr,Recovered,17,Oct  8,17,Oct  8: 17 Recovered
Tripura,2021-10-09,tr,Recovered,19,Oct  9,19,Oct  9: 19 Recovered
Tripura,2021-10-10,tr,Recovered,21,Oct 10,21,Oct 10: 21 Recovered
Tripura,2020-05-01,tr,Fatalities,0,May  1,0,May  1: 0 Fatalities
Tripura,2020-05-02,tr,Fatalities,0,May  2,0,May  2: 0 Fatalities
Tripura,2020-05-03,tr,Fatalities,0,May  3,0,May  3: 0 Fatalities
Tripura,2020-05-04,tr,Fatalities,0,May  4,0,May  4: 0 Fatalities
Tripura,2020-05-05,tr,Fatalities,0,May  5,0,May  5: 0 Fatalities
Tripura,2020-05-06,tr,Fatalities,0,May  6,0,May  6: 0 Fatalities
Tripura,2020-05-07,tr,Fatalities,0,May  7,0,May  7: 0 Fatalities
Tripura,2020-05-08,tr,Fatalities,0,May  8,0,May  8: 0 Fatalities
Tripura,2020-05-09,tr,Fatalities,0,May  9,0,May  9: 0 Fatalities
Tripura,2020-05-10,tr,Fatalities,0,May 10,0,May 10: 0 Fatalities
Tripura,2020-05-11,tr,Fatalities,0,May 11,0,May 11: 0 Fatalities
Tripura,2020-05-12,tr,Fatalities,0,May 12,0,May 12: 0 Fatalities
Tripura,2020-05-13,tr,Fatalities,0,May 13,0,May 13: 0 Fatalities
Tripura,2020-05-14,tr,Fatalities,0,May 14,0,May 14: 0 Fatalities
Tripura,2020-05-15,tr,Fatalities,0,May 15,0,May 15: 0 Fatalities
Tripura,2020-05-16,tr,Fatalities,0,May 16,0,May 16: 0 Fatalities
Tripura,2020-05-18,tr,Fatalities,0,May 18,0,May 18: 0 Fatalities
Tripura,2020-05-19,tr,Fatalities,0,May 19,0,May 19: 0 Fatalities
Tripura,2020-05-20,tr,Fatalities,0,May 20,0,May 20: 0 Fatalities
Tripura,2020-05-21,tr,Fatalities,0,May 21,0,May 21: 0 Fatalities
Tripura,2020-05-22,tr,Fatalities,0,May 22,0,May 22: 0 Fatalities
Tripura,2020-05-23,tr,Fatalities,0,May 23,0,May 23: 0 Fatalities
Tripura,2020-05-24,tr,Fatalities,0,May 24,0,May 24: 0 Fatalities
Tripura,2020-05-25,tr,Fatalities,0,May 25,0,May 25: 0 Fatalities
Tripura,2020-05-26,tr,Fatalities,0,May 26,0,May 26: 0 Fatalities
Tripura,2020-05-27,tr,Fatalities,0,May 27,0,May 27: 0 Fatalities
Tripura,2020-05-28,tr,Fatalities,0,May 28,0,May 28: 0 Fatalities
Tripura,2020-05-29,tr,Fatalities,0,May 29,0,May 29: 0 Fatalities
Tripura,2020-05-30,tr,Fatalities,0,May 30,0,May 30: 0 Fatalities
Tripura,2020-05-31,tr,Fatalities,0,May 31,0,May 31: 0 Fatalities
Tripura,2020-06-01,tr,Fatalities,0,Jun  1,0,Jun  1: 0 Fatalities
Tripura,2020-06-02,tr,Fatalities,0,Jun  2,0,Jun  2: 0 Fatalities
Tripura,2020-06-03,tr,Fatalities,0,Jun  3,0,Jun  3: 0 Fatalities
Tripura,2020-06-04,tr,Fatalities,0,Jun  4,0,Jun  4: 0 Fatalities
Tripura,2020-06-05,tr,Fatalities,0,Jun  5,0,Jun  5: 0 Fatalities
Tripura,2020-06-06,tr,Fatalities,0,Jun  6,0,Jun  6: 0 Fatalities
Tripura,2020-06-07,tr,Fatalities,0,Jun  7,0,Jun  7: 0 Fatalities
Tripura,2020-06-08,tr,Fatalities,0,Jun  8,0,Jun  8: 0 Fatalities
Tripura,2020-06-09,tr,Fatalities,1,Jun  9,1,Jun  9: 1 Fatalities
Tripura,2020-06-10,tr,Fatalities,0,Jun 10,0,Jun 10: 0 Fatalities
Tripura,2020-06-11,tr,Fatalities,0,Jun 11,0,Jun 11: 0 Fatalities
Tripura,2020-06-12,tr,Fatalities,0,Jun 12,0,Jun 12: 0 Fatalities
Tripura,2020-06-13,tr,Fatalities,0,Jun 13,0,Jun 13: 0 Fatalities
Tripura,2020-06-14,tr,Fatalities,0,Jun 14,0,Jun 14: 0 Fatalities
Tripura,2020-06-15,tr,Fatalities,0,Jun 15,0,Jun 15: 0 Fatalities
Tripura,2020-06-16,tr,Fatalities,0,Jun 16,0,Jun 16: 0 Fatalities
Tripura,2020-06-17,tr,Fatalities,0,Jun 17,0,Jun 17: 0 Fatalities
Tripura,2020-06-18,tr,Fatalities,0,Jun 18,0,Jun 18: 0 Fatalities
Tripura,2020-06-19,tr,Fatalities,0,Jun 19,0,Jun 19: 0 Fatalities
Tripura,2020-06-20,tr,Fatalities,0,Jun 20,0,Jun 20: 0 Fatalities
Tripura,2020-06-21,tr,Fatalities,0,Jun 21,0,Jun 21: 0 Fatalities
Tripura,2020-06-22,tr,Fatalities,0,Jun 22,0,Jun 22: 0 Fatalities
Tripura,2020-06-23,tr,Fatalities,0,Jun 23,0,Jun 23: 0 Fatalities
Tripura,2020-06-24,tr,Fatalities,0,Jun 24,0,Jun 24: 0 Fatalities
Tripura,2020-06-25,tr,Fatalities,0,Jun 25,0,Jun 25: 0 Fatalities
Tripura,2020-06-26,tr,Fatalities,0,Jun 26,0,Jun 26: 0 Fatalities
Tripura,2020-06-27,tr,Fatalities,0,Jun 27,0,Jun 27: 0 Fatalities
Tripura,2020-06-28,tr,Fatalities,0,Jun 28,0,Jun 28: 0 Fatalities
Tripura,2020-06-29,tr,Fatalities,0,Jun 29,0,Jun 29: 0 Fatalities
Tripura,2020-06-30,tr,Fatalities,0,Jun 30,0,Jun 30: 0 Fatalities
Tripura,2020-07-01,tr,Fatalities,0,Jul  1,0,Jul  1: 0 Fatalities
Tripura,2020-07-02,tr,Fatalities,0,Jul  2,0,Jul  2: 0 Fatalities
Tripura,2020-07-03,tr,Fatalities,0,Jul  3,0,Jul  3: 0 Fatalities
Tripura,2020-07-04,tr,Fatalities,0,Jul  4,0,Jul  4: 0 Fatalities
Tripura,2020-07-05,tr,Fatalities,0,Jul  5,0,Jul  5: 0 Fatalities
Tripura,2020-07-06,tr,Fatalities,0,Jul  6,0,Jul  6: 0 Fatalities
Tripura,2020-07-07,tr,Fatalities,0,Jul  7,0,Jul  7: 0 Fatalities
Tripura,2020-07-08,tr,Fatalities,0,Jul  8,0,Jul  8: 0 Fatalities
Tripura,2020-07-09,tr,Fatalities,0,Jul  9,0,Jul  9: 0 Fatalities
Tripura,2020-07-10,tr,Fatalities,0,Jul 10,0,Jul 10: 0 Fatalities
Tripura,2020-07-11,tr,Fatalities,1,Jul 11,1,Jul 11: 1 Fatalities
Tripura,2020-07-12,tr,Fatalities,0,Jul 12,0,Jul 12: 0 Fatalities
Tripura,2020-07-13,tr,Fatalities,0,Jul 13,0,Jul 13: 0 Fatalities
Tripura,2020-07-14,tr,Fatalities,0,Jul 14,0,Jul 14: 0 Fatalities
Tripura,2020-07-15,tr,Fatalities,1,Jul 15,1,Jul 15: 1 Fatalities
Tripura,2020-07-16,tr,Fatalities,0,Jul 16,0,Jul 16: 0 Fatalities
Tripura,2020-07-17,tr,Fatalities,0,Jul 17,0,Jul 17: 0 Fatalities
Tripura,2020-07-18,tr,Fatalities,2,Jul 18,2,Jul 18: 2 Fatalities
Tripura,2020-07-19,tr,Fatalities,0,Jul 19,0,Jul 19: 0 Fatalities
Tripura,2020-07-20,tr,Fatalities,2,Jul 20,2,Jul 20: 2 Fatalities
Tripura,2020-07-21,tr,Fatalities,1,Jul 21,1,Jul 21: 1 Fatalities
Tripura,2020-07-22,tr,Fatalities,1,Jul 22,1,Jul 22: 1 Fatalities
Tripura,2020-07-23,tr,Fatalities,1,Jul 23,1,Jul 23: 1 Fatalities
Tripura,2020-07-24,tr,Fatalities,1,Jul 24,1,Jul 24: 1 Fatalities
Tripura,2020-07-25,tr,Fatalities,0,Jul 25,0,Jul 25: 0 Fatalities
Tripura,2020-07-26,tr,Fatalities,2,Jul 26,2,Jul 26: 2 Fatalities
Tripura,2020-07-27,tr,Fatalities,4,Jul 27,4,Jul 27: 4 Fatalities
Tripura,2020-07-28,tr,Fatalities,4,Jul 28,4,Jul 28: 4 Fatalities
Tripura,2020-07-29,tr,Fatalities,0,Jul 29,0,Jul 29: 0 Fatalities
Tripura,2020-07-30,tr,Fatalities,0,Jul 30,0,Jul 30: 0 Fatalities
Tripura,2020-07-31,tr,Fatalities,0,Jul 31,0,Jul 31: 0 Fatalities
Tripura,2020-08-01,tr,Fatalities,2,Aug  1,2,Aug  1: 2 Fatalities
Tripura,2020-08-02,tr,Fatalities,4,Aug  2,4,Aug  2: 4 Fatalities
Tripura,2020-08-03,tr,Fatalities,0,Aug  3,0,Aug  3: 0 Fatalities
Tripura,2020-08-04,tr,Fatalities,1,Aug  4,1,Aug  4: 1 Fatalities
Tripura,2020-08-05,tr,Fatalities,2,Aug  5,2,Aug  5: 2 Fatalities
Tripura,2020-08-06,tr,Fatalities,1,Aug  6,1,Aug  6: 1 Fatalities
Tripura,2020-08-07,tr,Fatalities,5,Aug  7,5,Aug  7: 5 Fatalities
Tripura,2020-08-08,tr,Fatalities,1,Aug  8,1,Aug  8: 1 Fatalities
Tripura,2020-08-09,tr,Fatalities,4,Aug  9,4,Aug  9: 4 Fatalities
Tripura,2020-08-10,tr,Fatalities,1,Aug 10,1,Aug 10: 1 Fatalities
Tripura,2020-08-11,tr,Fatalities,1,Aug 11,1,Aug 11: 1 Fatalities
Tripura,2020-08-12,tr,Fatalities,0,Aug 12,0,Aug 12: 0 Fatalities
Tripura,2020-08-13,tr,Fatalities,1,Aug 13,1,Aug 13: 1 Fatalities
Tripura,2020-08-14,tr,Fatalities,2,Aug 14,2,Aug 14: 2 Fatalities
Tripura,2020-08-15,tr,Fatalities,4,Aug 15,4,Aug 15: 4 Fatalities
Tripura,2020-08-16,tr,Fatalities,5,Aug 16,5,Aug 16: 5 Fatalities
Tripura,2020-08-17,tr,Fatalities,4,Aug 17,4,Aug 17: 4 Fatalities
Tripura,2020-08-18,tr,Fatalities,3,Aug 18,3,Aug 18: 3 Fatalities
Tripura,2020-08-19,tr,Fatalities,3,Aug 19,3,Aug 19: 3 Fatalities
Tripura,2020-08-20,tr,Fatalities,0,Aug 20,0,Aug 20: 0 Fatalities
Tripura,2020-08-21,tr,Fatalities,4,Aug 21,4,Aug 21: 4 Fatalities
Tripura,2020-08-22,tr,Fatalities,1,Aug 22,1,Aug 22: 1 Fatalities
Tripura,2020-08-23,tr,Fatalities,2,Aug 23,2,Aug 23: 2 Fatalities
Tripura,2020-08-24,tr,Fatalities,1,Aug 24,1,Aug 24: 1 Fatalities
Tripura,2020-08-25,tr,Fatalities,6,Aug 25,6,Aug 25: 6 Fatalities
Tripura,2020-08-26,tr,Fatalities,4,Aug 26,4,Aug 26: 4 Fatalities
Tripura,2020-08-27,tr,Fatalities,2,Aug 27,2,Aug 27: 2 Fatalities
Tripura,2020-08-28,tr,Fatalities,4,Aug 28,4,Aug 28: 4 Fatalities
Tripura,2020-08-29,tr,Fatalities,5,Aug 29,5,Aug 29: 5 Fatalities
Tripura,2020-08-30,tr,Fatalities,4,Aug 30,4,Aug 30: 4 Fatalities
Tripura,2020-08-31,tr,Fatalities,5,Aug 31,5,Aug 31: 5 Fatalities
Tripura,2020-09-01,tr,Fatalities,10,Sep  1,10,Sep  1: 10 Fatalities
Tripura,2020-09-02,tr,Fatalities,5,Sep  2,5,Sep  2: 5 Fatalities
Tripura,2020-09-03,tr,Fatalities,8,Sep  3,8,Sep  3: 8 Fatalities
Tripura,2020-09-04,tr,Fatalities,3,Sep  4,3,Sep  4: 3 Fatalities
Tripura,2020-09-05,tr,Fatalities,7,Sep  5,7,Sep  5: 7 Fatalities
Tripura,2020-09-06,tr,Fatalities,8,Sep  6,8,Sep  6: 8 Fatalities
Tripura,2020-09-07,tr,Fatalities,5,Sep  7,5,Sep  7: 5 Fatalities
Tripura,2020-09-08,tr,Fatalities,3,Sep  8,3,Sep  8: 3 Fatalities
Tripura,2020-09-09,tr,Fatalities,9,Sep  9,9,Sep  9: 9 Fatalities
Tripura,2020-09-10,tr,Fatalities,6,Sep 10,6,Sep 10: 6 Fatalities
Tripura,2020-09-11,tr,Fatalities,5,Sep 11,5,Sep 11: 5 Fatalities
Tripura,2020-09-12,tr,Fatalities,10,Sep 12,10,Sep 12: 10 Fatalities
Tripura,2020-09-13,tr,Fatalities,12,Sep 13,12,Sep 13: 12 Fatalities
Tripura,2020-09-14,tr,Fatalities,6,Sep 14,6,Sep 14: 6 Fatalities
Tripura,2020-09-15,tr,Fatalities,7,Sep 15,7,Sep 15: 7 Fatalities
Tripura,2020-09-16,tr,Fatalities,10,Sep 16,10,Sep 16: 10 Fatalities
Tripura,2020-09-17,tr,Fatalities,5,Sep 17,5,Sep 17: 5 Fatalities
Tripura,2020-09-18,tr,Fatalities,6,Sep 18,6,Sep 18: 6 Fatalities
Tripura,2020-09-19,tr,Fatalities,7,Sep 19,7,Sep 19: 7 Fatalities
Tripura,2020-09-20,tr,Fatalities,4,Sep 20,4,Sep 20: 4 Fatalities
Tripura,2020-09-21,tr,Fatalities,6,Sep 21,6,Sep 21: 6 Fatalities
Tripura,2020-09-22,tr,Fatalities,3,Sep 22,3,Sep 22: 3 Fatalities
Tripura,2020-09-23,tr,Fatalities,2,Sep 23,2,Sep 23: 2 Fatalities
Tripura,2020-09-24,tr,Fatalities,7,Sep 24,7,Sep 24: 7 Fatalities
Tripura,2020-09-25,tr,Fatalities,5,Sep 25,5,Sep 25: 5 Fatalities
Tripura,2020-09-26,tr,Fatalities,3,Sep 26,3,Sep 26: 3 Fatalities
Tripura,2020-09-27,tr,Fatalities,2,Sep 27,2,Sep 27: 2 Fatalities
Tripura,2020-09-28,tr,Fatalities,3,Sep 28,3,Sep 28: 3 Fatalities
Tripura,2020-09-29,tr,Fatalities,3,Sep 29,3,Sep 29: 3 Fatalities
Tripura,2020-09-30,tr,Fatalities,1,Sep 30,1,Sep 30: 1 Fatalities
Tripura,2020-10-01,tr,Fatalities,6,Oct  1,6,Oct  1: 6 Fatalities
Tripura,2020-10-02,tr,Fatalities,3,Oct  2,3,Oct  2: 3 Fatalities
Tripura,2020-10-03,tr,Fatalities,3,Oct  3,3,Oct  3: 3 Fatalities
Tripura,2020-10-04,tr,Fatalities,4,Oct  4,4,Oct  4: 4 Fatalities
Tripura,2020-10-05,tr,Fatalities,6,Oct  5,6,Oct  5: 6 Fatalities
Tripura,2020-10-06,tr,Fatalities,2,Oct  6,2,Oct  6: 2 Fatalities
Tripura,2020-10-07,tr,Fatalities,0,Oct  7,0,Oct  7: 0 Fatalities
Tripura,2020-10-08,tr,Fatalities,3,Oct  8,3,Oct  8: 3 Fatalities
Tripura,2020-10-09,tr,Fatalities,7,Oct  9,7,Oct  9: 7 Fatalities
Tripura,2020-10-10,tr,Fatalities,2,Oct 10,2,Oct 10: 2 Fatalities
Tripura,2020-10-11,tr,Fatalities,2,Oct 11,2,Oct 11: 2 Fatalities
Tripura,2020-10-12,tr,Fatalities,1,Oct 12,1,Oct 12: 1 Fatalities
Tripura,2020-10-13,tr,Fatalities,1,Oct 13,1,Oct 13: 1 Fatalities
Tripura,2020-10-14,tr,Fatalities,1,Oct 14,1,Oct 14: 1 Fatalities
Tripura,2020-10-15,tr,Fatalities,1,Oct 15,1,Oct 15: 1 Fatalities
Tripura,2020-10-16,tr,Fatalities,4,Oct 16,4,Oct 16: 4 Fatalities
Tripura,2020-10-17,tr,Fatalities,3,Oct 17,3,Oct 17: 3 Fatalities
Tripura,2020-10-18,tr,Fatalities,3,Oct 18,3,Oct 18: 3 Fatalities
Tripura,2020-10-19,tr,Fatalities,2,Oct 19,2,Oct 19: 2 Fatalities
Tripura,2020-10-20,tr,Fatalities,0,Oct 20,0,Oct 20: 0 Fatalities
Tripura,2020-10-21,tr,Fatalities,1,Oct 21,1,Oct 21: 1 Fatalities
Tripura,2020-10-22,tr,Fatalities,2,Oct 22,2,Oct 22: 2 Fatalities
Tripura,2020-10-23,tr,Fatalities,5,Oct 23,5,Oct 23: 5 Fatalities
Tripura,2020-10-24,tr,Fatalities,1,Oct 24,1,Oct 24: 1 Fatalities
Tripura,2020-10-25,tr,Fatalities,3,Oct 25,3,Oct 25: 3 Fatalities
Tripura,2020-10-26,tr,Fatalities,0,Oct 26,0,Oct 26: 0 Fatalities
Tripura,2020-10-27,tr,Fatalities,1,Oct 27,1,Oct 27: 1 Fatalities
Tripura,2020-10-28,tr,Fatalities,0,Oct 28,0,Oct 28: 0 Fatalities
Tripura,2020-10-29,tr,Fatalities,1,Oct 29,1,Oct 29: 1 Fatalities
Tripura,2020-10-30,tr,Fatalities,1,Oct 30,1,Oct 30: 1 Fatalities
Tripura,2020-10-31,tr,Fatalities,0,Oct 31,0,Oct 31: 0 Fatalities
Tripura,2020-11-01,tr,Fatalities,0,Nov  1,0,Nov  1: 0 Fatalities
Tripura,2020-11-02,tr,Fatalities,2,Nov  2,2,Nov  2: 2 Fatalities
Tripura,2020-11-03,tr,Fatalities,2,Nov  3,2,Nov  3: 2 Fatalities
Tripura,2020-11-04,tr,Fatalities,3,Nov  4,3,Nov  4: 3 Fatalities
Tripura,2020-11-05,tr,Fatalities,0,Nov  5,0,Nov  5: 0 Fatalities
Tripura,2020-11-06,tr,Fatalities,1,Nov  6,1,Nov  6: 1 Fatalities
Tripura,2020-11-07,tr,Fatalities,2,Nov  7,2,Nov  7: 2 Fatalities
Tripura,2020-11-08,tr,Fatalities,1,Nov  8,1,Nov  8: 1 Fatalities
Tripura,2020-11-09,tr,Fatalities,2,Nov  9,2,Nov  9: 2 Fatalities
Tripura,2020-11-10,tr,Fatalities,0,Nov 10,0,Nov 10: 0 Fatalities
Tripura,2020-11-11,tr,Fatalities,0,Nov 11,0,Nov 11: 0 Fatalities
Tripura,2020-11-12,tr,Fatalities,0,Nov 12,0,Nov 12: 0 Fatalities
Tripura,2020-11-13,tr,Fatalities,1,Nov 13,1,Nov 13: 1 Fatalities
Tripura,2020-11-14,tr,Fatalities,2,Nov 14,2,Nov 14: 2 Fatalities
Tripura,2020-11-15,tr,Fatalities,0,Nov 15,0,Nov 15: 0 Fatalities
Tripura,2020-11-16,tr,Fatalities,2,Nov 16,2,Nov 16: 2 Fatalities
Tripura,2020-11-17,tr,Fatalities,0,Nov 17,0,Nov 17: 0 Fatalities
Tripura,2020-11-18,tr,Fatalities,0,Nov 18,0,Nov 18: 0 Fatalities
Tripura,2020-11-19,tr,Fatalities,0,Nov 19,0,Nov 19: 0 Fatalities
Tripura,2020-11-20,tr,Fatalities,1,Nov 20,1,Nov 20: 1 Fatalities
Tripura,2020-11-21,tr,Fatalities,1,Nov 21,1,Nov 21: 1 Fatalities
Tripura,2020-11-22,tr,Fatalities,0,Nov 22,0,Nov 22: 0 Fatalities
Tripura,2020-11-23,tr,Fatalities,3,Nov 23,3,Nov 23: 3 Fatalities
Tripura,2020-11-24,tr,Fatalities,1,Nov 24,1,Nov 24: 1 Fatalities
Tripura,2020-11-25,tr,Fatalities,0,Nov 25,0,Nov 25: 0 Fatalities
